dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,botnet26t_256,128,1.314394,2.484805
cuda,cait_m36_384,2,3.659606,15.890389
cuda,coat_lite_mini,128,1.337783,3.818067
cuda,convit_base,32,2.849261,7.813598
cuda,convnext_base,32,1.639974,4.872957
cuda,crossvit_9_240,64,1.630380,5.382841
cuda,cspdarknet53,64,2.155540,3.965662
cuda,deit_base_distilled_patch16_224,64,1.076146,2.873021
cuda,densenet121,64,3.184270,8.376880
cuda,dla102,64,1.560773,6.551689
cuda,dpn107,32,3.720403,9.018093
cuda,eca_botnext26ts_256,64,1.394216,2.866737
cuda,eca_halonext26ts,64,1.536577,3.213543
cuda,ese_vovnet19b_dw,128,1.039167,1.728344
cuda,fbnetc_100,128,1.939711,3.510257
cuda,fbnetv3_b,128,2.968281,6.076866
cuda,gernet_l,128,1.893096,3.112337
cuda,ghostnet_100,128,1.976640,5.459255
cuda,gmixer_24_224,64,1.465413,5.056974
cuda,gmlp_s16_224,64,1.393137,4.414930
cuda,hrnet_w18,2,5.393281,28.408926
cuda,jx_nest_base,32,2.180178,7.502539
cuda,lcnet_050,128,0.988094,1.459397
cuda,mixer_b16_224,64,0.890342,1.879140
cuda,mixnet_l,64,5.362073,7.039513
cuda,mnasnet_100,128,1.578283,2.746626
cuda,mobilenetv2_100,128,1.587801,2.599976
cuda,mobilenetv3_large_100,128,1.580510,2.966464
cuda,mobilevit_s,32,1.713272,4.434704
cuda,nfnet_l0,64,1.820484,5.068683
cuda,regnety_002,128,1.485016,3.433876
cuda,repvgg_a2,128,1.877618,2.627001
cuda,res2net101_26w_4s,64,2.741483,13.831837
cuda,res2net50_14w_8s,2,2.388382,12.307447
cuda,res2next50,2,1.383216,5.666734
cuda,resmlp_12_224,128,0.854909,1.739310
cuda,resnest101e,32,3.068295,12.653379
cuda,resnet18,128,0.573329,0.958984
cuda,selecsls42b,128,0.790345,2.204032
cuda,spnasnet_100,128,1.933718,3.490038
cuda,tf_mixnet_l,64,5.657212,7.288039
cuda,tinynet_a,128,2.066956,4.896870
cuda,tnt_s_patch16_224,64,2.029595,7.987365
cuda,twins_pcpvt_base,32,2.834312,10.707950
cuda,visformer_small,128,1.002815,2.713188
cuda,vit_base_patch16_224,64,1.068942,2.838023
cuda,volo_d1_224,64,1.640695,5.693433
cuda,xcit_large_24_p8_224,5,3.335429,14.859263
