dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.188303,10.071384,3.724927,1.715706,5.078145,3.387319,1.100430,0.181093,11.614144,14.793414
cuda,Background_Matting,4,0.465180,8.323117,2.978457,1.088853,5.208289,3.069523,1.541643,0.122486,0.000005,3.390258
cuda,LearningToPaint,96,0.259815,3.013086,1.124959,0.457239,1.549025,0.897705,0.389077,0.054693,16.288704,17.202158
cuda,Super_SloMo,6,0.590767,8.892818,4.459788,1.111249,5.002102,3.373340,1.217176,0.076110,21.468907,23.186114
cuda,alexnet,128,0.146055,0.795890,0.460053,0.101045,0.631298,0.362815,0.158557,0.012256,4.106155,4.383702
cuda,attention_is_all_you_need_pytorch,256,0.936784,9.837292,3.417390,1.843420,5.656853,3.307270,1.677391,0.211799,28.512191,32.712807
cuda,dcgan,32,0.148528,0.619448,0.255479,0.096908,0.289302,0.135796,0.055312,0.010988,3.456899,3.595558
cuda,densenet121,4,1.157688,24.849774,10.192765,2.581131,15.234589,10.624500,3.222544,0.318331,0.000006,8.227592
cuda,dlrm,2048,0.406709,0.740552,0.377965,0.282028,0.546685,0.347377,0.092748,0.013932,6.224654,6.682408
cuda,fastNLP_Bert,6,1.260945,8.559480,2.971064,1.363729,4.911860,3.175433,1.194281,0.190367,1.839675,5.251691
cuda,hf_Albert,8,0.940300,6.795594,1.882738,1.159687,3.803259,2.620517,0.875442,0.119425,19.109950,22.275892
cuda,hf_Bart,4,1.207802,10.900183,3.339557,1.903102,6.373743,3.548973,2.021893,0.222749,53.143279,58.217695
cuda,hf_Bert,4,1.108141,8.586039,2.955442,1.309478,4.491262,2.934952,1.056463,0.172802,6.829932,9.771851
cuda,hf_BigBird,2,6.307704,28.830215,11.643120,2.506117,11.111442,7.321477,3.277093,0.290243,17.454560,19.626987
cuda,hf_DistilBert,8,0.444128,4.502403,1.637158,0.757558,2.430483,1.593485,0.548631,0.088353,9.954579,11.555649
cuda,hf_GPT2,4,1.160303,7.232018,2.592267,1.353983,3.889727,2.412908,1.013930,0.152788,7.843749,10.580585
cuda,mnasnet1_0,32,0.426843,8.031980,3.217780,1.082735,4.349830,2.703266,1.106279,0.135102,35.931214,38.226834
cuda,mobilenet_v2,96,0.433645,8.331088,3.509903,1.279478,4.960982,3.087365,1.302040,0.140099,38.997720,41.817194
cuda,mobilenet_v2_quantized_qat,96,2.034795,18.369051,6.002672,2.592102,8.691291,5.786942,1.978645,0.275076,5.437147
cuda,mobilenet_v3_large,32,0.484186,8.534889,3.432527,1.226929,4.940375,3.068506,1.222710,0.149193,36.779680,39.603402
cuda,nvidia_deeprecommender,256,0.150404,0.358025,0.130333,0.064221,0.204346,0.085264,0.037019,0.008254,4.380956,4.524651
cuda,pytorch_CycleGAN_and_pix2pix,1,0.257247,3.939756,1.255929,0.496693,2.376762,1.521075,0.642517,0.057818,6.267348,7.929821
cuda,pytorch_stargan,16,0.262192,3.114586,0.842942,0.378506,1.124845,0.711082,0.241173,0.044698,24.797473,25.494220
cuda,pytorch_struct,200,0.180864,0.777124,0.260442,0.125844,0.342901,0.151000,0.078140,0.018286,19.749310,19.967411
cuda,pytorch_unet,1,0.278944,3.592792,1.561464,0.502264,2.279045,1.373494,0.627547,0.056804,11.619037,12.872829
cuda,resnet18,16,0.256255,3.464260,1.556074,0.481294,2.032860,1.261560,0.503287,0.053627,16.512038,17.501683
cuda,resnet50,32,0.479224,7.980596,2.851014,1.040524,3.868788,2.467263,0.962445,0.129647,23.976094,26.114522
cuda,resnet50_quantized_qat,32,1.728674,16.927774,5.080738,2.311040,7.600172,5.181194,1.669933,0.253558,4.983271
cuda,resnext50_32x4d,8,0.478523,7.561696,2.460846,0.947832,3.420881,2.179215,0.821015,0.123922,22.103708,24.091774
cuda,shufflenet_v2_x1_0,128,0.543107,9.153204,3.662769,1.451085,5.787885,3.473307,1.819411,0.151224,0.000005,3.668931
cuda,squeezenet1_1,32,0.218267,1.794373,0.804691,0.260521,0.982945,0.544383,0.282802,0.029189,7.652278,8.104187
cuda,timm_efficientnet,32,1.256594,9.814220,3.702525,1.375088,6.029038,3.589650,1.754852,0.174409,47.506037,51.313502
cuda,timm_nfnet,128,1.471946,16.115844,6.215426,2.141446,7.215437,5.054527,1.518392,0.205019,31.068957,34.361133
cuda,timm_regnet,32,1.626348,11.154123,3.233852,1.245385,4.599970,2.955784,1.114066,0.188064,23.318069,26.050485
cuda,timm_resnest,32,0.358552,5.195967,2.623792,0.754308,4.203723,2.677658,1.083879,0.078356,49.039162,51.415142
cuda,timm_vision_transformer,8,0.579091,6.135712,2.109478,1.064635,3.551319,2.350999,0.915389,0.128850,0.000005,2.578686
cuda,timm_vovnet,32,1.179639,7.057851,3.162184,0.917611,5.096807,3.256185,1.320916,0.106009,0.000005,2.915820
cuda,vgg16,64,0.170294,1.206455,0.586307,0.137104,0.895464,0.583740,0.191101,0.018723,5.355279,5.810040
