dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.824840,17.666203,7.565958,2.529778,11.767739,7.604517,3.238684,0.264440,51.412681,58.304891
cuda,beit_base_patch16_224,64,0.821383,7.334323,2.464646,1.251550,4.647683,3.098574,1.170448,0.154832,22.631994,26.154207
cuda,botnet26t_256,128,0.943029,9.443809,5.571777,1.988224,6.889558,4.752255,1.581657,0.105500,68.767347,72.138417
cuda,cait_m36_384,2,2.411933,27.370901,8.188390,4.445138,17.249668,12.370942,3.844978,0.563605,1.872978,15.686670
cuda,convmixer_768_32,32,0.605539,8.942294,2.235143,1.147159,3.176147,1.948494,0.930090,0.141428,7.630727,9.834720
cuda,convnext_base,32,1.016260,12.407182,4.890022,2.159688,9.784473,6.775743,2.321762,0.262176,98.669706,105.851369
cuda,crossvit_9_240,64,1.054720,11.638526,3.868142,1.856270,6.833224,3.981118,1.998735,0.220323,0.287861,5.241765
cuda,cspdarknet53,64,1.663128,11.438960,4.253267,1.603157,5.825963,3.416936,1.475497,0.183235,0.275722,3.566225
cuda,deit_base_distilled_patch16_224,64,0.599507,6.236520,2.119709,1.191143,3.490506,2.308322,0.881713,0.132394,0.186053,2.821794
cuda,densenet121,64,2.676112,23.839987,10.309711,3.269911,15.037481,9.801617,3.732209,0.358059,87.766971,96.008338
cuda,dm_nfnet_f0,128,1.487345,16.171886,6.238810,1.851654,7.240274,5.061187,1.532727,0.209327,1.109420,4.404017
cuda,eca_botnext26ts_256,64,0.991578,10.085552,5.828935,2.254957,7.428350,4.971351,1.862476,0.110738,98.923773,102.854256
cuda,eca_halonext26ts,64,1.037018,12.443864,8.000803,2.948615,10.129051,7.072267,2.430053,0.118304,84.300891,89.455737
cuda,ese_vovnet19b_dw,128,0.716561,6.017317,3.206751,0.910830,4.640393,2.809389,1.361047,0.091776,0.161098,2.551335
cuda,fbnetc_100,128,1.494926,10.812454,4.541263,1.457100,5.734291,3.562541,1.511585,0.174288,37.770389,40.764683
cuda,fbnetv3_b,128,2.474645,17.752201,6.578249,2.579427,10.146487,6.744949,2.445443,0.295670,51.714495,58.059477
cuda,gernet_l,128,1.431348,8.630874,2.919101,1.353994,3.705813,2.194516,1.053156,0.144904,18.707562,20.943331
cuda,ghostnet_100,128,1.470454,15.755142,6.432669,2.103276,10.518615,6.774187,2.693362,0.255653,0.332500,6.670017
cuda,gluon_inception_v3,128,0.843875,18.265790,7.952280,2.513419,12.360820,7.789248,3.669184,0.260122,1.715073,8.799586
cuda,gluon_xception65,32,0.975140,18.893204,5.233268,2.138408,8.135502,5.554065,1.878628,0.280387,29.232186,34.483742
cuda,gmixer_24_224,64,0.940294,8.882435,2.630514,1.290921,6.532173,4.550677,1.490467,0.209249,0.241018,5.782472
cuda,gmlp_s16_224,64,0.864357,13.960552,6.588935,1.745167,9.730498,7.156056,2.106069,0.202734,0.326895,5.347260
cuda,hrnet_w18,2,3.672115,56.559057,13.051321,5.352571,22.197775,15.952796,4.689095,0.720750,63.067832,78.096849
cuda,inception_v3,128,0.828945,17.696478,7.577402,2.512481,11.736787,7.601764,3.240748,0.261616,1.275649,8.103738
cuda,jx_nest_base,32,1.467389,17.636682,7.810470,2.782937,13.217370,9.146364,3.140820,0.334920,112.229180,120.587515
cuda,lcnet_050,128,0.660680,5.845959,2.915511,0.952162,3.830572,2.254067,1.176804,0.090190,15.205307,17.288579
cuda,mixnet_l,64,4.814655,14.240005,4.917698,1.789825,8.624432,5.051746,2.321509,0.273553,0.312049,5.954733
cuda,mnasnet_100,128,1.165510,8.730834,3.752723,1.191784,4.909714,3.075750,1.266412,0.139557,21.721288,24.153206
cuda,mobilenetv2_100,128,1.155894,8.577119,3.642614,1.287001,5.080005,3.170665,1.330279,0.141831,19.721957,22.538442
