dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0116,1.6360,2.9005
cuda,Background_Matting,4,0.9996,1.2097,11.4900
cuda,LearningToPaint,96,1.0032,0.4962,0.9530
cuda,Super_SloMo,6,0.9998,1.1533,6.2819
cuda,alexnet,128,0.9996,0.3589,1.6757
cuda,attention_is_all_you_need_pytorch,256,0.9990,1.4334,4.7180
cuda,dcgan,32,0.9812,0.3257,0.0830
cuda,demucs,4,0.9997,0.6872,5.1703
cuda,densenet121,4,1.0013,1.5973,0.6181
cuda,dlrm,2048,0.9930,0.5527,5.0249
cuda,drq,1,1.0190,0.3680,0.0623
cuda,fastNLP_Bert,6,0.9979,1.6434,5.3585
cuda,hf_Albert,8,1.0006,1.3824,6.5677
cuda,hf_Bart,4,1.0138,1.5363,5.7521
cuda,hf_Bert,4,1.0103,1.3769,4.1450
cuda,hf_BigBird,2,0.9937,7.1769,6.1120
cuda,hf_DistilBert,8,0.9993,0.7620,4.3162
cuda,hf_GPT2,4,1.0037,1.4680,5.7841
cuda,hf_Longformer,2,0.9889,1.7602,5.5677
cuda,hf_Reformer,4,0.9990,1.7275,1.4489
cuda,hf_T5,8,1.0021,2.6643,18.7462
cuda,mnasnet1_0,32,0.9991,0.7074,1.5488
cuda,mobilenet_v2,96,0.9979,0.8181,7.7863
cuda,mobilenet_v2_quantized_qat,96,1.0010,2.8775,11.7155
cuda,mobilenet_v3_large,32,1.0036,0.7807,1.5449
cuda,moco,32,0.9932,1.6330,3.8191
cuda,nvidia_deeprecommender,256,1.0552,0.3454,4.2971
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9964,0.5568,0.5083
cuda,pytorch_stargan,16,0.9995,0.5174,1.1983
cuda,pytorch_struct,200,0.9909,0.3807,0.7028
cuda,pytorch_unet,1,0.9995,0.5966,3.5532
cuda,resnet18,16,1.0009,0.4796,0.5246
cuda,resnet50,32,0.9985,0.7708,3.0625
cuda,resnet50_quantized_qat,32,1.0004,2.3629,6.4148
cuda,resnext50_32x4d,8,0.9936,0.7777,1.1860
cuda,shufflenet_v2_x1_0,128,1.0016,0.8462,2.8913
cuda,soft_actor_critic,256,0.9832,0.2914,0.0253
cuda,speech_transformer,32,1.0036,1.6913,1.0943
cuda,squeezenet1_1,32,1.0000,0.4553,0.7743
cuda,tacotron2,64,0.9809,22.5916,16.0568
cuda,timm_efficientdet,1,0.8765,18.7232,1.5836
cuda,timm_efficientnet,32,0.7903,1.5440,2.9871
cuda,timm_nfnet,128,0.9998,2.2694,14.5053
cuda,timm_regnet,32,0.9645,2.0932,6.6216
cuda,timm_resnest,32,0.9984,0.5388,2.1868
cuda,timm_vision_transformer,8,1.0104,0.8091,0.7791
cuda,timm_vovnet,32,0.6562,1.4287,2.7043
cuda,tts_angular,64,0.9934,0.4480,0.3844
cuda,vgg16,64,0.9997,0.4154,6.6227
cuda,yolov3,16,0.9995,5.8511,10.3659
