dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.115908
cuda,AlbertForQuestionAnswering,2,1.069491
cuda,AllenaiLongformerBase,1,1.136079
cuda,BartForCausalLM,2,1.011912
cuda,BartForConditionalGeneration,1,2.493857
cuda,BertForMaskedLM,64,1.291285
cuda,BertForQuestionAnswering,64,1.226405
cuda,BigBird,1,6.127213
cuda,BlenderbotSmallForCausalLM,64,0.741461
cuda,BlenderbotSmallForConditionalGeneration,32,1.657907
cuda,CamemBert,1,1.264236
cuda,DebertaForMaskedLM,4,3.860859
cuda,DebertaForQuestionAnswering,4,3.880776
cuda,DistilBertForMaskedLM,16,0.575350
cuda,DistilBertForQuestionAnswering,32,0.591475
cuda,DistillGPT2,1,0.713485
cuda,ElectraForCausalLM,1,1.229732
cuda,ElectraForQuestionAnswering,64,1.228951
cuda,GPT2ForSequenceClassification,4,1.268029
cuda,GoogleFnet,1,0.797644
cuda,LayoutLMForMaskedLM,16,1.406900
cuda,LayoutLMForSequenceClassification,16,1.331179
cuda,M2M100ForConditionalGeneration,2,2.393232
cuda,MBartForCausalLM,16,1.014159
cuda,MBartForConditionalGeneration,8,2.515139
cuda,MT5ForConditionalGeneration,2,2.909026
cuda,MegatronBertForCausalLM,2,2.481093
cuda,MegatronBertForQuestionAnswering,8,2.657398
cuda,MobileBertForMaskedLM,16,6.405177
cuda,MobileBertForQuestionAnswering,32,6.250294
cuda,OPTForCausalLM,4,1.078661
cuda,PLBartForCausalLM,16,0.614866
cuda,PLBartForConditionalGeneration,8,1.338939
cuda,PegasusForCausalLM,8,1.066649
cuda,PegasusForConditionalGeneration,4,2.426656
cuda,RobertaForCausalLM,4,1.305627
cuda,RobertaForQuestionAnswering,64,1.274382
cuda,Speech2Text2ForCausalLM,64,0.666563
cuda,T5ForConditionalGeneration,4,1.957823
cuda,T5Small,1,1.968472
cuda,TrOCRForCausalLM,8,1.014248
cuda,XGLMForCausalLM,1,1.961558
cuda,XLNetLMHeadModel,4,2.857176
cuda,YituTechConvBert,1,1.754545
