dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.378142
cuda,beit_base_patch16_224,64,1.809295
cuda,botnet26t_256,128,2.071731
cuda,cait_m36_384,2,4.952614
cuda,coat_lite_mini,128,1.914189
cuda,convit_base,32,3.494370
cuda,convmixer_768_32,32,2.089580
cuda,convnext_base,32,2.374464
cuda,crossvit_9_240,64,2.234080
cuda,cspdarknet53,64,3.134799
cuda,deit_base_distilled_patch16_224,64,1.601219
cuda,densenet121,64,4.808521
cuda,dla102,64,2.759580
cuda,dm_nfnet_f0,128,2.860264
cuda,dpn107,32,5.403188
cuda,eca_botnext26ts_256,64,1.986271
cuda,eca_halonext26ts,64,2.057130
cuda,ese_vovnet19b_dw,128,1.507055
cuda,fbnetc_100,128,2.683530
cuda,fbnetv3_b,128,4.357141
cuda,gernet_l,128,2.808091
cuda,ghostnet_100,128,2.907716
cuda,gluon_inception_v3,128,2.458748
cuda,gluon_xception65,32,3.002447
cuda,gmixer_24_224,64,2.172468
cuda,gmlp_s16_224,64,2.006804
cuda,hrnet_w18,2,9.040822
cuda,inception_v3,128,2.430616
cuda,jx_nest_base,32,3.004539
cuda,lcnet_050,128,1.388754
cuda,mixer_b16_224,64,1.268057
cuda,mixnet_l,64,6.585215
cuda,mnasnet_100,128,2.240484
cuda,mobilenetv2_100,128,2.267486
cuda,mobilenetv3_large_100,128,2.242060
cuda,mobilevit_s,32,2.463377
cuda,nfnet_l0,64,2.406163
cuda,pit_b_224,64,1.771678
cuda,pnasnet5large,16,7.457183
cuda,poolformer_m36,64,3.213120
cuda,regnety_002,128,2.194568
cuda,repvgg_a2,128,2.609065
cuda,res2net101_26w_4s,64,4.394384
cuda,res2net50_14w_8s,2,3.622205
cuda,res2next50,2,2.137671
cuda,resmlp_12_224,128,1.080427
cuda,resnest101e,32,5.092526
cuda,resnet18,128,0.898709
cuda,rexnet_100,128,2.642161
cuda,sebotnet33ts_256,64,2.369694
cuda,selecsls42b,128,1.294346
cuda,spnasnet_100,128,2.629654
cuda,swin_base_patch4_window7_224,64,4.460712
cuda,swsl_resnext101_32x16d,32,2.949169
cuda,tf_efficientnet_b0,128,2.561350
cuda,tf_mixnet_l,64,6.920885
cuda,tinynet_a,128,2.905384
cuda,tnt_s_patch16_224,64,3.052003
cuda,twins_pcpvt_base,32,3.826106
cuda,visformer_small,128,1.718073
cuda,vit_base_patch16_224,64,1.565195
cuda,volo_d1_224,64,2.483032
cuda,xcit_large_24_p8_224,5,4.629783
