dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.568403
cuda,LearningToPaint,96,0.732259
cuda,Super_SloMo,6,1.569604
cuda,alexnet,128,0.440803
cuda,attention_is_all_you_need_pytorch,256,1.908972
cuda,dcgan,32,0.376502
cuda,demucs,4,0.807843
cuda,densenet121,4,3.157904
cuda,dlrm,2048,0.643805
cuda,drq,1,0.442602
cuda,fastNLP_Bert,6,2.040577
cuda,hf_Albert,8,1.616050
cuda,hf_Bart,4,2.146993
cuda,hf_Bert,4,1.854995
cuda,hf_BigBird,2,29.104234
cuda,hf_DistilBert,8,0.939508
cuda,hf_GPT2,4,2.116749
cuda,hf_Longformer,2,1.723193
cuda,hf_Reformer,4,2.028793
cuda,mnasnet1_0,32,1.228139
cuda,mobilenet_v2,96,1.321975
cuda,mobilenet_v2_quantized_qat,96,7.557118
cuda,mobilenet_v3_large,32,1.422206
cuda,moco,32,2.977131
cuda,nvidia_deeprecommender,256,0.402679
cuda,pytorch_CycleGAN_and_pix2pix,1,0.803894
cuda,pytorch_stargan,16,0.731097
cuda,pytorch_struct,200,0.456648
cuda,pytorch_unet,1,0.869175
cuda,resnet18,16,0.751325
cuda,resnet50,32,1.380188
cuda,resnet50_quantized_qat,32,7.387185
cuda,resnext50_32x4d,8,1.362740
cuda,shufflenet_v2_x1_0,128,1.574260
cuda,soft_actor_critic,256,0.355253
cuda,speech_transformer,32,2.596405
cuda,squeezenet1_1,32,0.686659
cuda,tacotron2,64,12.742732
cuda,timm_efficientdet,1,21.583245
cuda,timm_efficientnet,32,2.391670
cuda,timm_nfnet,128,2.669922
cuda,timm_regnet,32,3.279752
cuda,timm_resnest,32,0.975163
cuda,timm_vision_transformer,8,1.325062
cuda,timm_vovnet,32,1.921795
cuda,tts_angular,64,0.523749
cuda,vgg16,64,0.594259
cuda,yolov3,16,7.135899
