dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.448629,20.863788,10.910740,3.244068,15.384463,4.856759,2.059805,0.373717,13.612350,7.848050
cuda,Background_Matting,4,26.980977,20.320305,11.731757,3.145397,17.225431,6.646833,2.883375,0.290164,8.761448
cuda,LearningToPaint,96,15.310364,9.951771,6.593307,1.122049,9.516019,1.727377,0.714000,0.094555,4.094850
cuda,Super_SloMo,6,26.973424,20.956987,13.237344,3.258535,18.072313,6.824966,2.607028,0.177778,8.186467
cuda,alexnet,128,8.370193,4.096967,3.603214,0.345282,5.685965,0.880724,0.317029,0.020473,2.435832
cuda,attention_is_all_you_need_pytorch,256,28.495881,22.103046,11.885229,2.730390,16.844668,5.380209,2.244122,0.430940,14.268385,8.105412
cuda,dcgan,32,8.311120,4.023853,3.400305,0.224641,4.805042,0.373324,0.109162,0.016474,1.639203
cuda,demucs,4,7.667722,2.534360,2.198650,0.139127,2.053098,0.169622,0.086515,0.013282
cuda,densenet121,4,62.044822,52.237117,30.296885,7.890531,42.113075,15.976091,6.097174,0.807310,20.012434
cuda,dlrm,1024,5.559236,2.069069,1.349554,0.173415,2.930020,0.405668,0.146035,0.017477,1.761563
cuda,drq,1,10.666929,5.453057,4.858745,0.153428,7.568296,0.453170,0.122190,0.020479,2.873118
cuda,fastNLP_Bert,6,31.017711,23.872965,14.862702,2.639987,20.914246,4.690932,2.144410,0.360370,5.732656,8.817494
cuda,functorch_dp_cifar10,64,13.511525,8.755212,5.683945,1.398935,10.729786,2.596611,0.845530,0.083577,6.495084,0.814191
cuda,hf_Albert,8,23.205602,16.812171,8.991244,1.911904,15.061526,3.629419,1.333027,0.159292,3.752572,8.073033
cuda,hf_Bart,4,32.964936,25.436927,13.475113,3.009078,20.729280,6.243483,2.529517,0.505656,4.213942,10.667402
cuda,hf_Bert,4,25.679732,18.900793,9.955196,2.498930,15.327245,4.322908,1.902789,0.354609,2.409841,7.985311
cuda,hf_Bert_large,4,44.581518,33.972635,15.279783,4.670336,22.876951,8.711002,3.734763,0.963034,2.047411,12.849098
cuda,hf_BigBird,2,80.915737,66.339914,36.061361,8.914712,57.000609,24.809154,11.194803,0.631113,10.325677,30.562174
cuda,hf_DistilBert,8,17.735801,12.706135,7.987337,1.395526,11.898206,2.166714,1.052181,0.146631,5.207799,5.566056
cuda,hf_GPT2,4,24.418744,17.907019,9.671680,2.352751,13.731311,4.203749,1.760960,0.303352,1.801914,6.515149
cuda,hf_GPT2_large,4,57.281852,43.661371,20.472335,7.958401,30.605443,13.253331,5.096331,1.567681,1.324500,18.398628
cuda,hf_Reformer,4,24.506445,18.751693,16.575530,0.896698,20.576777,1.675750,0.952072,0.071048,3.157858,4.943306
cuda,hf_T5,8,29.740898,22.257951,12.313923,2.870577,18.979946,5.239719,2.042964,0.355442,6.272634,9.675812
cuda,hf_T5_large,2,101.068894,81.232170,40.235378,11.393114,59.763829,26.248573,7.907781,2.911201,25.376815,31.483234
cuda,lennard_jones,1000,5.640703,2.340987,1.973539,0.078235,3.131899,0.231001,0.064779,0.008795,1.242053
cuda,mnasnet1_0,32,27.845607,21.143522,12.766483,2.886817,17.473622,4.314240,2.240673,0.258612,7.720558,2.159480
cuda,mobilenet_v2,96,29.071761,22.718590,13.655524,3.126678,17.531460,5.046020,2.050168,0.292659,7.132097
cuda,mobilenet_v3_large,32,30.106295,23.635504,14.459911,3.265536,21.856818,5.160177,2.122264,0.294187,10.993531,28.086258
cuda,nvidia_deeprecommender,256,6.449120,2.932327,2.372244,0.139091,5.750432,0.309714,0.090023,0.012661,3.525416,0.430372
cuda,phlippe_densenet,128,29.992372,23.288584,14.764649,3.115272,19.869176,4.945629,2.304275,0.286461,8.528611
cuda,phlippe_resnet,128,14.186316,9.037907,5.819476,1.041772,7.769873,1.415933,0.685579,0.091851,3.038432
cuda,pytorch_CycleGAN_and_pix2pix,1,13.113710,8.082595,4.523237,1.154635,7.532437,2.201973,0.881206,0.086809,4.361991
