dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.208544,20.877993,10.782258,2.773613,15.595812,5.012430,2.049714,0.368483,0.345736,13.284337,8.066930
cuda,Background_Matting,4,26.423407,19.766291,11.290401,3.177241,16.650317,6.239838,2.872719,0.289362,0.488525,9.153031
cuda,LearningToPaint,96,15.170879,9.871513,6.498258,1.101142,8.884105,1.459906,0.706738,0.093327,0.250234,3.787668
cuda,Super_SloMo,6,26.624981,20.696413,12.903395,3.296098,17.543394,6.534505,2.594238,0.177945,0.353369,8.387744
cuda,alexnet,128,7.904801,3.590307,3.098964,0.201525,5.216774,0.889662,0.317952,0.020502,0.147763,2.475750
cuda,attention_is_all_you_need_pytorch,256,28.251198,22.139268,11.986967,2.733537,16.778394,5.315722,2.224165,0.431422,0.433262,14.239252,8.101457
cuda,dcgan,32,8.047936,3.949724,3.324020,0.223126,4.702302,0.375438,0.108457,0.016201,0.112733,1.724675
cuda,demucs,4,7.806245,2.502869,2.163045,0.131451,2.024359,0.167144,0.087847,0.013418
cuda,densenet121,4,62.836251,52.778212,30.628304,7.834225,41.693923,15.724542,5.230121,0.787066,0.845553,20.076976
cuda,drq,1,11.199316,5.497103,4.913627,0.153728,7.549883,0.232748,0.121127,0.020529,0.414295,3.215561
cuda,fastNLP_Bert,6,30.882521,24.151865,15.237234,2.413994,21.424640,4.977274,2.102870,0.365815,0.790694,5.814519,9.520611
cuda,functorch_dp_cifar10,64,13.159489,8.605714,5.544071,1.390002,10.455199,2.577241,0.852651,0.083801,0.828667,7.182312,0.643139
cuda,hf_Albert,8,22.668359,16.571126,8.812345,1.930460,14.781480,3.613003,1.330822,0.163404,2.950750,3.801690,10.943995
cuda,hf_Bart,4,33.201622,25.349883,13.092518,3.006073,20.361318,5.806335,2.524472,0.532152,3.297305,4.133943,13.734542
cuda,hf_Bert,4,25.726300,19.109990,10.071198,2.476086,15.104124,4.208893,1.915373,0.350403,0.767929,2.093288,8.398417
cuda,hf_Bert_large,4,43.943278,33.642332,15.988877,4.646089,23.642514,9.079486,3.735788,0.963907,1.081201,1.887841,13.621224
cuda,hf_BigBird,2,77.591695,63.034587,32.623371,8.687855,53.524473,22.759917,10.102293,0.635332,13.788868,10.728005,43.810392
cuda,hf_DistilBert,8,18.081718,12.561915,7.861308,1.161366,12.505272,2.142795,1.034722,0.144574,2.144453,5.185882,8.013174
cuda,hf_GPT2,4,23.596016,17.395533,9.523404,2.326019,13.437687,4.146741,1.752554,0.305408,0.330277,1.786136,6.676256
cuda,hf_GPT2_large,4,57.917586,44.784831,21.051441,7.488112,31.888475,14.496950,5.142835,1.582487,0.678874,1.213283,19.334167
cuda,hf_Reformer,4,24.544764,18.823429,16.683486,0.896083,20.574333,1.495974,0.767883,0.070362,0.431571,3.149659,5.269827
cuda,hf_T5,8,29.199456,22.036463,12.133310,2.598422,19.170066,5.478400,2.036035,0.352781,2.028672,6.296121,11.804299
cuda,hf_T5_large,2,99.046520,79.529738,40.105332,11.331326,58.990962,25.618554,7.744647,2.863881,3.941432,25.297281,34.712662
cuda,lennard_jones,1000,5.829718,2.378339,2.003706,0.078326,2.955839,0.103097,0.065221,0.008708,0.103943,1.140322
cuda,mnasnet1_0,32,27.335759,21.214221,12.966693,2.856052,17.749873,4.412740,1.948615,0.262001,2.652823,10.416477,2.441746
cuda,mobilenet_v2,96,28.424821,22.346534,13.383564,3.078419,16.946892,4.745431,2.015862,0.291463,0.234639,7.008628
cuda,mobilenet_v3_large,32,30.677207,24.261245,14.576631,3.324672,22.056352,5.172914,2.138971,0.302770,29.952305,40.892648,29.723968
cuda,nvidia_deeprecommender,256,6.033159,2.814388,2.258292,0.138302,5.253125,0.162819,0.089322,0.012709,0.554795,3.696584,0.423314
cuda,phlippe_densenet,128,29.866289,23.504600,14.972413,2.878165,20.230665,5.179033,2.299198,0.283953,0.332129,8.783933
cuda,phlippe_resnet,128,13.442778,8.667518,5.461163,1.032644,7.328042,1.404073,0.679307,0.089902,0.173267,3.120228
cuda,pytorch_CycleGAN_and_pix2pix,1,12.770399,8.202269,4.697731,1.131539,7.603680,2.156489,0.868000,0.084587,0.207975,4.294609
cuda,pytorch_stargan,16,15.165765,10.547483,7.010472,1.003505,10.518792,1.591287,0.512606,0.072397,15.827082,33.905046,20.389766
cuda,pytorch_struct,200,6.710563,3.234745,2.310260,0.330075,5.347824,0.321288,0.178945,0.026617,13.023329,16.406241,12.865109
cuda,pytorch_unet,1,15.898134,10.929669,7.045301,1.461517,10.325955,2.529408,1.156233,0.104759,0.234812,5.033810
cuda,resnet152,32,57.329262,46.177411,20.628916,8.415611,25.776518,11.522705,4.469765,1.118273,3.269949,17.209885,2.445760
cuda,resnet18,16,15.413518,10.296737,6.941952,1.131910,10.707712,2.104054,0.828349,0.090975,2.789059,7.735424,2.607324
cuda,resnet50,32,25.073294,18.919833,10.285996,2.968081,14.511284,4.107932,1.785113,0.266784,2.660094,9.980743,2.447703
cuda,resnext50_32x4d,8,24.094845,17.892951,9.306337,2.805711,13.679969,3.793662,1.786661,0.244049,2.894480,10.199632,2.599049
cuda,shufflenet_v2_x1_0,128,27.866082,21.344516,11.904409,3.050460,16.036253,5.355036,2.700979,0.350795,0.404099,7.941796
cuda,soft_actor_critic,256,6.721747,3.378489,3.068451,0.068965,4.715346,0.090544,0.053301,0.008408,0.225187,1.947089
cuda,speech_transformer,32,32.887300,25.697060,14.315418,2.935683,21.056864,6.624543,2.610818,0.382628,0.000027,9.832245
cuda,squeezenet1_1,32,10.645268,6.175882,4.918265,0.489129,8.163322,1.585610,0.743106,0.062142,0.156824,3.911686
cuda,timm_efficientdet,1,96.760388,77.107273,40.793080,14.979623,67.374146,23.285979,7.560999,1.682957,33.972180,44.776398,76.068020
cuda,timm_efficientnet,32,33.956058,26.160877,15.177532,3.810946,23.435124,6.008983,2.503448,0.364649,37.000723,49.230680,36.700726
cuda,timm_nfnet,128,29.455732,21.528772,10.888916,4.234602,17.248679,6.171279,2.294823,0.339764,0.497536,11.257396
cuda,timm_regnet,32,33.157824,24.515569,12.395277,3.878412,18.717638,5.710512,2.346402,0.431463,20.488575,30.873728,19.988944
cuda,timm_resnest,32,21.820346,16.572199,12.336339,1.518530,19.066643,3.630489,1.533105,0.123305,29.095160,40.623146,37.408323
cuda,timm_vision_transformer,8,23.465210,17.366913,11.025728,1.816496,19.733580,3.649437,1.682559,0.264865,10.789476,16.543113,21.407936
cuda,timm_vision_transformer_large,8,52.270704,40.821083,19.967234,6.160171,39.964556,13.949974,5.262499,1.643818,9.318074,11.106171,36.158620
cuda,timm_vovnet,32,22.213350,15.765447,9.509476,2.146298,15.382590,4.479877,1.805152,0.190043,2.692325,10.808254,2.471752
cuda,tts_angular,64,5.895158,2.362907,2.189657,0.068714,3.221650,0.061984,0.034741,0.004439,0.101623,1.206533
cuda,vgg16,64,8.857685,4.639531,3.847460,0.291035,6.156141,1.175200,0.443033,0.037285,0.195224,2.808601
cuda,yolov3,16,39.656426,32.122204,18.998032,4.831074,24.854053,7.949170,3.104467,0.445939,0.558735,4.322846,11.441963
