dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.913336,6.018229
cuda,Background_Matting,4,0.878421,3.785960
cuda,LearningToPaint,96,0.581718,1.104613
cuda,Super_SloMo,6,1.130260,3.486955
cuda,alexnet,128,0.373692,0.336855
cuda,attention_is_all_you_need_pytorch,256,1.714076,6.687171
cuda,dcgan,32,0.351626,0.221171
cuda,demucs,4,0.669376
cuda,densenet121,4,2.023896,9.801550
cuda,drq,1,0.391976,0.361190
cuda,fastNLP_Bert,6,1.846366,5.290735
cuda,hf_Albert,8,1.440770,5.813598
cuda,hf_Bart,4,1.975238,6.853504
cuda,hf_Bert,4,1.752638,5.174362
cuda,hf_DistilBert,8,0.837949,2.506590
cuda,hf_GPT2,4,1.737283,4.814232
cuda,hf_Reformer,4,1.885121,0.121162
cuda,mnasnet1_0,32,0.852370,2.837985
cuda,mobilenet_v2,96,0.913840,2.782077
cuda,mobilenet_v3_large,32,0.962825,3.191548
cuda,moco,32,1.939460,0.016601
cuda,nvidia_deeprecommender,256,0.371185,0.180185
cuda,pytorch_CycleGAN_and_pix2pix,1,0.576545,1.931465
cuda,pytorch_stargan,16,0.578360,1.655347
cuda,pytorch_struct,200,0.443177,0.562716
cuda,pytorch_unet,1,0.604215,1.202897
cuda,resnet18,16,0.545664,1.129376
cuda,resnet50,32,0.925440,3.104971
cuda,resnext50_32x4d,8,0.916765,3.088042
cuda,shufflenet_v2_x1_0,128,1.028072,3.447900
cuda,soft_actor_critic,256,0.314084,0.133837
cuda,squeezenet1_1,32,0.517392,1.124398
cuda,timm_efficientdet,1,13.046685,23.602686
cuda,timm_efficientnet,32,1.470854,4.526804
cuda,timm_nfnet,128,2.137492,5.839795
cuda,timm_regnet,32,1.900393,5.799936
cuda,timm_resnest,32,0.635839,1.767597
cuda,timm_vision_transformer,8,1.074498,3.602826
cuda,timm_vovnet,32,1.042055,2.315499
cuda,tts_angular,64,0.510284,0.048876
cuda,vgg16,64,0.430874,0.668726
cuda,yolov3,16,6.144600,5.848306
