dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.903590,5.185684
cuda,Background_Matting,4,0.892162,3.493151
cuda,LearningToPaint,96,0.564917,0.946215
cuda,Super_SloMo,6,1.165987,3.230086
cuda,alexnet,128,0.385162,0.311843
cuda,attention_is_all_you_need_pytorch,256,1.690321,5.705694
cuda,dcgan,32,0.352235,0.204410
cuda,demucs,4,0.667403
cuda,densenet121,4,2.044751,8.521280
cuda,dlrm,2048,0.598822,0.343401
cuda,drq,1,0.399663,0.335834
cuda,fastNLP_Bert,6,1.827904,4.580514
cuda,hf_Albert,8,1.424993,4.844718
cuda,hf_Bart,4,1.978641,5.948972
cuda,hf_Bert,4,1.742788,4.312341
cuda,hf_DistilBert,8,0.843237,2.172908
cuda,hf_GPT2,4,1.774364,4.187357
cuda,hf_Reformer,4,1.713831,0.093060
cuda,hf_T5,8,2.513198,6.550129
cuda,mnasnet1_0,32,0.852511,2.485085
cuda,mobilenet_v2,96,0.875658,2.319923
cuda,mobilenet_v3_large,32,0.971148,2.830652
cuda,moco,32,1.968598,0.033329
cuda,nvidia_deeprecommender,256,0.369582,0.158507
cuda,pytorch_CycleGAN_and_pix2pix,1,0.583511,1.781673
cuda,pytorch_stargan,16,0.573823,1.515500
cuda,pytorch_struct,200,0.437741,0.509719
cuda,pytorch_unet,1,0.610343,1.089792
cuda,resnet18,16,0.549029,1.019407
cuda,resnet50,32,0.920484,2.706240
cuda,resnext50_32x4d,8,0.907632,2.687898
cuda,shufflenet_v2_x1_0,128,1.022347,2.965070
cuda,soft_actor_critic,256,0.304172,0.120930
cuda,squeezenet1_1,32,0.523460,1.041975
cuda,timm_efficientdet,1,12.998473,17.712190
cuda,timm_efficientnet,32,1.468893,3.987524
cuda,timm_nfnet,128,2.125118,4.881888
cuda,timm_regnet,32,1.890340,5.059605
cuda,timm_resnest,32,0.625048,1.571313
cuda,timm_vision_transformer,8,1.072999,3.143131
cuda,timm_vovnet,32,1.050354,2.077441
cuda,tts_angular,64,0.514994,0.045856
cuda,vgg16,64,0.432335,0.622208
cuda,yolov3,16,6.308354,4.934402
