dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.8548,11.4941,23.1721
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8326,5.6102,20.1637
cuda,cait_m36_384,2,1.0132,37.4017,35.7272
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9254,8.9222,21.2793
cuda,convnext_base,32,0.7894,12.1558,18.9356
cuda,crossvit_9_240,64,0.8540,11.6264,9.7974
cuda,cspdarknet53,64,0.8135,8.4171,18.7608
cuda,deit_base_distilled_patch16_224,64,0.8014,6.8013,26.0123
cuda,densenet121,64,1.0253,18.5604,13.7303
cuda,dla102,64,0.8235,12.4300,16.5363
cuda,dm_nfnet_f0,128,0.8804,11.2478,25.0143
cuda,dpn107,32,0.8290,16.6119,22.3346
cuda,eca_botnext26ts_256,64,0.6832,6.1175,16.7972
cuda,eca_halonext26ts,64,0.6897,6.4973,16.8070
cuda,ese_vovnet19b_dw,128,0.7955,4.2866,16.3081
cuda,fbnetc_100,128,0.8524,7.6839,11.4321
cuda,fbnetv3_b,128,0.8846,14.2418,18.6817
cuda,gernet_l,128,0.8352,6.9403,14.9122
cuda,ghostnet_100,128,0.9489,10.7936,8.7832
cuda,gluon_inception_v3,128,0.8548,11.4074,23.1733
cuda,gluon_senet154,32,1.0296,32.8092,26.1941
cuda,gluon_xception65,32,0.7605,14.2766,23.8717
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,64,0.7792,11.7053,18.2556
cuda,hrnet_w18,2,2.6192,50.9529,1.9953
cuda,inception_v3,128,0.8541,11.4577,23.1745
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.9840,3.6519,3.7410
cuda,mixer_b16_224,64,0.8016,5.5316,17.4469
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,128,0.8481,6.0676,9.5220
cuda,mobilenetv2_100,128,0.7748,5.9843,17.1624
cuda,mobilenetv3_large_100,128,0.8683,6.6486,9.7015
cuda,mobilevit_s,0,0.0000
cuda,nfnet_l0,0,0.0000
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.8177,41.7981,33.8487
cuda,poolformer_m36,64,0.8076,13.6941,34.6357
cuda,regnety_002,128,1.2298,7.4373,4.3806
cuda,repvgg_a2,128,0.8683,6.1886,10.4492
cuda,res2net101_26w_4s,64,0.8966,24.9977,20.3426
cuda,res2net50_14w_8s,2,2.3229,21.8114,2.2733
cuda,res2next50,2,2.4603,10.4620,2.2315
cuda,resmlp_12_224,128,0.7815,4.9941,17.4511
cuda,resnest101e,32,1.0610,25.3591,17.0402
cuda,resnet18,128,0.8476,2.6342,6.1162
cuda,rexnet_100,128,0.7232,9.3544,21.9476
cuda,sebotnet33ts_256,64,0.7067,8.1550,22.3855
cuda,selecsls42b,128,0.8460,4.8345,11.5909
cuda,spnasnet_100,128,0.8424,7.4999,10.4223
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8211,12.3685,34.1959
cuda,tf_efficientnet_b0,128,0.6962,9.3296,22.7449
cuda,tf_mixnet_l,64,0.8283,17.0613,15.2359
cuda,tinynet_a,0,0.0000
cuda,tnt_s_patch16_224,64,0.8723,17.9544,22.1478
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.8404,6.3064,22.1505
cuda,vit_base_patch16_224,64,0.8381,7.0993,25.7825
cuda,volo_d1_224,64,0.8436,13.1175,23.2699
cuda,xcit_large_24_p8_224,5,0.8862,33.1056,24.8590
