dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.4685,110.3132,59.5714,0.8903
cuda,beit_base_patch16_224,64,1.2624,107.4541,39.0449,0.9307
cuda,botnet26t_256,128,1.3402,77.4775,45.9899,0.8207
cuda,cait_m36_384,4,1.1493,145.9997,112.9868,0.8636
cuda,coat_lite_mini,128,1.9347,59.9082,79.4441,0.8500
cuda,convit_base,64,1.6084,113.0188,45.1640,1.0790
cuda,convmixer_768_32,32,1.0496,282.4328,36.3890,0.9769
cuda,convnext_base,64,1.5077,80.9275,77.7389,0.8505
cuda,crossvit_9_240,128,1.4388,76.1656,62.0248,0.7524
cuda,cspdarknet53,64,1.2894,70.4326,43.0654,0.8954
cuda,deit_base_distilled_patch16_224,64,1.2485,75.9230,39.8830,0.9353
cuda,dla102,128,1.5338,116.4123,57.0638,0.9494
cuda,dm_nfnet_f0,128,1.5345,85.3447,43.1098,1.0321
cuda,dpn107,32,1.1049,96.2900,75.5755,0.8802
cuda,eca_botnext26ts_256,128,1.3615,80.7755,51.4757,0.8713
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.3508,48.8747,26.4756,0.8639
cuda,fbnetc_100,128,1.3238,63.4452,42.1337,0.8956
cuda,fbnetv3_b,128,1.3668,84.4080,66.6791,0.9359
cuda,gernet_l,128,1.0423,72.7417,34.4822,0.8487
cuda,ghostnet_100,128,1.8917,48.9582,63.4552,0.9077
cuda,gluon_inception_v3,128,1.4765,110.4347,59.1854,0.8903
cuda,gluon_xception65,32,1.1023,89.0811,65.7597,0.8825
cuda,gmixer_24_224,128,1.5350,78.6051,54.8466,1.1127
cuda,gmlp_s16_224,128,1.6135,84.8397,53.8873,1.1843
cuda,hrnet_w18,128,1.3760,210.8659,146.7912,0.8917
cuda,inception_v3,128,1.4660,110.5969,59.6333,0.8903
cuda,jx_nest_base,32,1.3241,89.9214,80.4844,0.6704
cuda,lcnet_050,128,1.7741,17.2344,27.1822,0.8409
cuda,mixer_b16_224,128,1.3250,89.7942,34.8860,0.9508
cuda,mixnet_l,128,1.1777,155.5887,61.2409,0.8655
cuda,mnasnet_100,128,1.3906,48.3730,37.6126,0.8684
cuda,mobilenetv2_100,128,1.3612,47.3015,36.7172,1.0579
cuda,mobilenetv3_large_100,128,1.4325,43.9766,42.9618,0.8893
cuda,mobilevit_s,64,1.4064,62.4288,79.8525,0.9402
cuda,nfnet_l0,128,1.6140,65.6772,42.1880,0.8886
cuda,pit_b_224,64,1.3107,117.7640,39.5370,0.8744
cuda,pnasnet5large,16,1.1413,180.3794,105.0551,1.1817
cuda,poolformer_m36,64,1.3886,107.5508,66.8672,0.8765
cuda,regnety_002,128,1.5264,26.8808,35.7911,0.7890
cuda,repvgg_a2,128,1.1100,67.8884,33.5104,0.7734
cuda,res2net101_26w_4s,64,1.1742,85.2241,93.3066,0.8805
cuda,res2net50_14w_8s,128,1.3913,105.3412,92.4949,0.8708
cuda,res2next50,128,1.3800,100.9053,53.4820,0.8655
cuda,resmlp_12_224,128,1.1858,57.7352,36.0239,1.0097
cuda,resnest101e,64,1.4499,114.3374,102.5150,0.9881
cuda,rexnet_100,128,1.2772,69.0297,59.9265,0.9953
cuda,sebotnet33ts_256,64,1.2997,62.1586,56.1983,0.8909
cuda,selecsls42b,128,1.3932,45.1605,34.5820,0.8814
cuda,spnasnet_100,128,1.3296,54.6092,42.2941,0.8785
cuda,swin_base_patch4_window7_224,64,1.4873,98.8793,99.7962,0.7310
cuda,swsl_resnext101_32x16d,32,1.0721,111.5374,54.0050,0.8478
cuda,tf_efficientnet_b0,128,1.3527,64.7504,45.4103,0.9816
cuda,tf_mixnet_l,128,1.1798,162.3461,62.0863,0.9313
cuda,tinynet_a,128,1.2173,58.8829,50.1639,1.0616
cuda,tnt_s_patch16_224,128,2.2189,163.6324,60.4404,0.9981
cuda,twins_pcpvt_base,64,1.8037,65.5335,119.6717,0.9728
cuda,visformer_small,128,1.2090,81.4668,43.7153,0.9344
cuda,vit_base_patch16_224,64,1.1719,103.2718,38.3257,0.9362
cuda,volo_d1_224,64,1.6033,83.7280,59.8970,0.9132
cuda,xcit_large_24_p8_224,5,1.9335,62.8352,108.3117,0.8776
