,Compiler,torchbench,huggingface,timm_models
eager,eager,4.33,6.47,5.21
aot_eager,aot_eager,10.60,16.58,14.28
inductor,inductor,42.74,56.55,58.86
inductor_no_cudagraphs,inductor_no_cudagraphs,41.81,52.90,57.50
