dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,52.177940,46.661954,41.992726,27.088129,5.999309,39.587547,10.733844,5.632530,0.674714,47.237424,104.114803,66.192811
cuda,beit_base_patch16_224,64,32.464547,28.879590,24.387831,16.744932,6.498278,22.726775,4.605753,2.754935,0.322741,0.938269,3.237661,13.631505
cuda,botnet26t_256,128,34.470985,31.835301,27.276828,21.353126,4.203743,31.738341,6.527271,3.061212,0.170969,27.975012,54.582815,42.738446
cuda,cait_m36_384,4,86.318161,69.853776,65.136358,37.252707,25.727356,48.808616,18.327506,9.576704,2.513304,8.598725,22.714979,47.395126
cuda,coat_lite_mini,128,39.561903,36.458167,31.755251,24.569265,8.107236,40.707460,8.075811,3.708475,0.273249,15.721095,44.651799,40.166106
cuda,convit_base,64,35.323197,31.879056,27.273008,18.783797,8.736578,27.514549,6.123494,2.991869,0.358993,6.303602,9.762203,24.001812
cuda,convmixer_768_32,32,23.748771,22.140948,17.624771,7.969745,3.301781,15.314624,3.567701,2.084524,0.332902,4.095582,15.237835,3.231400
cuda,convnext_base,64,42.515013,35.649929,31.054342,20.496998,8.926662,32.696725,7.329574,3.772455,0.631687,13.898139,32.301907,35.361286
cuda,crossvit_9_240,128,45.515655,40.185632,35.509144,23.097359,11.945469,36.691574,8.940888,4.294377,0.543637,19.599084,34.682796,45.695131
cuda,cspdarknet53,64,39.246583,33.975169,29.326134,17.926701,4.490633,26.859543,5.711308,3.038540,0.387665,27.349166,57.472949,41.114354
cuda,deit_base_distilled_patch16_224,64,29.965281,27.091231,22.606072,15.840469,6.413731,27.893398,4.667901,2.293318,0.280676,2.486990,3.757256,21.138172
cuda,dla102,128,51.953443,45.798787,40.634798,23.676170,5.717737,34.063824,9.477531,4.527430,0.667509,18.296889,40.048270,35.182190
cuda,dm_nfnet_f0,128,37.053564,31.155052,26.429296,15.612006,4.594563,26.494770,6.482033,2.826452,0.352803,25.347720,30.923542,41.134056
cuda,dpn107,32,62.446021,53.558209,48.915958,29.347211,6.303642,42.668225,9.503464,4.994684,0.657089,16.338468,30.401297,36.902383
cuda,eca_botnext26ts_256,128,39.601444,36.721427,30.486627,23.824720,4.743116,34.783364,6.631155,3.026188,0.189646,30.828343,55.419808,46.736040
cuda,eca_halonext26ts,128,41.726265,38.809081,34.082233,27.231512,5.108136,42.163635,12.583252,4.590894,0.198423,32.492348,62.243974,52.749486
cuda,ese_vovnet19b_dw,128,25.389137,23.203951,18.336175,14.103432,1.984684,22.250561,3.801988,1.808832,0.146726,29.169637,52.203998,39.430725
cuda,fbnetc_100,128,43.219548,38.828346,32.353819,22.555156,3.903595,33.367644,5.876618,2.980787,0.369239,44.285234,95.407286,59.303945
cuda,fbnetv3_b,128,59.430336,51.578733,46.900076,28.456165,6.819850,40.821633,10.365078,5.004149,0.740542,58.403945,111.212321,78.452296
cuda,gernet_l,128,31.958955,27.657711,22.898822,14.215964,3.315717,21.127070,3.547190,2.220576,0.281510,25.540681,49.344643,36.030364
cuda,ghostnet_100,128,55.982883,48.907912,44.211272,29.411141,5.611119,47.307625,9.616502,4.797581,0.563143,104.886256,183.912718,128.824420
cuda,gluon_inception_v3,128,52.133424,46.653992,41.924801,27.032144,6.079316,39.581006,10.672995,5.643804,0.658035,47.244536,104.819857,66.326572
cuda,gluon_xception65,32,57.198740,49.465891,44.671893,24.108816,7.621763,32.045498,9.069142,4.570579,0.837193,16.584271,33.291418,32.765742
cuda,gmixer_24_224,128,42.139516,36.229191,31.582110,19.810758,8.908851,29.019413,7.063507,3.784297,0.513430,0.221505,6.789277,18.658142
cuda,gmlp_s16_224,128,42.953284,36.979580,32.280554,20.815084,8.811961,31.596897,7.442551,4.142402,0.530926,0.226404,13.117925,20.147286
cuda,hrnet_w18,128,110.086789,101.647054,97.000107,45.887449,17.806641,67.703304,27.735348,12.299216,5.058564,43.548445,91.922999,85.178588
cuda,inception_v3,128,52.206142,46.693951,41.949073,26.939439,6.042746,39.898156,10.694318,5.650706,0.657706,48.032969,105.539079,67.487823
cuda,jx_nest_base,32,51.163911,44.938805,40.253208,27.010135,13.461971,40.865810,12.356483,5.422750,0.718993,12.613685,24.383424,40.338383
cuda,lcnet_050,128,26.809666,24.763501,20.227758,14.621224,2.307730,21.988315,3.417278,1.706236,0.153302,43.500715,75.156175,53.328750
cuda,mixer_b16_224,128,26.325418,23.824910,19.406113,13.705283,4.671979,20.208549,2.747386,1.851292,0.189951,0.167916,5.887602,11.660877
cuda,mixnet_l,128,53.795774,46.025709,41.381855,27.171694,4.946353,41.771632,8.433829,4.620531,0.626484,66.402773,104.412663,86.357939
cuda,mnasnet_100,128,34.805121,31.337724,26.713898,18.734258,2.927787,28.078545,4.606476,2.407770,0.258104,43.054823,89.885239,55.560509
cuda,mobilenetv2_100,128,35.382936,31.915593,27.391976,18.959635,3.075467,27.849376,4.738962,2.404598,0.273349,46.910269,100.935166,59.125143
cuda,mobilenetv3_large_100,128,38.032860,34.387777,29.823904,20.956203,3.408677,32.780272,5.624463,2.794280,0.297462,69.115258,123.736612,84.602574
cuda,mobilevit_s,64,50.205621,45.386917,40.657611,30.048501,9.785315,48.190111,14.813309,6.838544,0.446864,56.237835,102.590099,84.696058
cuda,nfnet_l0,128,35.037071,30.167320,25.416582,15.357193,3.911516,26.181953,6.282563,2.797057,0.352706,31.743490,41.143768,46.757553
cuda,pit_b_224,64,33.450444,30.201155,25.672907,18.049189,8.973557,25.049228,5.033466,2.471487,0.307555,0.196172,11.867907,16.376131
