dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,14.981144,9.309555,9.292487
cuda,beit_base_patch16_224,64,9.751509,5.960973,5.945678
cuda,botnet26t_256,128,6.553908,3.909482,3.895055
cuda,cait_m36_384,4,39.409020,22.145056,22.124215
cuda,coat_lite_mini,128,8.901486,5.698583,5.683890
cuda,convit_base,64,10.059253,6.502891,6.487621
cuda,convmixer_768_32,32,7.472850,5.862333,5.846937
cuda,convnext_base,64,15.672379,8.314922,8.298278
cuda,crossvit_9_240,128,15.003804,9.627705,9.612350
cuda,cspdarknet53,64,12.101189,6.897871,6.882807
cuda,deit_base_distilled_patch16_224,64,8.406520,5.353918,5.330063
cuda,dla102,128,16.600893,10.396729,10.378735
cuda,dm_nfnet_f0,128,12.970557,7.224896,7.208800
cuda,dpn107,32,21.644111,12.488152,12.471812
cuda,eca_botnext26ts_256,128,7.567369,4.698772,4.684213
cuda,eca_halonext26ts,128,7.771148,4.871312,4.857164
cuda,ese_vovnet19b_dw,128,5.038482,2.877464,2.863404
cuda,fbnetc_100,128,10.791356,6.194699,6.178527
cuda,fbnetv3_b,128,19.481520,11.391884,11.375493
cuda,gernet_l,128,9.909319,5.437276,5.421623
cuda,ghostnet_100,128,16.841688,9.575442,9.558810
cuda,gluon_inception_v3,128,14.999695,9.331329,9.314335
cuda,gluon_xception65,32,20.332280,12.551391,12.533098
cuda,gmixer_24_224,128,15.350030,9.600486,9.584005
cuda,gmlp_s16_224,128,14.428154,8.637056,8.620080
cuda,hrnet_w18,128,38.420724,29.915115,29.890211
cuda,inception_v3,128,15.268214,9.490044,9.472962
cuda,jx_nest_base,32,16.612259,10.343037,10.198432
cuda,lcnet_050,128,5.370405,3.334318,3.320318
cuda,mixer_b16_224,128,6.978696,4.367350,4.352437
cuda,mixnet_l,128,18.336196,10.171927,10.154513
cuda,mnasnet_100,128,8.639460,5.110017,5.094514
cuda,mobilenetv2_100,128,8.886680,5.362326,5.347089
cuda,mobilenetv3_large_100,128,9.396150,5.573850,5.559017
cuda,mobilevit_s,64,12.726367,7.764435,7.749329
cuda,nfnet_l0,128,12.185958,7.278007,7.262601
cuda,pit_b_224,64,9.319402,5.901366,5.886017
cuda,pnasnet5large,16,28.109028,20.209244,20.187497
cuda,poolformer_m36,64,16.300732,8.368121,8.350187
cuda,regnety_002,128,9.550915,5.325507,5.310307
cuda,repvgg_a2,128,9.759079,5.414147,5.399253
cuda,res2net101_26w_4s,64,30.358888,18.918208,18.899185
cuda,res2net50_14w_8s,128,27.555150,17.874215,17.854513
cuda,res2next50,128,14.226797,9.509974,9.493505
cuda,resmlp_12_224,128,6.114997,3.595901,3.580885
cuda,resnest101e,64,29.722167,17.524308,17.503595
cuda,rexnet_100,128,12.751754,7.515313,7.499956
cuda,sebotnet33ts_256,64,9.727271,5.913542,5.898814
cuda,selecsls42b,128,6.151510,4.044619,4.029855
cuda,spnasnet_100,128,10.318832,5.943146,5.928201
cuda,swin_base_patch4_window7_224,64,21.614375,13.339094,13.321799
cuda,swsl_resnext101_32x16d,32,17.036729,10.826895,10.808162
cuda,tf_efficientnet_b0,128,11.762253,7.120266,7.104860
cuda,tf_mixnet_l,128,19.144568,10.625826,10.609656
cuda,tinynet_a,128,13.799764,8.480799,8.464533
cuda,tnt_s_patch16_224,128,19.401469,12.517665,12.501105
cuda,twins_pcpvt_base,64,27.941671,16.610697,16.593237
cuda,visformer_small,128,6.809076,4.381953,4.366705
cuda,vit_base_patch16_224,64,8.121316,5.151289,5.135472
cuda,volo_d1_224,64,13.523750,8.563052,8.547186
cuda,xcit_large_24_p8_224,5,34.125676,19.956111,19.937102
