dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.433399
cuda,Background_Matting,4,0.843107
cuda,LearningToPaint,96,0.571401
cuda,Super_SloMo,6,1.277727
cuda,alexnet,128,0.359302
cuda,attention_is_all_you_need_pytorch,256,2.828368
cuda,dcgan,32,0.346470
cuda,demucs,4,0.680848
cuda,densenet121,4,4.302731
cuda,dlrm,2048,0.615447
cuda,drq,1,0.434241
cuda,hf_Albert,8,1.985192
cuda,hf_Bart,4,3.864583
cuda,hf_Bert,4,5.315726
cuda,hf_BigBird,2,9.668531
cuda,hf_DistilBert,8,1.103765
cuda,hf_GPT2,4,4.631434
cuda,hf_Longformer,2,10.536467
cuda,hf_Reformer,4,2.347974
cuda,mnasnet1_0,32,0.839835
cuda,mobilenet_v2,96,0.848411
cuda,mobilenet_v3_large,32,1.099670
cuda,moco,32,2.184370
cuda,nvidia_deeprecommender,256,0.364008
cuda,pytorch_CycleGAN_and_pix2pix,1,0.554523
cuda,pytorch_stargan,16,0.556864
cuda,pytorch_struct,200,0.438509
cuda,pytorch_unet,1,0.639041
cuda,resnet18,16,0.551712
cuda,resnet50,32,1.019127
cuda,resnext50_32x4d,8,1.013923
cuda,shufflenet_v2_x1_0,128,1.174089
cuda,soft_actor_critic,256,0.337010
cuda,squeezenet1_1,32,0.510998
cuda,timm_efficientdet,1,53.030224
cuda,timm_efficientnet,32,3.225425
cuda,timm_regnet,32,6.610938
cuda,timm_resnest,32,0.711968
cuda,timm_vision_transformer,8,1.418159
cuda,timm_vovnet,32,2.431642
cuda,tts_angular,64,0.492372
cuda,vgg16,64,0.400254
