dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,mobilenetv3_large_100,128,2.352062,7.976073,2.085836,8.937835,5.373773,2.945164,0.203503,47.360282,50.475364
cuda,mobilevit_s,32,3.612807,142.739049,5.061379,22.126865,14.302177,6.974822,0.297265,410.455420,295.176229
cuda,nfnet_l0,64,5.715621,33.888281,2.645627,9.938335,6.524081,2.698950,0.315314,74.686096,53.488805
cuda,pit_b_224,64,1.284513,57.067989,3.329796,10.038956,6.509349,2.994368,0.243770,195.969251,152.350011
cuda,poolformer_m36,64,5.398499,92.712556,7.453102,35.034278,20.556416,13.692706,0.373871,103.058172,52.964205
cuda,regnety_002,128,3.401000,17.047862,1.540235,6.489352,3.809958,2.191664,0.168855,108.526997,99.566453
cuda,repvgg_a2,128,3.747463,6.451960,1.118650,4.389447,2.500602,1.574420,0.112773,45.282748,44.541902
cuda,res2net101_26w_4s,64,5.362359,30.191720,4.919860,24.966591,14.675874,9.164078,0.523851,205.811177,206.011860
cuda,res2net50_14w_8s,2,3.575002,38.777519,3.802495,21.046890,12.788738,7.098546,0.445557,353.533089,339.776599
cuda,res2next50,2,1.714678,21.086943,2.248349,13.149194,7.614229,4.793250,0.264473,141.771345,136.178005
cuda,resmlp_12_224,128,0.742353,25.954634,1.361120,7.206315,4.594323,2.262133,0.158240,122.915038,105.579245
cuda,resnest101e,32,7.625062,55.753057,4.703662,23.765529,13.784856,8.887088,0.505374,178.932345,151.843384
cuda,resnet18,128,0.323556,7.912308,0.676675,3.142066,1.867498,1.029223,0.057029,48.526782,44.455895
cuda,rexnet_100,128,3.947315,67.865335,2.882980,13.539998,7.650448,4.567596,0.263741,370.379196,319.026184
cuda,sebotnet33ts_256,64,3.430950,77.405141,3.804116,15.112130,9.900101,4.551361,0.188296,157.627681,99.213776
cuda,selecsls42b,128,0.449903,15.021490,1.320120,8.441060,5.224808,2.765463,0.117070,122.337172,117.121608
cuda,spnasnet_100,128,3.360289,3.684664,1.701460,7.456505,4.359856,2.577778,0.173951,10.198288,15.737362
cuda,tf_efficientnet_b0,128,3.414574,37.192333,2.496944,10.908107,6.424291,3.750608,0.238472,171.283204,147.577946
cuda,tf_mixnet_l,64,13.002899,31.496596,3.297154,16.936761,9.314410,6.617049,0.396052,120.818284,109.669261
cuda,tinynet_a,128,3.824476,25.309311,2.687828,11.794820,7.094326,3.934817,0.280913,171.106534,160.378190
cuda,visformer_small,128,1.027013,46.225900,2.642490,6.187180,3.720728,2.019613,0.180442,102.102369,64.775918
cuda,vit_base_patch16_224,64,1.059933,7.383950,2.608180,7.962028,5.185835,2.393769,0.210638,23.007410,26.265281
