dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.386590
cuda,beit_base_patch16_224,64,2.313655
cuda,botnet26t_256,128,2.569853
cuda,cait_m36_384,2,9.218212
cuda,coat_lite_mini,128,2.189994
cuda,convit_base,32,1.072029
cuda,convmixer_768_32,32,1.298410
cuda,convnext_base,32,3.195916
cuda,crossvit_9_240,64,3.251696
cuda,cspdarknet53,64,5.305715
cuda,deit_base_distilled_patch16_224,64,1.563121
cuda,densenet121,64,13.691164
cuda,dla102,64,2.745342
cuda,dm_nfnet_f0,128,9.776372
cuda,dpn107,32,14.071237
cuda,eca_botnext26ts_256,64,2.810699
cuda,eca_halonext26ts,64,2.954933
cuda,ecaresnet101d,64,4.870035
cuda,ese_vovnet19b_dw,128,1.468479
cuda,fbnetc_100,128,3.863087
cuda,fbnetv3_b,128,7.653571
cuda,gernet_l,128,4.357419
cuda,ghostnet_100,128,2.067351
cuda,gluon_inception_v3,128,2.395291
cuda,gluon_senet154,32,10.184505
cuda,gluon_xception65,32,2.512586
cuda,gmixer_24_224,64,2.704583
cuda,gmlp_s16_224,64,2.683934
cuda,hardcorenas_a,128,1.869370
cuda,hrnet_w18,2,19.981618
cuda,inception_v3,128,2.325313
cuda,jx_nest_base,32,4.541809
cuda,lcnet_050,128,1.322870
cuda,legacy_senet154,32,6.265954
cuda,mixer_b16_224,64,1.231916
cuda,mixnet_l,64,10.253196
cuda,mnasnet_100,128,2.768216
cuda,mobilenetv2_100,128,2.766093
cuda,mobilenetv3_large_100,128,2.751977
cuda,mobilevit_s,32,4.081175
cuda,nasnetalarge,16,30.821553
cuda,nfnet_l0,64,6.258686
cuda,pit_b_224,64,1.798239
cuda,pnasnet5large,16,23.602291
cuda,poolformer_m36,64,5.886034
cuda,regnety_002,128,3.713034
cuda,repvgg_a2,128,4.155627
cuda,res2net101_26w_4s,64,6.141698
cuda,res2net50_14w_8s,2,4.280384
cuda,res2next50,2,2.329246
cuda,resmlp_12_224,128,1.156740
cuda,resnest101e,32,8.560757
cuda,resnet18,128,0.535094
cuda,rexnet_100,128,4.419172
cuda,sebotnet33ts_256,64,3.852273
cuda,selecsls42b,128,0.851342
cuda,spnasnet_100,128,3.791626
cuda,swin_base_patch4_window7_224,64,9.235582
cuda,swsl_resnext101_32x16d,32,2.600666
cuda,tf_efficientnet_b0,128,3.862156
cuda,tf_mixnet_l,64,13.573688
cuda,tinynet_a,128,4.217440
cuda,tnt_s_patch16_224,64,4.144617
cuda,twins_pcpvt_base,32,6.508477
cuda,visformer_small,128,1.470567
cuda,vit_base_patch16_224,64,1.534143
cuda,volo_d1_224,64,3.132031
cuda,xcit_large_24_p8_224,5,7.475763
