dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.944063
cuda,AlbertForQuestionAnswering,2,1.982259
cuda,AllenaiLongformerBase,1,9.603650
cuda,BartForCausalLM,2,2.263549
cuda,BartForConditionalGeneration,1,10.190858
cuda,BertForMaskedLM,64,5.002939
cuda,BertForQuestionAnswering,64,4.999355
cuda,BigBird,1,8.104799
cuda,BlenderbotSmallForCausalLM,64,1.483173
cuda,BlenderbotSmallForConditionalGeneration,32,5.311966
cuda,CamemBert,1,5.006904
cuda,DebertaForMaskedLM,4,3.265280
cuda,DebertaForQuestionAnswering,4,3.283254
cuda,DistilBertForMaskedLM,16,1.118260
cuda,DistilBertForQuestionAnswering,32,1.119409
cuda,DistillGPT2,1,1.707891
cuda,ElectraForCausalLM,1,5.172880
cuda,ElectraForQuestionAnswering,64,5.253041
cuda,GPT2ForSequenceClassification,4,4.489117
cuda,GoogleFnet,1,1.029708
cuda,LayoutLMForMaskedLM,16,5.179766
cuda,LayoutLMForSequenceClassification,16,5.127398
cuda,M2M100ForConditionalGeneration,2,6.053659
cuda,MBartForCausalLM,16,2.249459
cuda,MBartForConditionalGeneration,8,10.179244
cuda,MT5ForConditionalGeneration,2,13.290852
cuda,MegatronBertForCausalLM,2,16.487317
cuda,MegatronBertForQuestionAnswering,8,16.625355
cuda,MobileBertForMaskedLM,16,66.554664
cuda,MobileBertForQuestionAnswering,32,66.628339
cuda,OPTForCausalLM,4,2.342201
cuda,PLBartForCausalLM,16,1.149287
cuda,PLBartForConditionalGeneration,8,3.692652
cuda,PegasusForCausalLM,8,2.282151
cuda,PegasusForConditionalGeneration,4,6.123968
cuda,RobertaForCausalLM,4,5.003670
cuda,RobertaForQuestionAnswering,64,5.035421
cuda,Speech2Text2ForCausalLM,64,1.076997
cuda,T5ForConditionalGeneration,4,7.601387
cuda,T5Small,1,7.527659
cuda,TrOCRForCausalLM,8,2.122670
cuda,XGLMForCausalLM,1,6.185498
cuda,XLNetLMHeadModel,4,14.063624
cuda,YituTechConvBert,1,8.101432
