dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.454897
cuda,Background_Matting,4,0.844518
cuda,LearningToPaint,96,0.571220
cuda,Super_SloMo,6,1.290769
cuda,alexnet,128,0.367250
cuda,attention_is_all_you_need_pytorch,256,2.830245
cuda,dcgan,32,0.346625
cuda,demucs,4,0.676021
cuda,densenet121,4,4.218834
cuda,dlrm,2048,0.632231
cuda,drq,1,0.427895
cuda,hf_Albert,8,2.002433
cuda,hf_Bart,4,3.826311
cuda,hf_Bert,4,5.302004
cuda,hf_BigBird,2,9.799876
cuda,hf_DistilBert,8,1.107289
cuda,hf_GPT2,4,4.612976
cuda,hf_Longformer,2,10.485007
cuda,hf_Reformer,4,2.125451
cuda,hf_T5,8,7.638485
cuda,mnasnet1_0,32,0.843031
cuda,mobilenet_v2,96,0.850080
cuda,mobilenet_v2_quantized_qat,96,5.036298
cuda,mobilenet_v3_large,32,1.030422
cuda,moco,32,2.177491
cuda,nvidia_deeprecommender,256,0.363874
cuda,pytorch_CycleGAN_and_pix2pix,1,0.555352
cuda,pytorch_stargan,16,0.557373
cuda,pytorch_struct,200,0.440246
cuda,pytorch_unet,1,0.641845
cuda,resnet18,16,0.547896
cuda,resnet50,32,1.006570
cuda,resnet50_quantized_qat,32,3.832157
cuda,resnext50_32x4d,8,1.011326
cuda,shufflenet_v2_x1_0,128,1.174900
cuda,soft_actor_critic,256,0.331757
cuda,squeezenet1_1,32,0.511378
cuda,tacotron2,64,16.434772
cuda,timm_efficientdet,1,52.686287
cuda,timm_efficientnet,32,3.210033
cuda,timm_nfnet,128,9.761444
cuda,timm_regnet,32,6.621259
cuda,timm_resnest,32,0.715159
cuda,timm_vision_transformer,8,1.408611
cuda,timm_vovnet,32,2.355222
cuda,tts_angular,64,0.477785
cuda,vgg16,64,0.408068
