dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.877839,86.039673,79.263168,1.761646,89.834711,3.993789,1.214023,0.248134,9.132935,21.576341
cuda,Background_Matting,4,2.156613,38.596416,32.826255,1.105403,56.249981,3.452309,2.111539,0.171843,0.000015,24.611042
cuda,LearningToPaint,96,0.669544,25.953363,23.729772,0.475724,47.830142,0.914042,0.416957,0.064825,0.244480,24.855003
cuda,Super_SloMo,6,1.681463,49.222914,44.136319,1.142596,69.179660,3.757566,1.382776,0.087654,0.000010,26.251373
cuda,alexnet,128,0.138533,6.309103,5.956473,0.101258,11.754598,0.367188,0.161029,0.011861,0.148467,6.053895
cuda,attention_is_all_you_need_pytorch,256,2.458536,102.992423,96.279294,1.860739,123.871823,3.797541,1.361399,0.297804,13.461397,43.027539
cuda,dcgan,32,0.147919,5.197482,4.781669,0.095538,8.589558,0.136176,0.057535,0.011246,0.150955,4.062038
cuda,demucs,4,0.413767
cuda,densenet121,4,7.162838,137.509655,120.598531,3.054616,224.270473,10.862113,3.405630,0.541519,0.000016,106.968063
cuda,dlrm,2048,0.422761,3.561791,3.168725,0.258996,12.608308,0.350418,0.096532,0.013994,0.143834,9.850358
cuda,drq,1,0.221434,7.212718,6.812415,0.067300,13.475720,0.092293,0.041543,0.012880,0.287884,7.027406
cuda,fastNLP_Bert,6,2.791975,76.531575,70.798613,1.347338,85.688459,3.699973,1.223002,0.227679,0.527372,16.870820
cuda,functorch_dp_cifar10,64,0.452629,15.494043,12.967994,0.609138,42.802809,1.807865,0.520653,0.057299,17.549160,48.038623
cuda,hf_Albert,8,1.279161,13.648242,8.464331,1.152399,29.642962,2.341453,0.858306,0.128279,22.973309,45.385477
cuda,hf_Bart,4,3.694488,57.682572,49.628052,1.917381,95.190453,3.571886,1.455275,0.314219,19.683386,67.288854
cuda,hf_Bert,4,2.761906,37.218608,31.383057,1.328847,38.912292,3.422399,1.084749,0.236807,1.510255,10.462860
cuda,hf_BigBird,2,9.675487,10.014382,5.807839,1.136906,11.798320,1.982039,0.865093,0.182544,9.158185,16.401056
cuda,hf_DistilBert,8,1.045956,15.509857,12.611481,0.751758,20.657673,1.616258,0.573709,0.105429,8.509089,17.355899
cuda,hf_GPT2,4,2.349015,72.550427,67.582839,1.401472,75.529504,2.824733,1.064192,0.193237,9.215951,18.649441
cuda,hf_Reformer,4,2.980598,29.574115,27.251420,0.509531,33.387915,1.048735,0.518769,0.055908,10.091152,16.798345
cuda,hf_T5_large,2,22.727889,345.296223,310.408268,4.719099,672.349861,15.281407,4.311754,1.852260,23.583192,390.717288
cuda,lennard_jones,1000,0.098744,1.016009,0.827494,0.046376,2.916980,0.039810,0.024612,0.005890,0.111388,2.251767
cuda,mnasnet1_0,32,1.833013,61.903418,56.109978,1.108332,94.399501,2.787559,1.166402,0.177663,14.606828,54.094628
cuda,mobilenet_v2,96,1.844773,63.168454,57.425420,1.245120,99.743945,3.195096,1.288302,0.207990,0.387673,44.037058
cuda,mobilenet_v2_quantized_qat,96,5.126224,76.763070,63.628582,2.415633,135.575273,5.821109,2.077984,0.450467,74.524862
cuda,mobilenet_v3_large,32,1.992320,54.064324,48.165625,1.191880,90.876468,3.109374,1.251019,0.201586,13.779970,57.771875
cuda,moco,32,5.666635,78.219556,70.974805,2.236672,102.254188,4.138126,1.696527,0.235031,14.302357,47.963495
cuda,nvidia_deeprecommender,256,0.142896,1.977579,1.717680,0.065217,7.430259,0.086005,0.039083,0.008358,1.312163,7.096134
cuda,pytorch_CycleGAN_and_pix2pix,1,0.565108,14.863825,11.842276,0.506805,21.072710,1.365946,0.654561,0.063125,0.224713,10.005954
cuda,pytorch_stargan,16,0.593263,9.421978,6.889850,0.384299,26.304363,0.706161,0.254870,0.046893,104.621536,124.456030
cuda,pytorch_struct,200,0.224952,6.115527,5.579074,0.127559,19.139324,0.162920,0.081415,0.018490,82.468662,96.167936
cuda,pytorch_unet,1,0.758042,25.388595,22.971259,0.492398,38.537556,1.377983,0.660760,0.063766,0.249644,16.344520
cuda,resnet18,16,0.633324,18.901590,16.698006,0.475165,36.989652,1.249400,0.518526,0.061584,15.869903,36.669192
cuda,resnet50,32,1.940901,9.459613,3.410576,1.060493,4.571104,2.532889,1.020374,0.182527,0.348497,2.650896
cuda,resnet50_quantized_qat,32,4.615453,50.085636,37.464763,1.877569,91.289884,5.182536,1.754739,0.427819,56.172179
cuda,resnext50_32x4d,8,1.916443,28.333775,22.346954,0.968235,51.683968,2.198270,0.909788,0.163145,15.930950,46.321029
cuda,shufflenet_v2_x1_0,128,2.127056,41.207103,34.712213,1.450289,70.804544,3.472534,1.572402,0.246984,0.000010,37.638215
cuda,soft_actor_critic,256,0.143919,2.028585,1.840086,0.052245,4.640572,0.049290,0.026855,0.005954,0.170124,3.029323
cuda,speech_transformer,32,3.770013,87.129328,80.321378,1.725651,101.384012,4.070369,1.517589,0.271800,39.665403,62.586790
cuda,squeezenet1_1,32,0.363972,10.320782,9.297729,0.266081,19.455657,0.548795,0.290616,0.030092,0.160942,10.598803
cuda,timm_efficientnet,32,3.227652,50.957700,43.896042,1.343212,89.059464,3.551561,1.452655,0.241172,0.477711,47.091180
cuda,timm_nfnet,128,3.713336,53.936584,43.256045,2.170640,84.986104,5.083184,1.531590,0.248539,2.436361,46.494657
cuda,timm_regnet,32,4.445931,36.387802,27.451712,1.257996,60.684757,3.026632,1.177483,0.286545,0.568120,35.187554
cuda,timm_resnest,32,0.921396,37.388947,34.456322,0.756813,69.282291,2.660645,1.080968,0.090271,63.753259,99.380545
cuda,timm_vision_transformer,8,1.592268,17.856284,13.606498,1.066458,32.865777,2.343715,0.958544,0.162068,0.000011,20.399537
cuda,timm_vision_transformer_large,8,10.442240,36.115633,20.737694,3.356020,46.759008,7.375449,2.909878,0.851032,0.000016,29.624967
cuda,timm_vovnet,32,2.043537,25.386594,20.806439,0.938070,74.427559,3.337354,1.377321,0.142087,0.000010,54.627881
cuda,tts_angular,64,0.175299,1.077389,0.973173,0.038368,1.906278,0.026592,0.013099,0.001387,0.000006,0.974432
cuda,vgg16,64,0.224993,8.578941,7.935144,0.140619,14.894879,0.495790,0.198593,0.019561,0.245378,7.355559
