dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3418,109.0711,0.8983
cuda,beit_base_patch16_224,64,1.1169,52.7467,0.9141
cuda,botnet26t_256,128,1.2607,214.9836,0.8237
cuda,cait_m36_384,2,1.1829,224.9831,1.0215
cuda,coat_lite_mini,128,1.6414,558.1717,0.8004
cuda,convit_base,32,1.2809,137.2118,1.1197
cuda,convmixer_768_32,32,1.0751,23.4529,0.9837
cuda,convnext_base,32,1.1680,322.5058,0.8765
cuda,crossvit_9_240,64,1.3468,218.5660,0.8060
cuda,cspdarknet53,64,1.2177,79.8941,0.8745
cuda,deit_base_distilled_patch16_224,64,1.0969,53.8372,0.8968
cuda,dla102,64,1.3295,96.4086,1.0551
cuda,dm_nfnet_f0,128,1.4587,26.7002,1.0195
cuda,dpn107,32,1.1712,167.9238,0.9045
cuda,eca_botnext26ts_256,64,1.2372,379.0389,1.1338
cuda,eca_halonext26ts,64,1.2281,334.4682,1.1336
cuda,ese_vovnet19b_dw,128,1.2192,53.9744,0.9895
cuda,fbnetc_100,128,1.2387,80.6104,0.8422
cuda,fbnetv3_b,128,1.2698,103.6775,0.9684
cuda,gernet_l,128,1.0674,44.7238,0.7914
cuda,ghostnet_100,128,1.7425,139.2273,1.0394
cuda,gluon_inception_v3,128,1.3401,32.8635,0.8983
cuda,gluon_xception65,32,1.0733,75.3371,0.9304
cuda,gmixer_24_224,64,1.3384,102.2885,1.4038
cuda,gmlp_s16_224,64,1.1344,123.0389,0.9552
cuda,hrnet_w18,2,3.9593,210.2617,0.7995
cuda,inception_v3,128,1.3415,33.1537,0.8983
cuda,jx_nest_base,32,1.2760,234.8876,0.8486
cuda,lcnet_050,128,1.6243,32.8665,0.8807
cuda,mixer_b16_224,64,1.0627,67.5134,0.9245
cuda,mixnet_l,64,1.1169,141.1237,0.9007
cuda,mnasnet_100,128,1.2517,54.7905,0.8966
cuda,mobilenetv2_100,128,1.3168,43.5304,1.1011
cuda,mobilenetv3_large_100,128,1.3131,44.4832,0.8983
cuda,mobilevit_s,32,1.1696,505.3636,1.1430
cuda,nfnet_l0,64,1.3684,75.9934,1.2691
cuda,pit_b_224,64,1.2252,134.2243,0.7825
cuda,pnasnet5large,16,1.1892,205.7597,1.2582
cuda,poolformer_m36,64,1.1469,89.2294,1.0505
cuda,regnety_002,128,1.4240,61.1628,0.8577
cuda,repvgg_a2,128,1.1771,30.3635,0.7655
cuda,res2net101_26w_4s,64,1.1977,138.5980,0.9233
cuda,res2net50_14w_8s,2,1.8840,150.6548,0.8797
cuda,res2next50,2,1.8599,64.9176,0.8695
cuda,resmlp_12_224,128,1.0200,79.0600,0.9446
cuda,resnest101e,32,1.3230,184.7231,0.9774
cuda,rexnet_100,128,1.2016,180.7219,1.2642
cuda,sebotnet33ts_256,64,1.2618,211.7878,1.0252
cuda,selecsls42b,128,1.2317,55.2459,0.9985
cuda,spnasnet_100,128,1.2231,23.1954,0.9052
cuda,swin_base_patch4_window7_224,64,1.1469,388.9197,0.8513
cuda,swsl_resnext101_32x16d,32,1.0939,39.8485,0.8765
cuda,tf_efficientnet_b0,128,1.2489,78.7648,1.1901
cuda,tf_mixnet_l,64,1.1341,65.8627,0.9705
cuda,tinynet_a,128,1.1778,109.1240,1.3529
cuda,tnt_s_patch16_224,64,1.5024,106.3153,0.9063
cuda,twins_pcpvt_base,32,1.3550,695.4211,0.8570
cuda,visformer_small,128,1.0417,127.1736,0.8894
cuda,vit_base_patch16_224,64,1.0884,34.1713,0.9009
cuda,volo_d1_224,64,1.3900,131.2599,0.9124
cuda,xcit_large_24_p8_224,5,1.4211,263.8357,0.9062
