dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.343935
cuda,AlbertForQuestionAnswering,2,1.330018
cuda,AllenaiLongformerBase,1,6.859740
cuda,BartForCausalLM,2,3.820355
cuda,BartForConditionalGeneration,1,10.387541
cuda,BertForMaskedLM,64,2.486390
cuda,BertForQuestionAnswering,64,2.464529
cuda,BigBird,1,7.961382
cuda,BlenderbotSmallForCausalLM,64,2.043532
cuda,BlenderbotSmallForConditionalGeneration,32,5.050211
cuda,CamemBert,1,2.518498
cuda,DebertaForMaskedLM,4,4.860069
cuda,DebertaForQuestionAnswering,4,4.898875
cuda,DistilBertForMaskedLM,16,0.987936
cuda,DistilBertForQuestionAnswering,32,0.952581
cuda,DistillGPT2,1,0.949357
cuda,ElectraForCausalLM,1,2.574693
cuda,ElectraForQuestionAnswering,64,2.541234
cuda,GPT2ForSequenceClassification,4,1.961297
cuda,GoogleFnet,1,1.115301
cuda,LayoutLMForMaskedLM,16,2.729509
cuda,LayoutLMForSequenceClassification,16,2.668419
cuda,M2M100ForConditionalGeneration,2,10.180100
cuda,MBartForCausalLM,16,3.786996
cuda,MBartForConditionalGeneration,8,10.558744
cuda,MT5ForConditionalGeneration,2,3.903791
cuda,MegatronBertForCausalLM,2,7.220247
cuda,MegatronBertForQuestionAnswering,8,7.226030
cuda,MobileBertForMaskedLM,16,47.874624
cuda,MobileBertForQuestionAnswering,32,46.769012
cuda,OPTForCausalLM,4,2.247782
cuda,PLBartForCausalLM,16,1.461533
cuda,PLBartForConditionalGeneration,8,3.213947
cuda,PegasusForCausalLM,8,3.823694
cuda,PegasusForConditionalGeneration,4,10.267303
cuda,RobertaForCausalLM,4,2.513520
cuda,RobertaForQuestionAnswering,64,2.503185
cuda,Speech2Text2ForCausalLM,64,1.477081
cuda,T5ForConditionalGeneration,4,2.402015
cuda,T5Small,1,2.380532
cuda,TrOCRForCausalLM,8,3.951170
cuda,XGLMForCausalLM,1,6.391227
cuda,XLNetLMHeadModel,4,7.524437
cuda,YituTechConvBert,1,4.089408
