dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.950489,32.951954,29.443435,16.663070,5.288400,25.614339,9.657300,5.094205,0.582967,42.602161,98.481289,57.235245
cuda,beit_base_patch16_224,64,20.987210,16.939574,13.880595,7.859237,1.871701,12.629475,3.690473,2.033219,0.272848,0.658231,3.266177,7.462760
cuda,botnet26t_256,128,24.938390,21.876401,18.233803,13.263342,2.431276,20.517765,6.128270,3.130105,0.144214,27.024587,52.400712,36.861077
cuda,cait_m36_384,4,57.769486,43.641260,40.659037,17.730380,6.128306,34.612375,15.845400,7.557665,2.120171,8.373729,21.214091,32.008727
cuda,coat_lite_mini,128,25.914973,22.417579,18.828961,12.781884,2.387304,24.930495,7.851331,3.352606,0.231185,13.695043,43.619416,28.400698
cuda,convit_base,64,23.678989,19.869063,16.236474,9.121701,2.121669,17.852449,5.286571,2.443311,0.285923,5.888248,9.085505,16.926918
cuda,convmixer_768_32,32,21.139149,19.413891,15.638686,6.539949,2.918425,11.267503,3.733685,2.078409,0.312805,3.129534,11.293280,2.473347
cuda,convnext_base,64,28.082742,21.082551,18.133897,9.135303,3.459595,17.931543,5.796986,2.901851,0.507322,5.825690,12.266216,18.331250
cuda,crossvit_9_240,128,31.166635,25.467240,21.777481,11.389369,3.030462,24.589211,7.596374,3.591427,0.455815,18.549217,33.664015,35.057037
cuda,cspdarknet53,64,29.392118,23.541889,20.759170,11.018635,3.982142,16.589076,5.015063,2.625161,0.328109,26.223650,56.917099,36.064287
cuda,dla102,128,39.352451,32.769369,29.217919,14.475771,5.224009,21.453046,7.864715,3.865428,0.563483,16.921513,37.946947,29.543072
cuda,dm_nfnet_f0,128,26.374534,20.127107,17.373252,7.950844,3.568803,15.663103,5.491252,2.331219,0.281714,23.494553,29.033671,35.037256
cuda,dpn107,32,46.459622,36.239555,33.408427,16.487450,5.895045,25.158549,8.049114,4.390907,0.569328,15.581209,29.746035,30.635491
