dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.5296,104.6212,158.0150,0.8904,7.4412,8.3574,317,2,13,7
cuda,beit_base_patch16_224,64,1.3518,74.9480,36.8814,0.9285,8.0382,8.6575,472,2,13,7
cuda,botnet26t_256,128,1.4071,70.5000,91.6848,0.8239,6.5538,7.9551,340,2,15,7
cuda,cait_m36_384,4,1.3483,123.7964,118.0691,0.8632,13.2405,15.3383,1345,2,13,7
cuda,coat_lite_mini,128,1.9422,57.9781,89.3071,0.8402,7.4215,8.8333,463,2,13,7
cuda,convit_base,64,1.6120,100.9654,49.0840,1.0948,11.7728,10.7534,501,2,13,7
cuda,convmixer_768_32,32,1.0015,300.0054,38.7419,0.9762,6.9724,7.1425,234,2,7,5
cuda,convnext_base,64,1.4893,82.1808,58.8293,0.8505,9.3938,11.0450,498,2,13,7
cuda,crossvit_9_240,128,1.6435,49.7723,87.6357,0.7526,6.2898,8.3575,603,2,13,7
cuda,cspdarknet53,64,1.2249,72.3236,100.0143,0.9097,5.7233,6.2912,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,1.2553,67.3665,42.9155,0.9353,7.6517,8.1806,380,2,13,7
cuda,dla102,128,1.5268,112.6357,99.5453,0.9536,9.7714,10.2471,419,2,13,7
cuda,dm_nfnet_f0,128,1.4783,85.7493,71.0743,1.0130,7.5870,7.4898,619,2,13,7
cuda,dpn107,32,1.0925,97.1882,101.6174,0.8833,6.1719,6.9873,746,2,15,7
cuda,eca_botnext26ts_256,128,1.4400,73.5598,100.0913,0.8738,8.7111,9.9692,370,2,15,7
cuda,ese_vovnet19b_dw,128,1.3473,46.0158,75.7279,0.9047,5.5337,6.1163,161,3,15,8
cuda,fbnetc_100,128,1.3502,58.2814,139.1382,0.8596,3.7569,4.3706,384,3,15,8
cuda,fbnetv3_b,128,1.3090,83.5399,171.6077,0.9228,5.8569,6.3471,610,2,15,7
cuda,gernet_l,128,1.0365,70.1594,83.9354,0.8499,4.6338,5.4520,409,2,15,7
cuda,ghostnet_100,128,1.8482,48.5233,236.9784,0.8807,2.9281,3.3247,328,2,15,7
cuda,gluon_inception_v3,128,1.5322,104.5937,157.3344,0.8904,7.4412,8.3574,317,2,13,7
cuda,gluon_xception65,32,1.0760,92.0582,96.8578,0.8831,7.2849,8.2488,356,2,13,7
cuda,gmixer_24_224,128,1.7550,67.1058,52.7832,1.1129,9.0260,8.1101,635,2,13,7
cuda,gmlp_s16_224,128,1.8400,74.5603,61.4428,1.1858,12.2402,10.3224,491,2,13,7
cuda,hrnet_w18,128,1.3582,205.9116,251.4005,0.8918,8.6762,9.7290,1373,2,7,5
cuda,inception_v3,128,1.5302,104.6618,157.8166,0.8904,7.4412,8.3574,317,2,13,7
cuda,jx_nest_base,32,1.3670,73.2370,83.6075,0.6693,8.8309,13.1951,862,2,13,7
cuda,lcnet_050,128,1.6953,17.5650,100.5386,0.8050,1.3628,1.6929,168,2,15,7
cuda,mixer_b16_224,128,1.3635,85.3965,34.6202,0.9510,9.5366,10.0283,227,2,13,7
cuda,mixnet_l,128,1.1767,153.7488,165.8352,0.8687,7.8238,9.0065,677,2,15,7
cuda,mnasnet_100,128,1.4311,42.5635,122.5232,0.8683,3.1775,3.6594,305,3,15,8
cuda,mobilenetv2_100,128,1.3914,44.7128,138.7080,1.0266,5.3429,5.2043,304,2,15,7
cuda,mobilenetv3_large_100,128,1.4272,40.7880,158.8865,0.8770,3.1753,3.6206,315,2,15,7
cuda,mobilevit_s,64,1.4296,56.8405,168.8541,0.9557,7.1866,7.5197,520,3,15,8
cuda,nfnet_l0,128,1.4874,75.1492,82.1904,0.9215,6.5084,7.0629,550,2,13,7
cuda,pit_b_224,64,1.4346,82.2141,47.3200,0.8578,10.8027,12.5929,426,2,13,7
cuda,pnasnet5large,16,1.1139,175.6600,167.5939,1.1712,10.5997,9.0506,958,2,9,5
cuda,poolformer_m36,64,1.3275,109.0748,103.7823,0.8768,10.7806,12.2949,699,2,13,7
cuda,regnety_002,128,1.4118,26.4775,107.9090,0.7602,1.5587,2.0505,368,2,15,7
cuda,repvgg_a2,128,1.0829,67.0910,62.7066,0.7738,3.1051,4.0128,397,2,15,7
cuda,res2net101_26w_4s,64,1.1532,84.9789,153.5111,0.8710,5.9741,6.8586,807,2,13,7
cuda,res2net50_14w_8s,128,1.3819,101.6912,126.9463,0.8712,8.2633,9.4844,703,2,13,7
cuda,res2next50,128,1.3709,91.7620,92.9892,0.8660,8.4846,9.7980,399,2,13,7
cuda,resmlp_12_224,128,1.2592,42.1327,42.3009,1.0099,4.3940,4.3510,203,2,13,7
cuda,resnest101e,64,1.4204,114.8609,169.9194,0.9972,9.8296,9.8570,1022,2,13,7
cuda,rexnet_100,128,1.2963,58.7232,281.3870,0.9747,6.2473,6.4095,404,2,15,7
cuda,sebotnet33ts_256,64,1.5079,51.0787,111.7452,0.8910,7.0407,7.9023,465,3,15,8
cuda,selecsls42b,128,1.4109,42.4287,95.7115,0.8576,3.5485,4.1378,136,2,13,7
cuda,spnasnet_100,128,1.3553,48.9232,139.5335,0.8786,3.4748,3.9549,376,2,15,7
cuda,swin_base_patch4_window7_224,64,1.6151,90.2652,110.3836,0.7214,10.6109,14.7083,1382,2,13,7
cuda,swsl_resnext101_32x16d,32,1.0588,111.7770,64.3777,0.8461,8.6451,10.2175,415,2,13,7
cuda,tf_efficientnet_b0,128,1.3548,60.0387,158.6848,0.9872,6.0664,6.1451,371,2,15,7
cuda,tf_mixnet_l,128,1.1870,159.5483,166.7580,0.9346,8.5537,9.1524,692,2,15,7
cuda,tinynet_a,128,1.2314,56.5911,167.6446,0.9984,4.8898,4.8975,435,2,15,7
cuda,tnt_s_patch16_224,128,3.0120,107.2676,70.6514,0.9834,14.0769,14.3147,826,2,13,7
cuda,twins_pcpvt_base,64,1.9565,60.1232,150.1201,0.9729,7.6505,7.8637,1022,2,13,7
cuda,visformer_small,128,1.1741,77.5002,69.5043,0.9348,6.9708,7.4568,317,2,13,7
cuda,vit_base_patch16_224,64,1.2351,70.1462,40.8877,0.9362,7.5881,8.1050,377,2,13,7
cuda,volo_d1_224,64,1.6865,71.2474,75.8873,0.9131,7.4831,8.1952,618,2,13,7
cuda,xcit_large_24_p8_224,5,2.0031,62.4296,134.6173,0.8721,6.7350,7.7229,1195,2,13,7
