dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.022136,25.145526,21.288507,12.390771,3.054230,16.682433,4.236222,2.308407,0.323381,11.420579,28.328742,22.323156
cuda,Background_Matting,4,25.958300,22.540103,18.087695,10.996703,2.717228,17.009104,5.722359,2.961583,0.232785,17.961151,32.875280,29.452989
cuda,LearningToPaint,96,16.033463,14.610911,9.653504,6.813770,1.076528,10.621329,1.266679,0.737730,0.074194,12.305739,23.790342,18.335352
cuda,Super_SloMo,6,26.400145,23.468255,19.398565,12.461646,2.810458,17.754158,6.116310,2.733260,0.147832,10.369337,8.835861
cuda,alexnet,128,7.526219,7.023676,2.972444,2.570195,0.182958,6.242383,0.946455,0.324828,0.015147,4.772575,8.783374,4.631491
cuda,attention_is_all_you_need_pytorch,256,29.548997,25.163810,21.849442,12.766303,2.744225,18.185021,4.974692,2.342040,0.378083,14.340231,32.749809,26.053885
cuda,dcgan,32,7.405427,6.964067,2.968846,2.446059,0.354842,3.620453,0.214704,0.115925,0.012383,0.120604,1.864698
cuda,demucs,4,16.168619,14.660142,10.420196,9.406559,0.474383,14.740951,1.162436,0.671630,0.043796,6.268340,9.341458,12.549902
cuda,densenet121,4,57.148029,49.701205,45.360746,27.361103,7.085127,36.545260,13.797010,6.221721,0.686184,28.375748,55.836161,52.373515
cuda,dlrm,1024,5.616541,5.226560,2.418832,1.761440,0.184966,3.207907,0.389421,0.169080,0.016416,0.129424,1.995513
cuda,drq,1,8.675425,8.001327,3.607022,3.089054,0.140048,4.745013,0.193477,0.113538,0.016472,0.414555,2.418257
cuda,fastNLP_Bert,6,30.418828,25.432706,22.536971,14.853241,2.231818,18.935163,4.291284,2.106187,0.309547,0.389812,7.083218,9.967260
cuda,functorch_dp_cifar10,64,13.194037,11.959927,8.865060,6.000314,1.388533,11.129732,2.383417,0.942283,0.065701,25.767113,34.851884,33.498520
cuda,hf_Albert,8,20.597638,18.063687,15.114977,8.244652,2.025515,12.281752,3.405036,1.539318,0.153077,0.002510,9.835744,8.740668
cuda,hf_Bart,4,33.171154,27.015583,23.993231,13.707134,3.144561,18.649376,5.137665,2.608722,0.430293,3.116122,2.769220,15.334940
cuda,hf_Bert,4,26.935019,21.756500,18.390102,10.866279,2.184793,14.406154,3.811562,2.168297,0.311438,0.002794,3.101671,9.038473
cuda,hf_Bert_large,4,46.214214,35.530782,31.810640,16.909942,4.179287,22.489677,7.856599,4.081454,0.814063,0.002666,3.438304,15.839790
cuda,hf_BigBird,2,80.388171,67.933313,64.055976,36.498415,9.248436,52.546233,21.748124,10.585882,0.590640,15.173277,9.751006,50.321232
cuda,hf_DistilBert,8,18.090481,15.637352,11.832940,7.807714,1.162519,11.399248,1.908436,1.313697,0.117208,2.275033,6.582685,8.637812
cuda,hf_GPT2,4,24.800436,20.173681,16.995389,10.277336,2.319703,13.122279,3.752497,1.805182,0.258137,0.341954,8.203744,8.279708
cuda,hf_GPT2_large,4,64.484960,49.629543,45.556794,25.720599,6.576487,36.155016,12.635804,5.289480,1.403546,0.712755,16.378449,26.307817
cuda,hf_Reformer,4,33.081741,28.927647,25.185894,22.882833,0.835929,27.081407,1.367593,0.780026,0.071577,0.469058,5.664189,6.528481
cuda,hf_T5,8,30.647840,24.912579,20.971072,11.782944,3.057795,16.788515,4.601669,2.004071,0.302327,3.130035,8.347081,14.853540
cuda,hf_T5_large,2,107.427311,80.437472,76.747497,39.360846,11.307842,51.830613,22.169743,7.660970,2.544844,4.020725,26.773314,41.557144
cuda,lennard_jones,1000,5.663537,5.268894,1.845064,1.542617,0.071133,2.594078,0.085365,0.063170,0.006442,0.106399,1.338362
cuda,mnasnet1_0,32,26.199365,23.182980,18.965773,12.102794,2.568096,16.672739,4.017136,1.938142,0.206395,38.479790,73.610915,48.428674
cuda,mobilenet_v2,96,28.463108,25.348962,21.073310,13.686147,2.989905,17.544419,4.457962,2.108134,0.232583,41.508595,89.347050,51.403619
cuda,mobilenet_v3_large,32,28.684963,25.289742,20.976665,13.395847,3.105057,19.471875,4.562186,2.189342,0.237551,60.293125,94.864465,72.563633
cuda,nvidia_deeprecommender,256,6.685362,6.193110,2.414140,1.933218,0.146108,5.458822,0.287294,0.091875,0.009941,0.663330,4.537974,0.528529
cuda,phlippe_densenet,128,29.969804,26.780759,22.664917,15.795726,2.909049,21.818808,4.628968,2.369260,0.231316,59.074577,130.525278,70.945641
cuda,phlippe_resnet,128,13.457533,12.106495,7.958138,5.296112,0.993022,7.701058,1.076735,0.861880,0.069742,8.379340,15.330560,12.844491
cuda,pytorch_CycleGAN_and_pix2pix,1,14.270774,13.043962,8.800397,5.668101,1.134564,9.204836,2.258091,1.021199,0.070255,9.368249,17.839203,15.188335
cuda,pytorch_stargan,16,14.589950,13.353443,9.064054,6.034959,1.016738,9.073033,1.245837,0.549362,0.058692,14.345607,27.668395,19.518569
cuda,pytorch_struct,200,7.425746,6.677956,3.108830,2.318753,0.180674,6.402799,0.277160,0.338828,0.022216,0.002561,4.590973,10.410069
cuda,pytorch_unet,1,16.323308,14.706224,10.722407,7.450833,1.205402,12.262304,2.357810,1.138014,0.087424,21.906973,39.172392,29.220943
cuda,resnet152,32,55.244601,46.309424,42.007057,20.934388,8.172058,23.249763,9.011021,4.615906,0.953926,16.316767,33.105639,35.244977
cuda,resnet18,16,15.215387,13.871404,9.634667,6.892670,1.097193,10.378903,1.905448,0.854747,0.071342,10.967393,23.487699,16.631986
cuda,resnet50,32,25.044919,21.890870,17.622938,10.518049,2.643913,14.417994,3.793166,1.840861,0.206667,14.836728,31.578861,24.277784
cuda,resnext50_32x4d,8,23.782891,20.660123,16.413730,9.432566,2.485185,13.704377,3.303910,1.851098,0.198211,11.490908,20.720933,21.097444
cuda,shufflenet_v2_x1_0,128,27.629122,24.249631,19.933253,12.216267,3.089420,16.390108,4.667080,2.724523,0.267229,20.582722,43.812747,31.026736
cuda,soft_actor_critic,256,6.234752,5.805370,2.214293,1.953003,0.065701,3.575735,0.079800,0.055629,0.007076,0.228466,2.008090
cuda,speech_transformer,32,37.339011,31.154140,27.379433,17.518460,3.491611,23.825188,5.256123,2.735606,0.345592,0.002972,25.322274,14.056871
cuda,squeezenet1_1,32,9.422422,8.383271,4.325111,3.269370,0.425316,7.978001,1.434119,0.743412,0.044492,10.042029,15.568773,9.867417
cuda,timm_efficientnet,32,32.367251,27.509463,23.272985,14.678611,3.440632,21.288040,5.147097,2.431724,0.286352,65.592136,103.545711,79.326149
cuda,timm_nfnet,128,30.325818,24.355016,20.173829,10.851918,3.951231,17.969369,5.221068,2.541550,0.285086,24.194944,29.640917,39.207136
cuda,timm_regnet,32,32.933628,26.201689,21.963588,12.145594,3.508215,16.614998,4.861082,2.353592,0.342421,25.594731,30.679320,37.659446
cuda,timm_resnest,32,20.144933,18.300519,14.198257,10.618771,1.453665,16.708527,3.329629,1.593036,0.098698,41.957951,71.393233,50.945189
cuda,timm_vision_transformer,32,22.733709,19.539970,15.374174,9.816077,1.771692,21.154916,3.345149,2.002458,0.230098,9.487902,14.853147,24.975649
cuda,timm_vovnet,32,23.200418,19.650312,15.431502,10.108213,2.081986,16.345028,4.103960,2.172031,0.149957,16.595183,31.185584,27.100622
cuda,tts_angular,64,5.660102,5.214287,1.570662,1.438879,0.050434,2.357658,0.027803,0.018108,0.001923,0.102597,1.102452
cuda,vgg16,64,8.164156,7.445598,3.444174,2.677199,0.249769,6.683569,0.937832,0.440978,0.026148,5.176414,9.698084,4.995680
cuda,yolov3,16,38.594714,33.581102,29.361466,18.238929,4.442432,24.673715,7.192055,3.290286,0.353576,31.562714,68.086539,47.048164
