dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,43.663146,37.715656,33.272089,20.413287,5.523736,27.140446,9.458760,5.081868,0.594507,43.079236,96.323325,60.509158
cuda,beit_base_patch16_224,64,24.683155,20.554173,16.014673,10.025836,2.001328,13.972913,3.706580,2.028747,0.269506,0.651601,3.243577,9.141066
cuda,botnet26t_256,128,27.915970,24.562496,19.985024,14.975278,2.512355,21.621615,6.109301,2.773245,0.141129,26.716948,52.133053,37.899321
cuda,cait_m36_384,4,65.403530,51.169908,46.945175,23.848918,7.138222,36.601217,15.479595,7.623734,2.149683,8.209867,22.221953,37.273452
cuda,coat_lite_mini,128,28.513182,24.973494,20.697239,14.581832,2.473106,26.239524,7.909359,3.167408,0.230357,13.836282,43.809961,30.412713
cuda,convit_base,64,26.557337,22.731123,18.259552,11.173233,2.292514,19.325659,5.323151,2.452043,0.284583,5.810479,9.050110,19.119027
cuda,convmixer_768_32,32,24.017985,22.271725,17.786224,8.688372,3.099478,11.877423,3.749062,2.080041,0.305408,3.880207,14.324048,3.212593
cuda,convnext_base,64,30.319562,23.468190,20.111786,11.267652,3.966969,18.595316,5.608631,3.153471,0.513102,6.351447,12.779414,21.602877
cuda,crossvit_9_240,128,34.940566,29.166343,24.665898,14.450731,3.189501,25.809014,7.512800,3.592858,0.451941,17.932791,32.941855,36.911954
cuda,cspdarknet53,64,34.230081,28.327573,23.908026,13.986944,4.178248,17.796817,5.041772,2.621328,0.326790,24.842892,52.836224,37.033467
cuda,deit_base_distilled_patch16_224,64,22.743991,19.520514,15.230782,9.697013,1.711988,21.578156,4.012215,1.914692,0.232305,2.226561,3.731642,18.208147
cuda,dla102,128,43.517803,36.949455,32.557901,18.206985,5.508810,22.860749,7.916417,3.854660,0.554692,17.296489,39.335259,33.411290
cuda,dm_nfnet_f0,128,29.786631,23.650365,19.890053,10.507978,3.774074,17.132963,5.511969,2.337765,0.278111,20.949883,26.328405,35.588559
cuda,dpn107,32,52.155109,41.821860,37.997318,20.898344,5.866842,26.903419,8.075062,4.425793,0.571728,15.654159,29.755054,34.568120
cuda,eca_botnext26ts_256,128,29.501505,26.231809,21.703198,15.949016,3.103033,22.090793,6.590058,2.549052,0.156980,33.244492,58.311952,44.905021
cuda,ese_vovnet19b_dw,128,20.808491,18.250360,13.700007,10.206560,1.567391,14.912642,3.490941,1.620255,0.134991,23.487292,45.822821,31.547737
cuda,fbnetc_100,128,32.876959,27.894569,23.308967,14.995731,3.536514,19.530580,5.136706,2.516313,0.299232,44.011805,93.535053,55.570158
cuda,fbnetv3_b,128,49.817694,41.374460,36.931601,21.342319,6.175867,27.544161,8.757286,4.628507,0.651186,52.406815,101.662901,71.602125
cuda,gernet_l,128,27.341330,22.321631,17.883716,10.333444,2.988693,13.559180,3.234924,1.915100,0.230696,24.433629,46.622585,33.773952
cuda,ghostnet_100,128,45.091461,37.465357,32.964051,20.380105,5.042841,29.961413,8.479714,4.275998,0.493083,96.736270,171.649320,116.302819
cuda,gluon_inception_v3,128,43.712567,37.809538,33.367585,20.579224,5.184045,28.018639,9.692093,5.006242,0.581172,41.931237,95.208277,59.772170
cuda,gluon_xception65,32,48.053946,40.172896,35.769331,18.303412,6.293004,21.144820,7.627138,3.664897,0.736104,15.119115,31.391894,31.373669
cuda,gmixer_24_224,128,32.305333,25.934333,21.402092,11.994210,2.947320,18.313666,6.013905,3.031703,0.404189,0.002989,6.871894,13.516568
cuda,gmlp_s16_224,128,33.345782,26.927732,22.376957,13.093153,3.361748,21.176325,6.407141,3.215444,0.434959,0.002633,12.282748,15.760565
cuda,hrnet_w18,128,113.966753,104.209028,100.696942,51.529114,19.543778,60.362432,29.242755,12.430367,5.120543,42.473906,87.057007,89.328357
cuda,inception_v3,128,42.048362,36.177369,32.719621,19.931153,5.527067,26.753684,9.455171,5.093493,0.584188,42.467352,97.470345,60.179246
cuda,jx_nest_base,32,38.674423,31.953810,28.635903,17.358458,4.489537,28.351250,10.925450,4.305263,0.602465,11.535885,23.643272,31.981470
cuda,lcnet_050,128,20.297969,17.854735,14.515831,9.653785,2.125389,13.267288,3.096053,1.546964,0.127061,41.163237,72.013158,48.917198
cuda,mixer_b16_224,128,20.715483,17.760434,13.470599,8.583047,1.481526,12.828406,2.212411,1.511224,0.147056,0.002418,5.980819,7.962017
cuda,mixnet_l,128,44.591850,35.946743,31.727994,19.822552,4.373878,27.893198,7.172061,4.353789,0.553698,64.416549,103.058819,82.158135
cuda,mnasnet_100,128,28.562758,24.591178,20.237305,13.630058,2.629357,18.692269,4.090626,2.395717,0.219287,40.247277,82.598071,50.686244
cuda,mobilenetv2_100,128,29.821839,25.479610,21.153595,14.009652,2.754072,18.805132,4.142852,2.383346,0.227838,44.447340,97.782021,54.983796
cuda,mobilenetv3_large_100,128,30.661436,26.463609,22.083405,14.737455,3.016113,21.713883,4.949525,2.405148,0.249393,62.811611,114.543977,75.880527
cuda,mobilevit_s,64,41.811935,36.443943,32.203760,22.988347,4.508895,38.256996,14.098656,6.123235,0.386442,53.818230,102.429514,77.415185
cuda,nfnet_l0,128,28.369939,23.073079,18.708117,10.169435,3.256329,17.150438,5.058418,2.236295,0.271913,30.306128,39.792204,44.049768
cuda,pit_b_224,64,25.254762,21.627957,17.382778,11.425883,2.155499,16.997999,4.212481,2.093128,0.255898,0.002454,11.708405,10.319702
