dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,3.0906,17.7195,69.7203,0.9428,2.5823,2.7390,542,2,15,7
cuda,Background_Matting,4,1.2123,103.7394,70.6691,0.8485,6.0323,7.1091,187,2,13,7
cuda,LearningToPaint,96,1.3170,8.5812,46.4467,0.5925,0.6671,1.1260,75,2,13,7
cuda,Super_SloMo,6,1.2328,64.3412,45.3348,1.2080,3.7536,3.1073,378,2,13,7
cuda,alexnet,128,1.0869,9.0197,16.4443,0.7091,1.3373,1.8858,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.5101,36.1971,74.6453,0.9689,3.5980,3.7135,552,2,13,7
cuda,dcgan,32,1.4457,1.4717,9.4082,0.7821,0.0573,0.0733,17,2,13,7
cuda,demucs,4,1.0356,51.7245,32.5397,0.7731,4.3412,5.6156,89,7,16,8
cuda,densenet121,4,2.7545,19.8369,137.9448,0.7107,0.5022,0.7066,435,2,13,7
cuda,dlrm,1024,2.2137,2.1579,7.7453,0.9520,4.3716,4.5919,40,2,7,5
cuda,drq,1,1.3455,2.8072,11.4835,0.6379,0.0620,0.0972,34,3,12,7
cuda,fastNLP_Bert,6,1.5447,36.7595,48.3336,1.0496,4.1226,3.9280,451,9,18,9
cuda,functorch_dp_cifar10,64,3.6599,2.8361,56.1746,0.3991,0.1920,0.4810,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,2.3394,29.1418,39.2451,1.0863,5.8962,5.4280,440,2,12,7
cuda,hf_Bart,4,1.9830,36.0931,49.1359,0.7933,4.8273,6.0855,646,2,12,7
cuda,hf_Bert,4,2.0000,22.5903,39.3797,0.9422,3.3479,3.5535,371,2,12,7
cuda,hf_Bert_large,4,1.5969,51.9431,65.9636,0.9402,7.9635,8.4704,719,2,12,7
cuda,hf_BigBird,2,2.4879,76.9383,149.4919,0.6968,5.2433,7.5244,2911,67,69,12
cuda,hf_DistilBert,8,1.4803,21.5919,31.5893,0.8476,3.1594,3.7275,207,2,12,7
cuda,hf_GPT2,4,1.7874,27.1906,41.4425,0.9321,4.6124,4.9485,639,2,12,7
cuda,hf_GPT2_large,4,1.6777,124.6871,107.1334,0.8904,22.5399,25.3137,1887,2,12,7
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1387,71.0040,49.5868,0.4538,1.4973,3.2991,502,48,107,14
cuda,hf_T5,8,1.9333,93.9856,51.1359,1.0163,14.3347,14.1052,811,2,12,7
cuda,hf_T5_large,2,2.2468,101.7038,173.7048,0.8201,15.8642,19.3433,2935,2,12,7
cuda,lennard_jones,1000,1.3512,1.1367,7.1429,0.5317,0.0182,0.0343,13,2,13,7
cuda,mnasnet1_0,32,1.7015,13.2507,110.2663,0.7144,0.8430,1.1801,156,2,13,7
cuda,mobilenet_v2,96,1.5241,30.7958,128.2450,1.0100,4.0305,3.9908,157,2,13,7
cuda,mobilenet_v3_large,32,2.0508,13.0973,136.3897,0.7275,0.8869,1.2191,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8721,11.7006,11.3753,0.6585,3.3858,5.1414,17,2,13,7
cuda,phlippe_densenet,128,2.1080,11.2471,172.8243,0.8058,0.7554,0.9375,190,2,13,7
cuda,phlippe_resnet,128,1.8544,5.0631,33.6472,0.3169,0.1286,0.4059,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,2.4982,5.7524,38.2521,0.5904,0.3358,0.5687,95,2,13,7
cuda,pytorch_stargan,16,1.2803,11.6217,47.7420,0.7715,0.6652,0.8622,60,2,13,7
cuda,pytorch_struct,200,1.4726,3.2284,22.5763,0.7277,0.7145,0.9819,45,2,13,7
cuda,pytorch_unet,1,1.3574,29.3306,63.1401,0.8134,1.9769,2.4303,75,2,13,7
cuda,resnet152,32,1.2260,52.7869,108.1269,0.8500,3.6418,4.2845,519,2,13,7
cuda,resnet18,16,1.5840,5.7877,44.7977,0.5395,0.3772,0.6992,73,2,13,7
cuda,resnet50,32,1.1952,22.0293,66.6599,0.7831,1.7735,2.2648,179,2,13,7
cuda,resnext50_32x4d,8,1.7500,11.8228,54.7180,0.6674,0.7715,1.1560,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.6415,18.6960,82.5748,0.8613,1.6480,1.9134,275,2,13,7
cuda,soft_actor_critic,256,1.1792,1.3480,8.5122,0.6066,0.0329,0.0542,21,3,12,7
cuda,speech_transformer,32,1.5859,46.3395,77.5739,0.8651,1.0199,1.1790,773,12,23,9
cuda,squeezenet1_1,32,1.8542,5.3988,25.1384,0.7722,0.5609,0.7265,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.4299,22.1000,150.2811,0.8704,1.5564,1.7881,366,2,15,7
cuda,timm_nfnet,128,1.5412,77.0516,75.2696,0.9686,7.0548,7.2832,619,2,13,7
cuda,timm_regnet,32,1.0183,54.7574,76.5302,0.8493,3.7057,4.3630,524,2,15,7
cuda,timm_resnest,32,1.5696,15.2566,100.9493,0.8604,1.4421,1.6761,152,2,13,7
cuda,timm_vision_transformer,32,1.5503,18.2555,53.5898,0.8593,1.9777,2.3017,377,2,13,7
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9473,26.2594,65.4469,0.7529,1.5828,2.1022,212,2,15,7
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9495,6.4972,6.9091,0.9895,0.3462,0.3499,8,4,15,8
cuda,vgg16,64,1.2407,53.3772,17.9347,0.7227,4.7098,6.5168,44,2,13,7
cuda,yolov3,16,1.1967,57.1879,122.7390,0.8919,4.3999,4.9334,266,2,13,7
