,Compiler,torchbench,huggingface,timm_models
eager,eager,3.51,4.84,4.13
aot_eager,aot_eager,9.43,14.82,13.13
inductor,inductor,34.88,46.49,46.45
inductor_no_cudagraphs,inductor_no_cudagraphs,32.27,40.95,45.24
