dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.377192,18.093305,8.039195,2.954726,11.245040,4.926358,1.930865,0.370163,0.349256,13.536414,6.645590
cuda,Background_Matting,4,19.274331,16.891910,8.466739,3.195820,11.847000,6.191594,2.656020,0.292789,0.471312,7.176755
cuda,LearningToPaint,96,8.129413,7.222794,3.818131,1.151842,4.521379,1.476038,0.678436,0.097977,0.234843,2.141865
cuda,Super_SloMo,6,19.131127,17.114530,9.381058,3.182513,12.171788,6.514851,2.417507,0.175819,0.375936,6.453167
cuda,alexnet,128,2.826608,2.608096,2.105204,0.207615,3.333916,0.886569,0.310857,0.020579,0.136464,1.581897
cuda,attention_is_all_you_need_pytorch,256,22.417727,19.519279,9.662587,2.926220,12.685194,5.322094,2.103928,0.435632,0.394128,14.282116,6.488338
cuda,dcgan,32,2.821884,2.632566,2.025135,0.218733,2.619145,0.241387,0.101925,0.016225,0.110017,0.933279
cuda,demucs,4,2.558534,1.814545,1.607497,0.128796,1.471253,0.166364,0.081019,0.013333
cuda,densenet121,4,49.481405,44.027614,21.812232,8.398000,27.303390,14.985488,5.509758,0.797487,0.385060,14.603053
cuda,drq,1,3.283363,2.946363,2.347787,0.162685,3.422700,0.233815,0.115826,0.020745,0.387784,1.636758
cuda,fastNLP_Bert,6,22.334178,18.944356,9.974688,2.397541,13.581300,4.907590,2.013809,0.362699,0.818369,5.715251,6.953667
cuda,functorch_dp_cifar10,64,7.690711,6.971901,4.050034,1.516274,6.474699,2.427191,0.809932,0.084828,0.838542,4.831697,0.638455
cuda,hf_Albert,8,14.722614,12.787235,5.141113,2.075140,8.270146,3.372171,1.237065,0.168712,3.155454,4.040869,8.451897
cuda,hf_Bart,4,26.734001,22.587312,10.601198,2.966325,14.786560,5.740550,2.388916,0.511306,3.411877,4.232777,10.728141
cuda,hf_Bert,4,19.239274,15.879921,6.987536,2.233412,10.069854,4.412043,1.794165,0.346711,0.773985,1.994894,6.211137
cuda,hf_Bert_large,4,37.490757,30.491263,12.909570,4.882349,17.895994,9.022572,3.501641,0.970511,1.087163,1.878398,11.199422
cuda,hf_DistilBert,8,11.315505,9.751526,5.243932,1.317252,7.201979,2.147294,0.991665,0.148974,2.104939,5.138788,5.443998
cuda,hf_GPT2,4,17.594277,14.678052,6.697797,2.368573,9.697972,4.170423,1.666485,0.305166,2.305967,3.784029,7.782981
cuda,hf_Longformer,2,61.947129,53.213550,32.399703,6.579351,40.240366,17.788537,6.055338,0.459933,16.935783,4.607380,31.743769
cuda,hf_Reformer,4,13.486698,11.115687,8.962301,0.962603,9.521502,1.492813,0.742366,0.070817,2.391499,3.177042,3.962509
cuda,hf_T5,8,23.211068,19.574703,8.935980,2.638780,12.967623,5.611217,1.865212,0.360394,2.674199,6.749194,9.486995
cuda,hf_T5_large,2,85.739709,69.537321,30.375567,10.554211,47.945674,27.444785,7.075385,2.904706,4.985429,25.692368,33.668098
cuda,lennard_jones,1000,2.103202,1.940946,1.587316,0.075242,2.139321,0.103393,0.061492,0.009038,0.100537,0.733592
cuda,mnasnet1_0,32,18.738376,16.629106,8.249835,2.709598,10.264803,4.338540,2.083260,0.261326,2.751158,7.603319,2.520499
cuda,mobilenet_v2,96,20.662673,18.464511,9.312137,3.133190,10.637467,4.837056,1.965012,0.297322,0.235855,4.833078
cuda,mobilenet_v3_large,32,20.673179,18.332999,9.097379,3.222150,11.560699,5.159084,2.026953,0.296003,30.189520,36.013367,29.951881
cuda,nvidia_deeprecommender,256,2.594636,2.376966,1.839109,0.134080,2.969514,0.164734,0.084623,0.012879,0.569883,1.842994,0.442710
cuda,phlippe_densenet,128,19.870095,17.659062,8.984861,2.954415,11.426878,5.216517,2.398509,0.285667,0.323782,5.849182
cuda,phlippe_resnet,128,7.703670,6.829770,3.660262,1.202040,4.191300,1.286770,0.649765,0.092481,0.171805,1.954082
cuda,pytorch_CycleGAN_and_pix2pix,1,7.728502,6.947728,3.483692,1.288823,5.684541,2.161046,0.825734,0.086243,0.147916,3.688712
cuda,pytorch_stargan,16,7.873742,7.080248,3.710356,0.989729,4.735602,1.307380,0.485820,0.075509,20.218972,40.745269,22.411139
cuda,pytorch_struct,200,2.858294,2.477559,1.541140,0.196876,2.856328,0.340707,0.176283,0.031539,15.671302,17.202376,15.536724
cuda,pytorch_unet,1,9.583292,8.536298,4.589972,1.378083,6.509045,2.679837,1.030932,0.108938,0.179068,3.536422
cuda,resnet152,32,51.120142,44.245609,17.912399,8.659724,20.109775,11.612749,4.185784,1.105401,3.258202,14.502663,2.439590
cuda,resnet18,16,8.736789,7.842271,4.615710,1.163808,5.721263,2.118944,0.802334,0.093988,2.816210,5.257559,2.631522
cuda,resnet50,32,18.432598,16.207688,7.505338,2.833797,9.291166,4.105770,1.937499,0.261821,2.769705,7.519027,2.452865
cuda,resnext50_32x4d,8,17.583135,15.379652,6.797430,2.627637,8.674155,3.797484,1.683327,0.245815,3.142288,7.775356,2.844807
cuda,shufflenet_v2_x1_0,128,20.476120,18.062450,8.804989,3.289104,10.862574,5.305842,2.560499,0.361500,0.354421,5.847593
