dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.956634,13.032957,5.316388,1.918866,10.218771,3.604187,1.237199,0.159068,1.299686,1.440583,8.215151
cuda,AlbertForQuestionAnswering,4,14.995394,13.065466,5.235267,1.916536,10.121878,3.620955,1.243655,0.157166,0.919956,1.058610,7.815078
cuda,AllenaiLongformerBase,4,62.229485,53.327077,32.397007,6.614180,39.959592,17.616033,6.058711,0.466905,16.247284,3.383942,30.804906
cuda,BartForCausalLM,4,19.605817,16.122366,7.597711,2.138229,10.973202,4.177818,1.774209,0.348953,2.142148,2.338674,7.773906
cuda,BartForConditionalGeneration,2,50.250025,41.345595,18.762799,6.131798,25.464241,11.707663,4.577777,1.456604,0.562262,1.219096,13.703764
cuda,BertForMaskedLM,16,19.884278,16.277389,7.261615,2.287405,10.403808,4.493078,1.842270,0.360247,1.762003,2.153873,7.318688
cuda,BertForQuestionAnswering,16,19.894337,16.326628,7.254004,2.244123,10.335946,4.484143,1.822317,0.347952,1.376926,1.735410,6.826869
cuda,BlenderbotSmallForCausalLM,64,12.818877,10.616472,4.720550,1.412126,7.014829,2.549717,1.216888,0.203264,2.799348,6.585505,2.521522
cuda,BlenderbotSmallForConditionalGeneration,64,33.105500,27.336257,12.543396,3.929684,16.670577,7.733384,3.072313,0.763547,1.884203,1.810682,10.147871
cuda,CamemBert,16,19.957782,16.339235,7.209553,2.287132,10.362909,4.539540,1.853562,0.360215,0.689656,1.064359,6.255692
cuda,DebertaForMaskedLM,4,33.817023,26.710560,16.474267,3.150721,20.198611,5.895318,2.655267,0.405171,15.066902,2.472494,22.219659
cuda,DebertaForQuestionAnswering,8,34.677728,27.467662,16.991927,3.176668,20.474818,5.946295,2.704634,0.407153,17.174907,3.062535,24.119189
cuda,DebertaV2ForMaskedLM,1,51.908153,38.283780,20.044435,4.663012,23.366530,7.580473,3.702161,0.713015,34.745158,1.524404,43.203995
cuda,DebertaV2ForQuestionAnswering,2,51.912390,38.397177,20.259443,5.189600,24.466674,9.076919,4.312349,0.720930,35.184142,0.564609,45.053463
cuda,DistilBertForMaskedLM,128,11.957862,10.358296,5.597486,1.181905,7.525452,2.391674,1.006751,0.147716,1.379017,3.973179,4.553612
cuda,DistilBertForQuestionAnswering,256,11.789062,10.212427,5.487534,1.321385,7.465369,2.224378,1.006394,0.142684,0.826187,3.020098,4.190019
