dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,4.743752,8.560632
cuda,beit_base_patch16_224,64,3.041392,5.071295
cuda,botnet26t_256,128,2.000385,3.727968
cuda,cait_m36_384,2,20.621531,18.764121
cuda,coat_lite_mini,128,2.348277,5.027097
cuda,convit_base,32,2.460340,5.615021
cuda,convmixer_768_32,32,3.857013,5.739098
cuda,convnext_base,32,5.316176,6.150168
cuda,crossvit_9_240,64,4.016917,7.358149
cuda,cspdarknet53,64,3.915026,6.311232
cuda,deit_base_distilled_patch16_224,64,2.017579,4.170586
cuda,dla102,64,5.794761,9.440463
cuda,dm_nfnet_f0,128,4.176520,7.056761
cuda,dpn107,32,8.119941,12.304951
cuda,eca_botnext26ts_256,64,2.095097,4.117775
cuda,eca_halonext26ts,64,2.171989,4.227483
cuda,ese_vovnet19b_dw,128,1.566842,2.613346
cuda,fbnetc_100,128,3.847957,5.367060
cuda,fbnetv3_b,128,7.355970,9.713421
cuda,gernet_l,128,3.279098,4.924499
cuda,ghostnet_100,128,5.402661,7.961171
cuda,gluon_inception_v3,128,4.694060,8.521822
cuda,gluon_xception65,32,7.242652,10.166683
cuda,gmixer_24_224,64,4.166688,6.280672
cuda,gmlp_s16_224,64,4.238654,5.883231
cuda,hrnet_w18,2,42.319656,30.457008
cuda,inception_v3,128,4.672172,8.429947
cuda,jx_nest_base,32,4.980143,9.934982
cuda,lcnet_050,128,1.609363,2.722983
cuda,mixer_b16_224,64,1.835052,3.156869
cuda,mixnet_l,64,8.320423,8.690299
cuda,mnasnet_100,128,2.973750,4.190181
cuda,mobilenetv2_100,128,3.048470,4.183965
cuda,mobilenetv3_large_100,128,2.979055,4.845222
cuda,mobilevit_s,32,3.592685,6.129885
cuda,nfnet_l0,64,3.518234,6.652020
cuda,pit_b_224,64,2.392136,4.426168
cuda,pnasnet5large,16,25.947405,23.201612
cuda,regnety_002,128,3.059040,5.006915
cuda,repvgg_a2,128,3.256037,4.486556
cuda,res2net101_26w_4s,64,12.455869,16.790196
cuda,res2net50_14w_8s,2,9.745487,15.189174
cuda,res2next50,2,4.031230,8.021257
cuda,resnest101e,32,12.588072,15.625984
cuda,rexnet_100,128,3.871890,6.084291
cuda,sebotnet33ts_256,64,2.986149,5.238754
cuda,selecsls42b,128,1.661408,3.573188
cuda,spnasnet_100,128,3.788757,5.247752
cuda,swin_base_patch4_window7_224,64,6.752587,12.017779
cuda,swsl_resnext101_32x16d,32,5.550344,8.886962
cuda,tf_efficientnet_b0,128,3.796933,5.607973
cuda,tf_mixnet_l,64,8.892836,8.779741
cuda,tinynet_a,128,4.557538,6.680955
cuda,tnt_s_patch16_224,64,6.115168,10.089136
cuda,twins_pcpvt_base,32,11.512484,12.943225
cuda,visformer_small,128,1.941859,4.071946
cuda,vit_base_patch16_224,64,1.947832,3.983144
cuda,volo_d1_224,64,3.585675,7.201234
