dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.420214,4.397363
cuda,BartForConditionalGeneration,1,3.747785,13.186091
cuda,BertForMaskedLM,64,1.697177,4.638187
cuda,BertForQuestionAnswering,64,1.700841,4.664179
cuda,BigBird,1,8.632138,4.151994
cuda,BlenderbotSmallForCausalLM,64,0.973693,2.842519
cuda,BlenderbotSmallForConditionalGeneration,32,2.434373,8.247319
cuda,CamemBert,1,1.697285,4.630810
cuda,DebertaForMaskedLM,4,4.867327,5.920451
cuda,DebertaForQuestionAnswering,4,4.880473,5.904286
cuda,DistilBertForMaskedLM,16,0.757065,2.338897
cuda,DistilBertForQuestionAnswering,32,0.759295,2.301368
cuda,DistillGPT2,1,0.862918,2.179799
cuda,ElectraForCausalLM,1,1.708985,4.635626
cuda,GoogleFnet,1,0.961924,2.068200
cuda,LayoutLMForSequenceClassification,16,1.840162,4.832222
cuda,M2M100ForConditionalGeneration,2,3.685047,12.324472
cuda,MBartForCausalLM,16,1.463270,4.592609
cuda,MBartForConditionalGeneration,8,3.792361,13.397503
cuda,MT5ForConditionalGeneration,2,3.664975,10.891769
cuda,MegatronBertForCausalLM,2,3.604679,9.951759
cuda,MegatronBertForQuestionAnswering,8,3.599413,10.021605
cuda,MobileBertForMaskedLM,16,8.646945,23.529776
cuda,MobileBertForQuestionAnswering,32,8.804922,23.772021
cuda,OPTForCausalLM,4,1.508076,4.542270
cuda,PLBartForCausalLM,16,0.789923,2.267907
cuda,PLBartForConditionalGeneration,8,1.927858,6.360900
cuda,PegasusForCausalLM,8,1.462707,4.403797
cuda,PegasusForConditionalGeneration,4,3.586177,11.848564
cuda,RobertaForCausalLM,4,1.686562,4.645909
cuda,RobertaForQuestionAnswering,64,1.682234,4.608016
cuda,Speech2Text2ForCausalLM,64,0.808975,2.170166
cuda,T5ForConditionalGeneration,4,2.575144,6.950869
cuda,T5Small,1,2.448436,6.964844
cuda,TrOCRForCausalLM,8,1.391880,4.431034
cuda,XGLMForCausalLM,1,2.917585,9.895395
cuda,XLNetLMHeadModel,4,4.201123,19.843109
cuda,YituTechConvBert,1,2.526054,7.867149
