dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.1081,9.6922,0.3199
cuda,Background_Matting,4,0.8678,6.9161,0.3585
cuda,LearningToPaint,96,0.8465,2.7350,0.3416
cuda,Super_SloMo,6,0.8678,6.4420,0.3577
cuda,alexnet,128,0.7950,0.8731,0.4571
cuda,attention_is_all_you_need_pytorch,256,0.7616,9.8806,0.2869
cuda,dcgan,32,1.2508,0.7031,0.4813
cuda,demucs,4,0.9998,0.3095,0.9998
cuda,densenet121,4,2.2849,20.0198,0.3366
cuda,dlrm,0,0.0000
cuda,drq,1,1.7043,0.8410,0.4353
cuda,fastNLP_Bert,6,0.7508,9.4874,0.3229
cuda,functorch_dp_cifar10,64,1.9402,2.5308,0.4530
cuda,hf_Albert,8,0.7464,7.6105,0.2807
cuda,hf_Bart,4,0.7270,10.6316,0.3045
cuda,hf_Bert,4,0.7229,8.1152,0.3172
cuda,hf_BigBird,2,0.8671,30.8349,0.4103
cuda,hf_DistilBert,8,0.6686,4.8148,0.2861
cuda,hf_GPT2,4,0.7319,8.1595,0.3344
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9283,8.6210,0.2367
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.0127,0.5485,0.9912
cuda,mnasnet1_0,32,0.8526,6.4497,0.3334
cuda,mobilenet_v2,96,0.7309,6.5731,0.3069
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0009,6.8266,0.3291
cuda,moco,32,0.8387,15.2406,0.3894
cuda,nvidia_deeprecommender,256,0.5264,0.6104,0.4432
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2324,3.4810,0.3701
cuda,pytorch_stargan,16,0.8516,3.1227,0.4058
cuda,pytorch_struct,200,0.8910,1.2068,0.4889
cuda,pytorch_unet,1,0.8463,2.8708,0.3401
cuda,resnet18,16,1.1315,2.7391,0.3531
cuda,resnet50,32,0.7603,6.9001,0.3309
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1867,6.8619,0.3525
cuda,shufflenet_v2_x1_0,128,0.7996,7.5222,0.3534
cuda,soft_actor_critic,256,1.1154,0.5458,0.4412
cuda,speech_transformer,32,1.5300,30.5601,0.2555
cuda,squeezenet1_1,32,1.0325,1.7646,0.3387
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.7584,78.6824,0.2858
cuda,timm_efficientnet,32,0.6747,16.0042,0.2630
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7736,20.9698,0.3267
cuda,timm_resnest,32,0.7865,3.8887,0.3218
cuda,timm_vision_transformer,8,1.4604,5.3730,0.3067
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.7159,10.3315,0.3143
cuda,tts_angular,64,0.9886,0.4108,0.9821
cuda,vgg16,64,0.8574,1.3616,0.3177
cuda,yolov3,16,0.7910,11.7837,0.3281
