dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,botnet26t_256,128,1.943263,3.194115
cuda,cait_m36_384,2,20.374552,17.207580
cuda,coat_lite_mini,128,2.134485,4.274631
cuda,convit_base,32,2.491362,4.806099
cuda,convnext_base,32,5.152606,4.935258
cuda,crossvit_9_240,64,4.106736,6.280788
cuda,cspdarknet53,64,3.943314,5.764197
cuda,deit_base_distilled_patch16_224,64,1.928399,3.313774
cuda,dla102,64,5.375181,9.101281
cuda,dpn107,32,8.069208,12.154891
cuda,eca_botnext26ts_256,64,2.067484,3.729686
cuda,eca_halonext26ts,64,2.128391,3.855622
cuda,ese_vovnet19b_dw,128,1.543057,2.380147
cuda,fbnetc_100,128,3.591075,5.092905
cuda,fbnetv3_b,128,7.167964,8.763096
cuda,gernet_l,128,3.457651,4.711676
cuda,ghostnet_100,128,5.364894,7.679025
cuda,gmixer_24_224,64,4.258718,5.737973
cuda,gmlp_s16_224,64,4.461533,4.973036
cuda,hrnet_w18,2,42.025602,36.344809
cuda,jx_nest_base,32,5.202345,8.171546
cuda,lcnet_050,128,1.528954,2.268744
cuda,mixer_b16_224,64,1.786885,2.246229
cuda,mixnet_l,64,8.440459,8.496492
cuda,mnasnet_100,128,2.784998,4.084169
cuda,mobilenetv2_100,128,2.774945,3.934987
cuda,mobilenetv3_large_100,128,2.851171,4.245721
cuda,mobilevit_s,32,3.363713,5.546964
cuda,nfnet_l0,64,3.503549,6.101834
cuda,regnety_002,128,3.165610,4.579931
cuda,repvgg_a2,128,3.245444,4.221329
cuda,res2net101_26w_4s,64,12.308159,17.424280
cuda,res2net50_14w_8s,2,9.916112,15.255858
cuda,res2next50,2,4.328851,8.016996
cuda,resmlp_12_224,128,1.710541,2.064032
cuda,resnest101e,32,12.289979,16.118546
cuda,selecsls42b,128,1.620110,3.253679
cuda,spnasnet_100,128,3.586982,5.077802
cuda,tf_mixnet_l,64,8.918800,8.659560
cuda,tinynet_a,128,4.431495,6.481017
cuda,tnt_s_patch16_224,64,6.019818,9.066099
cuda,twins_pcpvt_base,32,11.772957,12.278541
cuda,visformer_small,128,1.852952,3.488766
cuda,vit_base_patch16_224,64,1.917214,3.305446
cuda,volo_d1_224,64,3.835261,6.448553
cuda,xcit_large_24_p8_224,5,16.337293,16.634329
