
cuda,adv_inception_v3,0,0.0000
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.7895,9.9363,0.3168
cuda,cait_m36_384,2,0.7669,46.9193,0.3236
cuda,coat_lite_mini,128,0.8484,8.4757,0.3260
cuda,convit_base,32,0.7887,10.0215,0.3176
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,32,0.8270,12.9513,0.3291
cuda,crossvit_9_240,64,0.7547,12.6701,0.2832
cuda,cspdarknet53,64,0.7382,21.1872,0.3142
cuda,deit_base_distilled_patch16_224,64,0.7683,6.6927,0.3073
cuda,dla102,64,0.8036,18.2573,0.3326
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,32,0.7812,47.6964,0.3342
cuda,eca_botnext26ts_256,64,0.6204,10.9994,0.2577
cuda,eca_halonext26ts,64,0.6303,11.2668,0.2588
cuda,ese_vovnet19b_dw,128,0.7440,7.3141,0.3266
cuda,fbnetc_100,128,0.7907,19.0074,0.3245
cuda,fbnetv3_b,128,0.7585,34.5493,0.3104
cuda,gernet_l,128,0.8240,16.9840,0.3186
cuda,ghostnet_100,128,0.8393,16.2449,0.3288
cuda,gluon_inception_v3,0,0.0000
cuda,gluon_xception65,0,0.0000
cuda,gmixer_24_224,64,0.6496,12.9991,0.2932
cuda,gmlp_s16_224,64,0.7274,11.9526,0.3289
cuda,hrnet_w18,2,2.0919,93.4315,0.3763
cuda,inception_v3,0,0.0000
cuda,jx_nest_base,32,0.7393,16.9438,0.2815
cuda,lcnet_050,128,0.7685,7.3269,0.3211
cuda,mixer_b16_224,64,0.7595,5.3601,0.3347
cuda,mixnet_l,64,0.7267,30.1277,0.2682
cuda,mnasnet_100,128,0.7858,14.3406,0.3317
cuda,mobilenetv2_100,128,0.7057,13.9783,0.3069
cuda,mobilenetv3_large_100,128,0.7640,14.0731,0.3257
cuda,mobilevit_s,32,0.5835,15.6856,0.2577
cuda,nfnet_l0,64,0.6962,12.7430,0.2635
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,0.8461,14.9966,0.3312
cuda,repvgg_a2,128,0.8287,16.1320,0.3249
cuda,res2net101_26w_4s,64,0.7739,36.9277,0.3212
cuda,res2net50_14w_8s,2,2.1115,31.2034,0.3758
cuda,res2next50,2,1.9156,15.2299,0.3712
cuda,resmlp_12_224,128,0.6944,5.0916,0.2463
cuda,resnest101e,32,0.7738,35.5581,0.3229
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,0.8148,6.4918,0.3360
cuda,spnasnet_100,128,0.7758,18.6072,0.3319
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,0,0.0000
cuda,tf_mixnet_l,64,0.7171,31.0874,0.2850
cuda,tinynet_a,128,0.6212,22.0067,0.2618
cuda,tnt_s_patch16_224,64,0.8510,19.5330,0.2988
cuda,twins_pcpvt_base,32,0.9656,29.7649,0.3119
cuda,visformer_small,128,0.7954,7.1776,0.3267
cuda,vit_base_patch16_224,64,0.7674,6.9308,0.3082
cuda,volo_d1_224,64,0.8024,13.5059,0.2974
cuda,xcit_large_24_p8_224,5,0.7848,41.7568,0.3143
