dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,3.909713,0.000167
cuda,beit_base_patch16_224,64,2.601777,0.000200
cuda,botnet26t_256,128,2.282180,0.000289
cuda,cait_m36_384,4,8.531397,0.000433
cuda,coat_lite_mini,128,2.413777,0.000206
cuda,convit_base,64,2.480294,0.000194
cuda,convmixer_768_32,32,1.462910,0.000112
cuda,convnext_base,64,4.456144,0.000210
cuda,crossvit_9_240,128,3.630571,0.000235
cuda,cspdarknet53,64,4.386506,0.000444
cuda,deit_base_distilled_patch16_224,64,2.068582,0.000147
cuda,dla102,128,4.401141,0.000168
cuda,dm_nfnet_f0,128,4.373164,0.000283
cuda,dpn107,32,7.210878,0.000789
cuda,eca_botnext26ts_256,128,2.410934,0.000293
cuda,ese_vovnet19b_dw,128,1.872274,0.000220
cuda,fbnetc_100,128,3.514303,0.000479
cuda,fbnetv3_b,128,5.915937,0.000635
cuda,gernet_l,128,3.575119,0.000410
cuda,ghostnet_100,128,5.473652,0.000151
cuda,gluon_inception_v3,128,3.895943,0.000138
cuda,gluon_xception65,32,5.131389,0.000149
cuda,gmixer_24_224,128,3.687407,0.000231
cuda,gmlp_s16_224,128,3.601555,0.000196
cuda,hrnet_w18,128,9.031661,0.000452
cuda,inception_v3,128,3.935655,0.000137
cuda,jx_nest_base,32,4.634007,0.000279
cuda,lcnet_050,128,1.626349,0.000197
cuda,mixer_b16_224,128,1.694179,0.000109
cuda,mixnet_l,128,6.409848,0.000528
cuda,mnasnet_100,128,2.805917,0.000378
cuda,mobilenetv2_100,128,2.938372,0.000346
cuda,mobilenetv3_large_100,128,2.915765,0.000325
cuda,mobilevit_s,64,3.738160,0.000358
cuda,nfnet_l0,128,3.658725,0.000245
cuda,pit_b_224,64,2.331276,0.000172
cuda,pnasnet5large,16,7.717751,0.000371
cuda,poolformer_m36,64,5.387372,0.000286
cuda,regnety_002,128,3.253307,0.000347
cuda,repvgg_a2,128,3.626011,0.000416
cuda,res2net101_26w_4s,64,6.872006,0.000296
cuda,res2net50_14w_8s,128,5.967829,0.000249
cuda,res2next50,128,3.387067,0.000155
cuda,resmlp_12_224,128,1.666656,0.000139
cuda,resnest101e,64,7.524251,0.000345
cuda,rexnet_100,128,4.075652,0.000387
cuda,sebotnet33ts_256,64,3.075670,0.000358
cuda,selecsls42b,128,1.562023,0.000111
cuda,spnasnet_100,128,3.476240,0.000430
cuda,swin_base_patch4_window7_224,64,6.164745,0.000431
cuda,swsl_resnext101_32x16d,32,3.987335,0.000162
cuda,tf_efficientnet_b0,128,3.487203,0.000373
cuda,tf_mixnet_l,128,6.690788,0.000492
cuda,tinynet_a,128,4.150930,0.000407
cuda,tnt_s_patch16_224,128,4.367071,0.000270
cuda,twins_pcpvt_base,64,6.359801,0.000314
cuda,visformer_small,128,1.832317,0.000133
cuda,vit_base_patch16_224,64,2.050009,0.000148
cuda,volo_d1_224,64,3.317214,0.000227
cuda,xcit_large_24_p8_224,5,7.850046,0.000427
