dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.9458,23.9501,60.8708,0.9130,2.9107,3.1879,538,1,5,4
cuda,Background_Matting,4,1.0704,171.4666,61.7993,0.9124,11.5230,12.6295,183,1,5,4
cuda,LearningToPaint,96,1.1319,12.0831,42.9635,0.6394,0.9495,1.4850,71,1,5,4
cuda,Super_SloMo,6,1.1498,103.4635,39.0958,1.0700,6.3301,5.9160,374,1,5,4
cuda,alexnet,128,1.0741,11.4480,16.3015,0.8357,1.6092,1.9256,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0761,67.3551,68.1503,0.7913,4.7293,5.9764,548,1,5,4
cuda,dcgan,32,1.2106,1.5339,8.2574,0.8232,0.0783,0.0951,13,1,5,4
cuda,demucs,4,1.0295,72.7714,29.3729,0.7554,5.1806,6.8579,83,4,7,5
cuda,densenet121,4,2.4947,19.6497,128.5663,0.6464,0.6320,0.9778,431,1,5,4
cuda,dlrm,1024,1.5646,2.2665,7.7934,0.9522,4.3721,4.5915,36,1,4,3
cuda,drq,1,1.4361,1.5393,9.4873,0.6493,0.0588,0.0906,30,2,4,3
cuda,fastNLP_Bert,6,1.3903,42.8613,44.8159,1.0444,5.3672,5.1392,445,6,9,6
cuda,functorch_dp_cifar10,64,2.9297,3.2080,51.2950,0.3989,0.1866,0.4678,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6613,45.8301,37.7283,0.8728,6.5757,7.5344,436,1,4,3
cuda,hf_Bart,4,1.1947,45.7055,42.3716,0.7940,5.7607,7.2550,642,1,4,3
cuda,hf_Bert,4,1.1740,33.3660,35.0910,0.8582,4.1537,4.8398,367,1,4,3
cuda,hf_Bert_large,4,1.1732,79.7766,55.7605,0.8422,9.5187,11.3026,715,1,4,3
cuda,hf_BigBird,2,2.2661,83.4382,136.4284,0.6801,6.1191,8.9968,2905,64,60,8
cuda,hf_DistilBert,8,1.1706,33.9977,27.5091,0.8317,4.3259,5.2016,203,1,4,3
cuda,hf_GPT2,4,1.3963,35.8324,37.7112,0.9095,5.7904,6.3669,635,1,4,3
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1052,74.2408,43.8522,0.3861,1.5087,3.9077,490,45,98,10
cuda,hf_T5,8,1.4077,131.5379,45.8333,0.8774,19.2917,21.9877,795,1,4,3
cuda,hf_T5_large,2,1.5334,127.4481,151.6375,0.8219,17.3599,21.1214,2883,1,4,3
cuda,lennard_jones,1000,1.3445,0.9072,6.6932,0.5322,0.0184,0.0345,9,1,5,4
cuda,mnasnet1_0,32,1.2501,20.5440,105.6666,0.8115,1.5442,1.9028,152,1,5,4
cuda,mobilenet_v2,96,1.3514,51.3868,126.0875,1.1506,7.7617,6.7460,153,1,5,4
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.5543,17.3519,128.7776,0.8424,1.6518,1.9608,187,1,5,4
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7997,10.6969,10.2931,0.6651,3.2850,4.9394,13,1,5,4
cuda,phlippe_densenet,128,1.8022,13.7461,163.7771,0.8562,1.3470,1.5734,186,1,5,4
