dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.869710,8.063609,8.047467
cuda,beit_base_patch16_224,64,7.994489,4.567451,4.551881
cuda,botnet26t_256,128,5.632805,3.341653,3.327706
cuda,cait_m36_384,4,31.944061,16.716464,16.696997
cuda,coat_lite_mini,128,6.952774,4.249189,4.234963
cuda,convit_base,64,8.047412,4.981910,4.967442
cuda,convmixer_768_32,32,6.104182,4.829881,4.814460
cuda,convnext_base,64,11.831536,6.134818,6.118861
cuda,crossvit_9_240,128,11.885697,7.371931,7.356644
cuda,cspdarknet53,64,10.154125,5.635962,5.620632
cuda,deit_base_distilled_patch16_224,64,6.297577,3.849839,3.834709
cuda,dla102,128,14.543200,8.870924,8.853694
cuda,dm_nfnet_f0,128,10.395571,5.686980,5.672329
cuda,dpn107,32,18.924614,10.895560,10.879615
cuda,eca_botnext26ts_256,128,6.245343,3.829705,3.815762
cuda,eca_halonext26ts,128,6.512914,4.014987,4.000336
cuda,ese_vovnet19b_dw,128,4.171589,2.219423,2.205850
cuda,fbnetc_100,128,9.634090,5.286258,5.270603
cuda,fbnetv3_b,128,16.468631,9.229226,9.085349
cuda,gernet_l,128,8.565021,4.629510,4.614482
cuda,ghostnet_100,128,14.420849,8.244443,8.227982
cuda,gluon_inception_v3,128,13.221397,8.352282,8.334717
cuda,gluon_xception65,32,18.081909,10.777830,10.758167
cuda,gmixer_24_224,128,11.745698,7.072422,7.054772
cuda,gmlp_s16_224,128,11.072152,6.175759,6.157730
cuda,hrnet_w18,128,33.460511,26.671341,26.334804
cuda,inception_v3,128,12.919832,8.105513,8.089270
cuda,jx_nest_base,32,13.723336,8.170167,8.152584
cuda,lcnet_050,128,4.818759,2.751598,2.737186
cuda,mixer_b16_224,128,5.083988,2.924902,2.910573
cuda,mixnet_l,128,15.195990,8.353946,8.337130
cuda,mnasnet_100,128,7.492457,4.186110,4.171042
cuda,mobilenetv2_100,128,8.043251,4.692917,4.678147
cuda,mobilenetv3_large_100,128,8.209621,4.755573,4.740668
cuda,mobilevit_s,64,10.055564,5.838125,5.822402
cuda,nfnet_l0,128,10.110452,5.810237,5.794852
cuda,pit_b_224,64,7.079731,4.341139,4.325741
cuda,pnasnet5large,16,21.914652,17.109194,17.087824
cuda,poolformer_m36,64,12.987058,6.633521,6.616791
cuda,regnety_002,128,7.902394,4.298272,4.283166
cuda,repvgg_a2,128,8.338627,4.546602,4.531230
cuda,res2net101_26w_4s,64,27.190157,16.529774,16.509661
cuda,res2net50_14w_8s,128,25.975270,16.410536,16.389580
cuda,res2next50,128,12.631168,8.136313,8.119444
cuda,resmlp_12_224,128,4.581860,2.388409,2.374130
cuda,resnest101e,64,25.224458,14.294511,14.274576
cuda,rexnet_100,128,10.513910,5.955578,5.940501
cuda,sebotnet33ts_256,64,8.220037,4.908142,4.892956
cuda,selecsls42b,128,5.454543,3.465837,3.451329
cuda,spnasnet_100,128,9.333982,5.117392,5.102634
cuda,swin_base_patch4_window7_224,64,17.073323,10.256093,10.239564
cuda,swsl_resnext101_32x16d,32,14.044661,8.524085,8.506289
cuda,tf_efficientnet_b0,128,9.744335,5.460924,5.446197
cuda,tf_mixnet_l,128,16.223542,8.870698,8.853539
cuda,tinynet_a,128,11.508132,6.479492,6.463750
cuda,tnt_s_patch16_224,128,15.249472,9.101193,9.084786
cuda,twins_pcpvt_base,64,21.974298,11.890587,11.872173
cuda,visformer_small,128,5.881396,3.716650,3.700893
cuda,vit_base_patch16_224,64,6.115314,3.724554,3.709987
cuda,volo_d1_224,64,10.984502,6.695103,6.679908
cuda,xcit_large_24_p8_224,5,28.134463,15.098525,15.080071
