dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8487,12.3783,0.3337
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.7929,8.7778,0.3313
cuda,cait_m36_384,2,1.0132,37.1715,0.3554
cuda,coat_lite_mini,128,0.8503,8.7276,0.3517
cuda,convit_base,32,0.8301,9.1288,0.3361
cuda,convmixer_768_32,32,0.9220,8.7998,0.3436
cuda,convnext_base,32,0.8280,12.6488,0.3483
cuda,crossvit_9_240,64,0.8614,11.6781,0.3370
cuda,cspdarknet53,64,0.6829,18.2265,0.3213
cuda,deit_base_distilled_patch16_224,64,0.8003,6.3780,0.3494
cuda,dla102,64,0.8186,12.8203,0.3572
cuda,dm_nfnet_f0,128,0.8792,10.7527,0.3501
cuda,dpn107,32,0.6728,42.0612,0.3417
cuda,eca_botnext26ts_256,64,0.6350,9.9012,0.2689
cuda,eca_halonext26ts,64,0.6432,10.1658,0.2692
cuda,ese_vovnet19b_dw,128,0.7265,6.5182,0.3283
cuda,fbnetc_100,128,0.7035,16.2054,0.3330
cuda,fbnetv3_b,128,0.6677,28.6113,0.3162
cuda,gernet_l,128,0.7014,14.7058,0.3417
cuda,ghostnet_100,128,0.8957,12.7377,0.3402
cuda,gluon_inception_v3,128,0.8512,11.6575,0.3337
cuda,gluon_xception65,32,0.7566,14.8965,0.3313
cuda,gmixer_24_224,64,0.7161,12.3919,0.3079
cuda,gmlp_s16_224,64,0.7789,11.0673,0.3559
cuda,hrnet_w18,2,2.3958,54.7999,0.3939
cuda,inception_v3,128,0.8514,11.7140,0.3337
cuda,jx_nest_base,32,0.8010,16.7426,0.3340
cuda,lcnet_050,128,0.7568,6.2354,0.3434
cuda,mixer_b16_224,64,0.8005,5.3273,0.3476
cuda,mixnet_l,64,0.7291,27.8758,0.2738
cuda,mnasnet_100,128,0.7110,12.3214,0.3375
cuda,mobilenetv2_100,128,0.6570,11.7083,0.3125
cuda,mobilenetv3_large_100,128,0.7076,12.1413,0.3332
cuda,mobilevit_s,32,0.7312,14.5907,0.2751
cuda,nfnet_l0,64,0.8279,11.0759,0.2720
cuda,pit_b_224,64,0.8237,7.8323,0.3205
cuda,pnasnet5large,16,0.8354,43.0463,0.3568
cuda,poolformer_m36,64,0.8087,13.0362,0.3371
cuda,regnety_002,128,1.0790,13.1451,0.3449
cuda,repvgg_a2,128,0.7030,13.7722,0.3362
cuda,res2net101_26w_4s,64,0.9242,25.4417,0.3280
cuda,res2net50_14w_8s,2,2.2725,21.4486,0.3962
cuda,res2next50,2,2.1956,10.7501,0.3973
cuda,resmlp_12_224,128,0.7820,4.8803,0.2609
cuda,resnest101e,32,1.1081,27.1228,0.3187
cuda,rexnet_100,128,0.6724,16.0576,0.2859
cuda,sebotnet33ts_256,64,0.6566,13.0329,0.3228
cuda,selecsls42b,128,0.8398,4.9121,0.3507
cuda,spnasnet_100,128,0.6829,15.6924,0.3370
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8079,12.7274,0.3481
cuda,tf_efficientnet_b0,128,0.6292,16.1888,0.2667
cuda,tf_mixnet_l,64,0.7518,28.7239,0.2896
cuda,tinynet_a,128,0.5916,19.9383,0.2764
cuda,tnt_s_patch16_224,64,0.8730,17.4245,0.3405
cuda,twins_pcpvt_base,32,1.2578,25.0172,0.3420
cuda,visformer_small,128,0.8392,6.5115,0.3431
cuda,vit_base_patch16_224,64,0.8372,6.5174,0.3497
cuda,volo_d1_224,64,0.8454,13.2492,0.3394
cuda,xcit_large_24_p8_224,5,0.8880,33.3832,0.3312
