dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.501507,5.163427
cuda,BartForConditionalGeneration,1,3.986293,15.825981
cuda,BertForMaskedLM,64,1.781135,5.459510
cuda,BertForQuestionAnswering,64,1.816286,5.593507
cuda,BigBird,1,8.270048,4.940121
cuda,BlenderbotSmallForCausalLM,64,1.098264,3.411585
cuda,BlenderbotSmallForConditionalGeneration,32,2.578943,9.771678
cuda,CamemBert,1,1.795383,5.516135
cuda,DebertaForMaskedLM,4,4.900008,6.192324
cuda,DebertaForQuestionAnswering,4,4.945129,6.318828
cuda,DistilBertForMaskedLM,16,0.858388,2.602036
cuda,DistilBertForQuestionAnswering,32,0.859298,2.591405
cuda,DistillGPT2,1,1.004226,2.437267
cuda,ElectraForCausalLM,1,1.782449,5.446113
cuda,ElectraForQuestionAnswering,64,1.813572,5.504498
cuda,LayoutLMForMaskedLM,16,1.932775,5.699240
cuda,LayoutLMForSequenceClassification,16,1.897987,5.658092
cuda,M2M100ForConditionalGeneration,2,3.840744,14.821065
cuda,MBartForCausalLM,16,1.540597,5.402926
cuda,MBartForConditionalGeneration,8,4.079923,16.017058
cuda,MT5ForConditionalGeneration,2,3.828636,12.661203
cuda,MegatronBertForCausalLM,2,3.638382,11.704362
cuda,MegatronBertForQuestionAnswering,8,3.860499,11.903267
cuda,MobileBertForMaskedLM,16,8.707674,30.992604
cuda,MobileBertForQuestionAnswering,32,8.863213,31.161897
cuda,OPTForCausalLM,4,1.606135,5.386778
cuda,PLBartForCausalLM,16,0.878219,2.536401
cuda,PLBartForConditionalGeneration,8,2.035094,7.725429
cuda,PegasusForCausalLM,8,1.560552,5.305995
cuda,PegasusForConditionalGeneration,4,3.742771,14.406095
cuda,RobertaForCausalLM,4,1.789401,5.568058
cuda,RobertaForQuestionAnswering,64,1.830606,5.655955
cuda,Speech2Text2ForCausalLM,64,0.931090,2.554579
cuda,T5ForConditionalGeneration,4,2.738388,8.104399
cuda,T5Small,1,2.597751,7.773391
cuda,TrOCRForCausalLM,8,1.493179,5.302547
cuda,XGLMForCausalLM,1,2.981365,11.642627
cuda,YituTechConvBert,1,2.517426,8.987491
