dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.368169
cuda,beit_base_patch16_224,64,2.320194
cuda,botnet26t_256,128,2.526254
cuda,cait_m36_384,2,9.169592
cuda,coat_lite_mini,128,2.201558
cuda,convit_base,32,0.970173
cuda,convmixer_768_32,32,1.273546
cuda,convnext_base,32,3.277814
cuda,crossvit_9_240,64,3.301368
cuda,cspdarknet53,64,5.367975
cuda,deit_base_distilled_patch16_224,64,1.619823
cuda,densenet121,64,13.821229
cuda,dla102,64,2.866485
cuda,dm_nfnet_f0,128,9.865440
cuda,dpn107,32,14.088678
cuda,eca_botnext26ts_256,64,2.722440
cuda,eca_halonext26ts,64,2.969002
cuda,ecaresnet101d,64,4.897879
cuda,ese_vovnet19b_dw,128,1.430267
cuda,fbnetc_100,128,3.894283
cuda,fbnetv3_b,128,7.791880
cuda,gernet_l,128,4.473194
cuda,ghostnet_100,128,2.070899
cuda,gluon_inception_v3,128,2.375015
cuda,gluon_senet154,32,10.175266
cuda,gluon_xception65,32,2.398591
cuda,gmixer_24_224,64,2.831349
cuda,gmlp_s16_224,64,2.508178
cuda,hardcorenas_a,128,1.887784
cuda,hrnet_w18,2,20.407861
cuda,inception_v3,128,2.361886
cuda,jx_nest_base,32,4.678475
cuda,lcnet_050,128,1.331508
cuda,legacy_senet154,32,6.388481
cuda,mixer_b16_224,64,1.179017
cuda,mixnet_l,64,10.217088
cuda,mnasnet_100,128,2.767551
cuda,mobilenetv2_100,128,2.753359
cuda,mobilenetv3_large_100,128,2.745541
cuda,mobilevit_s,32,4.118353
cuda,nasnetalarge,16,30.898165
cuda,nfnet_l0,64,6.140622
cuda,pit_b_224,64,1.799800
cuda,pnasnet5large,16,23.703426
cuda,poolformer_m36,64,6.038510
cuda,regnety_002,128,3.800948
cuda,repvgg_a2,128,4.181299
cuda,res2net101_26w_4s,64,6.262216
cuda,res2net50_14w_8s,2,4.276724
cuda,res2next50,2,2.320434
cuda,resmlp_12_224,128,1.153275
cuda,resnest101e,32,8.629281
cuda,resnet18,128,0.539857
cuda,rexnet_100,128,4.461325
cuda,sebotnet33ts_256,64,3.850816
cuda,selecsls42b,128,0.852857
cuda,spnasnet_100,128,3.787618
cuda,swin_base_patch4_window7_224,64,9.556272
cuda,swsl_resnext101_32x16d,32,2.603001
cuda,tf_efficientnet_b0,128,3.893281
cuda,tf_mixnet_l,64,13.573230
cuda,tinynet_a,128,4.254427
cuda,tnt_s_patch16_224,64,4.180989
cuda,twins_pcpvt_base,32,6.510590
cuda,visformer_small,128,1.474794
cuda,vit_base_patch16_224,64,1.547189
cuda,volo_d1_224,64,3.111242
cuda,xcit_large_24_p8_224,5,7.469707
