dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,mobilevit_s,32,3.623332,142.955620,5.254750,22.355640,14.861031,6.647340,0.299236,400.803880,285.558253
cuda,nfnet_l0,64,5.603525,33.312373,2.690431,10.019763,6.550020,2.729217,0.329474,70.417392,49.926256
cuda,pit_b_224,64,1.323415,55.033871,3.504300,9.986020,6.476080,2.985326,0.239325,190.387377,148.923633
cuda,poolformer_m36,64,5.403382,88.888077,7.236156,35.136162,20.689494,13.650762,0.378071,97.063826,50.677952
cuda,regnety_002,128,3.347351,16.016572,1.498640,6.367428,3.652392,2.221316,0.170481,104.686602,96.594346
cuda,repvgg_a2,128,3.800559,6.300342,1.067572,4.596976,2.528038,1.754600,0.114641,43.167633,42.588237
cuda,res2net101_26w_4s,64,5.354585,29.248139,4.947494,25.305368,15.445889,8.724603,0.528675,200.350755,201.552163
cuda,res2net50_14w_8s,2,3.562135,35.831671,3.309711,21.646078,12.937475,7.540063,0.445879,334.848982,324.400277
cuda,res2next50,2,1.715724,20.238451,2.111851,13.293544,7.753101,4.797511,0.264577,135.178563,130.441867
cuda,resmlp_12_224,128,0.739912,24.924662,1.386857,7.276054,4.628666,2.292640,0.164088,102.271917,86.057096
cuda,resnest101e,32,7.672981,53.560438,4.609656,24.348615,14.558119,8.692889,0.510504,168.953586,144.544316
cuda,resnet18,128,0.326021,7.437085,0.646727,3.181247,1.905067,1.019603,0.060714,46.346299,42.760123
cuda,rexnet_100,128,4.058620,63.570748,2.789302,14.026758,8.120507,4.874924,0.272772,349.982481,303.318928
cuda,sebotnet33ts_256,64,3.457408,75.257360,3.905599,15.556963,10.448646,4.439199,0.200244,146.915426,91.197666
cuda,selecsls42b,128,0.452398,14.015749,1.282866,8.512385,5.268575,2.794383,0.117267,119.138154,114.963123
cuda,spnasnet_100,128,3.385577,3.538747,1.663164,7.490883,4.365837,2.610691,0.172273,9.831014,15.512843
cuda,swin_base_patch4_window7_224,64,8.363975,106.813270,9.105696,32.260269,21.669993,9.558348,0.468198,288.422632,223.152590
cuda,tf_efficientnet_b0,128,3.428824,35.820061,2.407293,11.542221,6.996408,3.801868,0.259683,149.889994,128.105036
cuda,tf_mixnet_l,64,13.208412,31.810803,3.300508,17.224424,10.199846,6.035101,0.402435,115.980963,104.814886
cuda,tinynet_a,128,3.915234,24.489377,2.772152,12.484361,7.658456,4.037571,0.309510,155.296592,146.168111
cuda,tnt_s_patch16_224,64,3.402798,49.510286,6.090927,19.145294,12.297756,6.004311,0.486593,164.738806,140.638514
cuda,twins_pcpvt_base,32,5.622675,213.848756,9.218921,33.930541,21.947845,10.525391,0.691665,689.524670,519.378039
cuda,visformer_small,128,1.029502,44.379775,2.483023,6.338000,3.882053,2.011375,0.177206,97.973810,62.484564
cuda,vit_base_patch16_224,64,1.061944,7.197916,2.588836,7.963059,5.190141,2.388020,0.209302,22.143792,25.568406
cuda,volo_d1_224,64,2.472357,71.199458,6.001343,17.204842,11.043748,5.399732,0.398148,176.832453,128.961111
cuda,xcit_large_24_p8_224,5,6.418907,117.655991,11.837109,48.054396,31.989112,14.461407,0.945528,337.860646,280.434688
