dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,10.496014
cuda,BartForCausalLM,2,2.587454
cuda,BertForQuestionAnswering,64,5.418135
cuda,BigBird,1,9.532926
cuda,BlenderbotSmallForCausalLM,64,1.746423
cuda,BlenderbotSmallForConditionalGeneration,32,5.906665
cuda,CamemBert,1,5.332549
cuda,DebertaForMaskedLM,4,4.062134
cuda,DebertaForQuestionAnswering,4,4.171372
cuda,DistilBertForMaskedLM,16,1.268950
cuda,DistilBertForQuestionAnswering,32,1.276552
cuda,DistillGPT2,1,1.867699
cuda,ElectraForCausalLM,1,5.392035
cuda,ElectraForQuestionAnswering,64,5.391417
cuda,GoogleFnet,1,1.230198
cuda,LayoutLMForSequenceClassification,16,5.575351
cuda,MBartForCausalLM,16,2.602900
cuda,MT5ForConditionalGeneration,2,13.808501
cuda,MegatronBertForCausalLM,2,17.320176
cuda,MegatronBertForQuestionAnswering,8,17.242986
cuda,MobileBertForMaskedLM,16,68.402690
cuda,MobileBertForQuestionAnswering,32,68.512300
cuda,OPTForCausalLM,4,2.831542
cuda,PLBartForCausalLM,16,1.394415
cuda,PLBartForConditionalGeneration,8,4.274414
cuda,PegasusForCausalLM,8,2.620857
cuda,PegasusForConditionalGeneration,4,7.028781
cuda,RobertaForCausalLM,4,5.330663
cuda,RobertaForQuestionAnswering,64,5.374397
cuda,Speech2Text2ForCausalLM,64,1.269841
cuda,T5ForConditionalGeneration,4,8.108495
cuda,T5Small,1,7.977261
cuda,TrOCRForCausalLM,8,2.654140
cuda,YituTechConvBert,1,8.739581
