dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.0088
cuda,Background_Matting,4,0.9999
cuda,LearningToPaint,96,1.0011
cuda,Super_SloMo,6,1.0001
cuda,alexnet,128,0.9991
cuda,attention_is_all_you_need_pytorch,256,0.9993
cuda,dcgan,32,0.9845
cuda,demucs,4,0.9992
cuda,densenet121,4,1.0016
cuda,dlrm,2048,0.9779
cuda,drq,1,1.0110
cuda,fastNLP_Bert,6,0.9989
cuda,hf_Albert,8,1.0011
cuda,hf_Bart,4,1.0163
cuda,hf_Bert,4,1.0115
cuda,hf_BigBird,2,0.9958
cuda,hf_DistilBert,8,0.9994
cuda,hf_GPT2,4,1.0067
cuda,hf_Longformer,2,1.0176
cuda,hf_Reformer,4,0.9995
cuda,hf_T5,8,0.9981
cuda,mnasnet1_0,32,0.9998
cuda,mobilenet_v2,96,0.9990
cuda,mobilenet_v2_quantized_qat,96,0.9997
cuda,mobilenet_v3_large,32,1.0017
cuda,moco,32,0.9949
cuda,nvidia_deeprecommender,256,0.9993
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9994
cuda,pytorch_stargan,16,0.9984
cuda,pytorch_struct,200,0.9890
cuda,pytorch_unet,1,0.9998
cuda,resnet18,16,1.0060
cuda,resnet50,32,0.9988
cuda,resnet50_quantized_qat,32,0.9952
cuda,resnext50_32x4d,8,1.0000
cuda,shufflenet_v2_x1_0,128,0.9958
cuda,soft_actor_critic,256,1.0181
cuda,speech_transformer,32,1.0073
cuda,squeezenet1_1,32,0.9946
cuda,tacotron2,64,0.9792
cuda,timm_efficientdet,1,1.0241
cuda,timm_efficientnet,32,1.0171
cuda,timm_nfnet,128,0.9995
cuda,timm_regnet,32,0.9991
cuda,timm_resnest,32,0.9984
cuda,timm_vision_transformer,8,1.0026
cuda,timm_vovnet,32,0.9970
cuda,tts_angular,64,0.9884
cuda,vgg16,64,0.9998
cuda,vision_maskrcnn,4,0.9586
cuda,yolov3,8,1.0051
