dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.367668
cuda,beit_base_patch16_224,64,2.310745
cuda,botnet26t_256,128,2.588933
cuda,cait_m36_384,2,9.168054
cuda,coat_lite_mini,128,2.123892
cuda,convit_base,32,0.972721
cuda,convmixer_768_32,32,1.279363
cuda,convnext_base,32,3.310001
cuda,crossvit_9_240,64,3.267342
cuda,cspdarknet53,64,5.318672
cuda,deit_base_distilled_patch16_224,64,1.557355
cuda,densenet121,64,13.765791
cuda,dla102,64,3.114913
cuda,dm_nfnet_f0,128,9.954381
cuda,dpn107,32,14.202833
cuda,eca_botnext26ts_256,64,2.817771
cuda,eca_halonext26ts,64,2.983012
cuda,ecaresnet101d,64,4.833489
cuda,ese_vovnet19b_dw,128,1.446805
cuda,fbnetc_100,128,3.907040
cuda,fbnetv3_b,128,7.685384
cuda,gernet_l,128,4.454606
cuda,ghostnet_100,128,2.066547
cuda,gluon_inception_v3,128,2.343809
cuda,gluon_senet154,32,10.102754
cuda,gluon_xception65,32,2.408748
cuda,gmixer_24_224,64,2.848189
cuda,gmlp_s16_224,64,2.514505
cuda,hardcorenas_a,128,1.896195
cuda,hrnet_w18,2,20.254496
cuda,inception_v3,128,2.327844
cuda,jx_nest_base,32,4.543653
cuda,lcnet_050,128,1.341035
cuda,legacy_senet154,32,6.478605
cuda,mixer_b16_224,64,1.179237
cuda,mixnet_l,64,10.222450
cuda,mnasnet_100,128,2.740525
cuda,mobilenetv2_100,128,2.779206
cuda,mobilenetv3_large_100,128,2.842626
cuda,mobilevit_s,32,4.126465
cuda,nasnetalarge,16,31.023339
cuda,nfnet_l0,64,6.137759
cuda,pit_b_224,64,1.810182
cuda,pnasnet5large,16,23.448859
cuda,regnety_002,128,3.818979
cuda,repvgg_a2,128,4.171292
cuda,res2net101_26w_4s,64,6.250708
cuda,res2net50_14w_8s,2,4.292495
cuda,res2next50,2,2.304874
cuda,resnest101e,32,8.588335
cuda,resnet18,128,0.538571
cuda,rexnet_100,128,4.437402
cuda,sebotnet33ts_256,64,3.871710
cuda,selecsls42b,128,0.851034
cuda,spnasnet_100,128,3.802054
cuda,swin_base_patch4_window7_224,64,9.534966
cuda,swsl_resnext101_32x16d,32,2.609253
cuda,tf_efficientnet_b0,128,3.935877
cuda,tf_mixnet_l,64,13.567442
cuda,tinynet_a,128,4.246832
cuda,tnt_s_patch16_224,64,4.176806
cuda,twins_pcpvt_base,32,6.642295
cuda,vit_base_patch16_224,64,1.547649
cuda,volo_d1_224,64,3.135964
cuda,xcit_large_24_p8_224,5,7.418504
