dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.9594,49.3523,2.8700,0.8728
cuda,Background_Matting,4,0.9974,184.0560,2.1497,0.9922
cuda,LearningToPaint,96,0.9828,14.4055,0.9291,0.9016
cuda,Super_SloMo,6,0.9968,117.3359,1.7936,0.9786
cuda,alexnet,128,0.9693,12.6827,0.2871,0.8330
cuda,attention_is_all_you_need_pytorch,256,0.9694,75.3936,2.6651,0.9532
cuda,dcgan,32,0.9490,2.2770,0.2752,0.8601
cuda,demucs,4,0.9775,77.4404,0.7398,0.8201
cuda,densenet121,4,0.9205,54.1579,5.3165,0.9475
cuda,dlrm,1024,0.9806,3.5945,0.2750,0.9995
cuda,drq,1,0.8931,2.7477,0.4582,0.7235
cuda,fastNLP_Bert,6,0.9839,61.1269,3.0363,0.9287
cuda,functorch_dp_cifar10,64,0.9126,9.0004,0.7351,0.7890
cuda,hf_Albert,8,0.9944,75.9186,1.5652,0.9929
cuda,hf_Bart,4,0.9944,56.2952,3.7471,0.9115
cuda,hf_Bert,4,1.0114,39.4100,3.0365,0.9033
cuda,hf_Bert_large,4,0.9843,95.0985,6.2407,0.8930
cuda,hf_BigBird,2,0.9376,198.6215,5.1684,0.9103
cuda,hf_DistilBert,8,0.9659,40.4875,1.4401,0.9387
cuda,hf_GPT2,4,0.9939,50.8769,2.6934,0.9203
cuda,hf_GPT2_large,4,0.9784,246.6186,8.5318,0.8945
cuda,hf_Longformer,2,0.9121,151.6985,8.2177,0.7283
cuda,hf_Reformer,4,0.9863,84.7939,2.2602,0.8841
cuda,hf_T5,8,0.9907,185.3250,3.4904,0.9876
cuda,hf_T5_large,2,1.0076,196.0405,15.3835,0.8546
cuda,lennard_jones,1000,0.8386,1.4017,0.2342,0.9988
cuda,mnasnet1_0,32,0.9832,26.8600,2.0518,0.9771
cuda,mobilenet_v2,96,0.9935,71.2981,2.1120,0.9912
cuda,mobilenet_v2_quantized_qat,96,0.9975,146.9122,2.6168,0.9977
cuda,mobilenet_v3_large,32,0.9866,27.0733,2.2456,0.9766
cuda,moco,32,0.9849,61.9585,25.1420,0.9717
cuda,nvidia_deeprecommender,256,0.8753,9.7484,0.2926,0.6968
cuda,phlippe_densenet,128,0.9797,27.2714,2.1712,0.9966
cuda,phlippe_resnet,128,0.9811,9.0582,0.8935,0.9856
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9842,12.6707,0.7743,0.9089
cuda,pytorch_stargan,16,0.9926,23.7391,0.8120,0.9697
cuda,pytorch_struct,200,0.9244,4.0647,0.4375,0.9837
cuda,pytorch_unet,1,0.9958,58.8312,0.9822,0.9790
cuda,resnet152,32,0.9846,86.6437,6.7032,0.9591
cuda,resnet18,16,0.9812,9.4770,0.8935,0.8993
cuda,resnet50,32,0.9871,39.2621,2.1411,0.9603
cuda,resnet50_quantized_qat,32,0.9966,90.8456,2.5125,0.9806
cuda,resnext50_32x4d,8,0.9489,21.3729,2.1406,0.9143
cuda,shufflenet_v2_x1_0,128,0.9873,35.1824,2.3111,0.9705
cuda,soft_actor_critic,256,0.8680,1.2989,0.2924,0.8205
cuda,speech_transformer,32,0.9339,53.0453,3.6124,0.8597
cuda,squeezenet1_1,32,0.9797,10.0609,0.6220,0.9683
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9259,128.1729,15.2755,0.9970
cuda,timm_efficientnet,32,0.9410,42.9097,3.7495,0.9864
cuda,timm_nfnet,128,0.9958,196.8178,3.6705,0.8917
cuda,timm_regnet,32,0.9544,96.7714,4.4350,0.9668
cuda,timm_resnest,32,0.9907,31.5510,1.2508,0.9748
cuda,timm_vision_transformer,8,0.9304,26.1247,1.9661,0.8870
cuda,timm_vision_transformer_large,8,0.9652,206.7918,6.6139,0.8126
cuda,timm_vovnet,32,0.9016,41.5843,2.3592,0.9598
cuda,tts_angular,64,0.9725,9.7456,0.3072,0.9106
cuda,vgg16,64,0.9923,107.5707,0.3904,0.9172
cuda,yolov3,16,0.9922,102.1398,3.3722,0.9569
