dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.9413,47.9458,84.7862,1.1277
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,0.9583,16.8047,38.7982,0.6268
cuda,Super_SloMo,6,0.2470,475.5894,56.3930,0.9454
cuda,alexnet,128,1.0051,12.3719,2.9188,0.7457
cuda,attention_is_all_you_need_pytorch,256,0.9395,76.5662,116.6466,0.9676
cuda,dcgan,32,0.8056,3.2908,4.3191,0.7634
cuda,demucs,4,0.9998,77.6678,0.3163,0.9886
cuda,densenet121,4,0.8015,89.1745,169.7616,0.8558
cuda,dlrm,0,0.0000
cuda,drq,1,0.7572,4.9976,4.5283,0.8777
cuda,fastNLP_Bert,6,1.1497,51.7512,77.4894,1.2124
cuda,functorch_dp_cifar10,0,0.0000
cuda,hf_Albert,8,1.5526,48.3348,111.4697,1.0620
cuda,hf_Bart,4,0.8589,63.7626,121.1289,1.0867
cuda,hf_Bert,4,0.8728,44.3536,85.5250,1.0004
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.5267,73.8172,44.3428,1.0228
cuda,hf_GPT2,4,0.4034,124.5981,61.5296,1.1242
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.7359,113.4191,14.9941,0.9995
cuda,hf_T5,8,1.1631,157.1710,76.2533,0.9432
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,0.7044,1.8608,1.3724,0.9995
cuda,mnasnet1_0,32,0.9350,32.1739,73.1048,0.8259
cuda,mobilenet_v2,96,1.3340,53.4626,99.9094,0.9872
cuda,mobilenet_v2_quantized_qat,96,1.4581,101.0844,183.0354,1.1946
cuda,mobilenet_v3_large,32,0.8543,39.7834,100.7870,0.8098
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9761,8.7552,5.0962,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8559,19.5647,31.4726,0.8945
cuda,pytorch_stargan,0,0.0000
cuda,pytorch_struct,200,0.7630,5.4007,4.4402,0.5097
cuda,pytorch_unet,0,0.0000
cuda,resnet152,32,0.9136,98.8589,192.1728,0.8736
cuda,resnet18,16,0.8819,13.7694,29.9630,0.6948
cuda,resnet50,32,0.9944,38.8084,79.0801,0.7968
cuda,resnet50_quantized_qat,32,1.1521,81.0453,168.1103,1.2260
cuda,resnext50_32x4d,8,0.8384,34.5121,63.4456,0.8196
cuda,shufflenet_v2_x1_0,128,0.8864,43.8365,90.0979,0.8683
cuda,soft_actor_critic,256,0.6908,1.4801,1.6091,0.9637
cuda,speech_transformer,32,0.7547,73.2547,131.5275,1.1206
cuda,squeezenet1_1,32,0.8780,15.4541,4.4075,0.9761
cuda,tacotron2,64,0.7715,3714.6930,45.1257,1.1140
cuda,timm_efficientdet,1,0.7875,190.0643,494.4588,1.1343
cuda,timm_efficientnet,32,0.8292,54.4272,109.5624,0.9880
cuda,timm_nfnet,128,1.1337,181.2193,153.6497,0.7594
cuda,timm_regnet,32,1.0945,89.1176,113.8304,0.8784
cuda,timm_resnest,32,1.1649,27.0632,59.6763,0.7926
cuda,timm_vision_transformer,8,0.6609,40.9432,77.3140,1.0652
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9017,42.7134,56.6360,0.7737
cuda,tts_angular,64,0.9670,9.6833,1.0640,0.9884
cuda,vgg16,64,0.9979,106.5507,2.9264,0.6640
cuda,yolov3,16,1.1519,88.8496,114.0784,0.8549
