dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.835432
cuda,AlbertForQuestionAnswering,4,1.859175
cuda,BartForCausalLM,4,1.854340
cuda,BartForConditionalGeneration,2,4.930418
cuda,BertForMaskedLM,16,2.312089
cuda,BertForQuestionAnswering,16,2.303524
cuda,BlenderbotForCausalLM,4,3.624274
cuda,BlenderbotSmallForCausalLM,64,1.318797
cuda,BlenderbotSmallForConditionalGeneration,64,3.184092
cuda,CamemBert,16,2.276664
cuda,DebertaForMaskedLM,4,6.534056
cuda,DebertaForQuestionAnswering,8,5.753731
cuda,DebertaV2ForQuestionAnswering,2,9.608047
cuda,DistilBertForMaskedLM,128,1.032847
cuda,DistilBertForQuestionAnswering,256,1.064359
cuda,DistillGPT2,16,1.182765
cuda,ElectraForCausalLM,32,2.351168
cuda,ElectraForQuestionAnswering,64,2.361351
cuda,GPT2ForSequenceClassification,4,2.171824
cuda,GoogleFnet,16,1.316818
cuda,LayoutLMForMaskedLM,16,2.663834
cuda,LayoutLMForSequenceClassification,16,2.614636
cuda,M2M100ForConditionalGeneration,16,4.614716
cuda,MBartForCausalLM,4,1.872783
cuda,MBartForConditionalGeneration,2,4.904493
cuda,MT5ForConditionalGeneration,16,4.843781
cuda,MegatronBertForCausalLM,4,4.623383
cuda,MegatronBertForQuestionAnswering,8,4.703989
cuda,OPTForCausalLM,2,1.928801
cuda,PLBartForCausalLM,8,1.078505
cuda,PLBartForConditionalGeneration,4,2.502463
cuda,PegasusForCausalLM,32,1.951071
cuda,PegasusForConditionalGeneration,32,4.623828
cuda,Reformer,16,2.237890
cuda,RobertaForCausalLM,16,2.349932
cuda,RobertaForQuestionAnswering,16,2.294131
cuda,Speech2Text2ForCausalLM,256,1.102129
cuda,T5ForConditionalGeneration,4,3.261173
cuda,T5Small,4,3.408946
cuda,TrOCRForCausalLM,32,1.848378
cuda,XGLMForCausalLM,8,3.959109
cuda,YituTechConvBert,16,3.375298
