dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1292,200.6797,148.4554,0.8721
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,0,0.0000
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,1.0937,175.5827,96.2783,0.9856
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,128,1.0345,95.1625,170.4270,1.1222
cuda,cspdarknet53,64,1.1746,106.4031,118.8192,0.8912
cuda,deit_base_distilled_patch16_224,64,0.9816,122.8021,75.3703,1.2337
cuda,dla102,128,1.2835,209.6743,179.4639,0.9530
cuda,dm_nfnet_f0,128,1.1381,181.1209,153.9005,0.7593
cuda,dpn107,32,1.0278,178.2091,172.9252,0.8940
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.1492,84.7970,54.5864,0.9303
cuda,fbnetc_100,128,1.2456,95.8472,111.0159,0.7446
cuda,fbnetv3_b,128,1.2350,126.9552,241.5964,0.9108
cuda,gernet_l,128,1.0994,146.2249,86.4319,0.7938
cuda,ghostnet_100,128,1.2966,88.2232,159.4196,0.9348
cuda,gluon_inception_v3,128,1.1291,200.6427,140.6821,0.8721
cuda,gluon_xception65,32,1.0800,168.8265,152.9882,0.8929
cuda,gmixer_24_224,128,1.0829,135.2603,146.6337,1.6177
cuda,gmlp_s16_224,128,1.0848,139.9808,157.9222,1.0153
cuda,hrnet_w18,128,1.2780,325.8694,682.4262,0.8646
cuda,inception_v3,128,1.1291,200.9492,148.5270,0.8721
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.2879,28.5095,65.3216,0.8321
cuda,mixer_b16_224,128,0.8971,177.2017,67.6397,1.4726
cuda,mixnet_l,128,1.0982,222.0309,155.7384,0.7911
cuda,mnasnet_100,128,1.2537,76.0820,89.7510,0.8279
cuda,mobilenetv2_100,128,1.2793,73.7471,99.3830,0.9861
cuda,mobilenetv3_large_100,128,1.2855,64.1635,120.3320,0.8112
cuda,mobilevit_s,0,0.0000
cuda,nfnet_l0,128,1.1051,159.0551,127.4040,0.7757
cuda,pit_b_224,64,1.0325,153.3013,99.2475,1.0452
cuda,pnasnet5large,16,1.0897,265.1746,359.8606,1.1917
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,0.9692,53.3676,93.4265,0.7597
cuda,repvgg_a2,128,1.1368,107.9294,156.1892,0.6570
cuda,res2net101_26w_4s,64,1.1149,136.0594,246.8888,0.8932
cuda,res2net50_14w_8s,128,1.2507,183.5885,260.2003,0.8609
cuda,res2next50,128,1.1804,175.5340,153.0573,0.8620
cuda,resmlp_12_224,128,1.2078,58.8905,32.9956,1.3763
cuda,resnest101e,64,1.1696,197.2912,283.0956,0.9266
cuda,rexnet_100,128,1.1561,100.1945,147.1292,1.0507
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,1.2158,73.6446,74.3226,0.8951
cuda,spnasnet_100,128,1.2232,83.1489,108.0490,0.8412
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.1082,197.9398,127.8950,0.8675
cuda,tf_efficientnet_b0,128,1.1640,112.2658,128.2621,0.9895
cuda,tf_mixnet_l,128,1.0938,231.0890,153.5750,0.8574
cuda,tinynet_a,128,1.1469,92.5564,143.3406,0.9898
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.9510,125.3330,75.3835,1.2304
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
