,Compiler,torchbench,huggingface,timm_models
eager,eager,1.80,2.47,2.00
aot_eager,aot_eager,5.51,7.78,7.13
aot_cudagraphs,aot_cudagraphs,7.44,15.39,13.04
nvprims_nvfuser,nvprims_nvfuser,65.48,100.68,147.36
inductor,inductor,30.47,33.00,35.82
inductor_no_cudagraphs,inductor_no_cudagraphs,29.78,28.80,34.59
