dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.195924,6.667832,2.149366,8.761710,3.713735,1.354893,0.274275,7.594097,4.343515
cuda,Background_Matting,4,1.513025,4.848994,1.864318,8.067434,4.190422,1.816085,0.186333,5.154715
cuda,LearningToPaint,96,0.610111,2.523736,0.758086,3.297216,0.943987,0.455438,0.064667,1.561360
cuda,Super_SloMo,6,1.757241,7.370264,2.388494,9.352103,4.542515,2.158617,0.107317,4.443922
cuda,alexnet,128,0.102203,1.438009,0.159751,2.108819,0.369416,0.163797,0.011361,0.835380
cuda,attention_is_all_you_need_pytorch,256,1.825394,21.345732,1.995385,23.608843,3.552658,1.522958,0.301992,8.564048,4.361472
cuda,dcgan,32,0.119765,1.829189,0.146968,2.410260,0.162740,0.076273,0.010673,2.626913,0.733933
cuda,demucs,4,0.222185
cuda,densenet121,4,3.565975,13.506275,5.113487,19.788262,11.639017,3.670894,0.540844,11.590472
cuda,dlrm,2048,0.385476,1.023182,0.151426,1.994260,0.337108,0.106319,0.014069,1.129008
cuda,drq,1,0.202540,1.565239,0.106495,2.472625,0.099686,0.050775,0.012052,1.020492
cuda,fastNLP_Bert,6,2.244431,8.013306,1.822717,11.398935,2.980781,1.673790,0.252670,4.206237,5.302986
cuda,hf_Albert,8,1.682642,3.019292,1.889822,6.090702,2.594821,1.041227,0.136348,5.040315,2.889740
cuda,hf_Bart,4,2.387773,9.423160,2.963795,12.881029,4.304035,1.713866,0.350239,3.536841,6.537045
cuda,hf_Bert,4,2.112291,6.371993,2.435691,8.453756,2.877160,1.276872,0.248542,4.607050,0.370075
cuda,hf_DistilBert,8,0.884583,3.103706,1.216817,4.853786,1.582252,0.699932,0.106593,3.012675,1.767342
cuda,hf_GPT2,4,2.021053,4.257083,1.609615,6.916762,2.784225,1.478288,0.212786,4.345247,1.841543
cuda,hf_GPT2_large,4,7.214819,10.906704,5.441336,16.935266,9.282610,3.370542,1.052545,11.702507,1.246357
cuda,hf_Reformer,4,2.150523,7.095142,0.669214,7.808345,1.046202,0.517394,0.045617,3.727511,1.416166
cuda,hf_T5,8,3.135158,6.607472,1.765103,11.347581,4.050384,1.347009,0.287621,5.204236,6.611223
cuda,hf_T5_large,2,16.746211,21.700248,6.850240,33.540914,18.262292,5.011229,2.399224,22.604328,20.651127
cuda,lennard_jones,1000,0.071261,0.879733,0.056941,1.404096,0.041922,0.028404,0.005512,0.584871
cuda,mnasnet1_0,32,1.372303,5.318748,2.061921,6.861965,2.717241,1.267641,0.179105,3.900541,2.996696
cuda,mobilenet_v2,96,1.469369,6.085228,2.135520,7.553713,3.599795,1.388186,0.207647,3.680430
cuda,mobilenet_v2_quantized_qat,96,2.410833,10.962452,4.477416,18.319748,8.283996,3.593208,0.563007,49.980116,11.985667
cuda,mobilenet_v3_large,32,1.488865,5.853148,2.222004,8.140935,3.330526,1.662323,0.214473,4.588057,5.636999
cuda,nvidia_deeprecommender,256,0.144735,0.986842,0.102764,2.023121,0.089549,0.045600,0.008010,1.144487,0.392054
cuda,pytorch_CycleGAN_and_pix2pix,1,0.552667,2.249266,0.813597,4.372202,1.743760,0.606775,0.061990,2.973329
cuda,pytorch_stargan,16,0.579841,1.967146,0.639144,3.329826,0.973757,0.286349,0.041907,2.031166,19.259954
cuda,pytorch_struct,200,0.213906,1.145525,0.103420,2.432515,0.198143,0.098547,0.019233,1.399126,15.717075
cuda,pytorch_unet,1,0.708351,2.909381,1.079077,4.327098,1.707048,0.698390,0.069991,2.535360
cuda,resnet152,32,4.262662,10.084712,5.754370,12.923047,7.053368,2.635190,0.769164,8.809536,2.756687
cuda,resnet18,16,0.579805,3.004008,0.800191,4.411524,1.478689,0.565092,0.063163,2.236082,3.088288
cuda,resnet50,32,1.458342,4.638598,2.255176,6.131397,2.496861,1.118018,0.179737,3.821694,2.836590
cuda,resnet50_quantized_qat,32,2.274753,9.371440,4.411950,15.214159,6.539280,2.710240,0.515785,39.105810,10.398174
cuda,resnext50_32x4d,8,1.477520,4.039508,2.114762,5.674038,2.108023,1.118747,0.164332,3.823721,2.832035
cuda,shufflenet_v2_x1_0,128,1.657619,5.633572,2.059851,8.146502,3.934086,1.916012,0.244489,4.655032
cuda,soft_actor_critic,256,0.128641,1.445786,0.055645,2.322932,0.049562,0.029283,0.005646,0.936793
cuda,speech_transformer,32,2.506728,7.964195,2.022744,12.398125,4.090242,2.058706,0.266057,6.570653
cuda,squeezenet1_1,32,0.250073,1.831732,0.325163,2.494431,0.551912,0.439414,0.029798,0.998302
cuda,tacotron2,64,6.653731,16.690650,3.303962,19.988630,5.670932,3.276387,0.464288,3.990120,6.905599
cuda,timm_efficientdet,1,22.187690,18.142733,9.449233,28.093506,15.403136,4.754037,1.280754,43.417046,19.748329
cuda,timm_efficientnet,32,2.460663,6.076058,2.681796,8.755885,3.886000,1.636966,0.274694,5.463792,2.753329
cuda,timm_nfnet,128,2.781645,12.135412,5.042200,14.272697,6.807311,2.294465,0.312339,26.771091,7.326495
cuda,timm_regnet,32,3.164231,5.315481,3.043164,7.149463,3.018367,1.369094,0.317446,4.990106,2.938190
cuda,timm_resnest,32,0.814636,4.915494,1.077286,7.717608,2.912483,1.363425,0.089872,27.927619,4.057158
cuda,timm_vision_transformer,8,1.140017,4.553481,1.503101,7.406271,2.660585,1.401990,0.173534,17.919120,4.420574
cuda,timm_vision_transformer_large,8,3.860137,11.354708,5.461130,16.629752,8.889593,3.382027,0.998974,12.475995,11.587952
cuda,timm_vovnet,32,1.899224,4.704878,1.547812,7.550814,3.502108,1.322948,0.136246,4.452736,2.908297
cuda,tts_angular,64,0.095087,0.903856,0.045040,1.395340,0.027615,0.014369,0.001527,0.538339
cuda,vgg16,64,0.167320,1.505739,0.233248,2.496108,0.675047,0.225173,0.019781,1.231358
cuda,yolov3,16,3.779156,25.505503,3.824673,347.901023,13.494991,5.162922,0.317681,326.704036
