dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1293,200.7131,138.4923,0.8721
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,0,0.0000
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,1.0934,175.8233,94.2328,0.9856
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,128,1.0373,94.8480,149.1611,1.1222
cuda,cspdarknet53,64,1.1737,106.6870,122.0615,0.8912
cuda,deit_base_distilled_patch16_224,64,0.9809,122.2946,73.3675,1.2337
cuda,dla102,128,1.2832,210.0277,181.3092,0.9530
cuda,dm_nfnet_f0,128,1.1298,182.2271,145.6760,0.7593
cuda,dpn107,32,1.0255,178.6470,164.2582,0.8940
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.1489,84.9490,55.5317,0.9303
cuda,fbnetc_100,128,1.2458,95.8447,109.0254,0.7446
cuda,fbnetv3_b,128,1.2392,126.7841,212.2840,0.9108
cuda,gernet_l,128,1.0996,146.4025,90.8813,0.7938
cuda,ghostnet_100,128,1.2975,88.4444,156.4558,0.9348
cuda,gluon_inception_v3,128,1.1287,200.9767,140.9170,0.8721
cuda,gluon_xception65,32,1.0806,168.8328,149.6763,0.8929
cuda,gmixer_24_224,128,1.0824,135.4565,123.3353,1.6177
cuda,gmlp_s16_224,128,1.0939,139.2103,135.1055,1.0153
cuda,hrnet_w18,128,1.2803,325.5794,579.0035,0.8647
cuda,inception_v3,128,1.1257,201.5024,141.2337,0.8721
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.3559,27.0833,65.8407,0.8321
cuda,mixer_b16_224,128,0.8936,177.3443,68.0774,1.4726
cuda,mixnet_l,128,1.0989,221.8192,152.1047,0.7911
cuda,mnasnet_100,128,1.2547,76.0604,89.6359,0.8279
cuda,mobilenetv2_100,128,1.2842,73.6031,96.0753,0.9861
cuda,mobilenetv3_large_100,128,1.2561,65.8274,119.7278,0.8112
cuda,mobilevit_s,0,0.0000
cuda,nfnet_l0,128,1.1053,159.1106,124.6260,0.7757
cuda,pit_b_224,64,1.0320,153.5259,92.8815,1.0452
cuda,pnasnet5large,16,1.0881,266.1299,312.7596,1.1917
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,0.9624,54.7368,93.4756,0.7597
cuda,repvgg_a2,128,1.1364,107.9718,154.4386,0.6571
cuda,res2net101_26w_4s,64,1.0951,138.4531,226.0595,0.8932
cuda,res2net50_14w_8s,128,1.2500,183.9076,241.8898,0.8609
cuda,res2next50,128,1.1813,175.3308,153.0636,0.8620
cuda,resmlp_12_224,128,1.2118,58.7635,33.2005,1.3763
cuda,resnest101e,64,1.1688,197.7077,256.8959,0.9266
cuda,rexnet_100,128,1.1624,99.8386,143.3873,1.0507
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,1.2152,73.8830,76.2455,0.8951
cuda,spnasnet_100,128,1.2207,83.5446,108.7040,0.8412
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.1088,198.7290,122.4968,0.8675
cuda,tf_efficientnet_b0,128,1.1630,112.6721,130.0669,0.9895
cuda,tf_mixnet_l,128,1.0921,231.8593,149.9258,0.8574
cuda,tinynet_a,128,1.1478,92.6913,140.3354,0.9898
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.9509,125.4143,72.6839,1.2304
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
