dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.8825,89.9011,0.8271
cuda,Background_Matting,4,1.2232,62.3707,0.9231
cuda,LearningToPaint,96,1.7285,49.8010,0.7252
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1433,20.6596,0.6794
cuda,attention_is_all_you_need_pytorch,256,1.3329,108.1596,0.6002
cuda,dcgan,32,2.3808,12.6749,0.7379
cuda,demucs,4,0.9988,0.3069,0.9996
cuda,densenet121,4,2.1295,289.4403,0.8593
cuda,dlrm,0,0.0000
cuda,drq,1,2.7980,19.9845,0.7195
cuda,fastNLP_Bert,6,1.4093,118.9909,0.9010
cuda,functorch_dp_cifar10,64,4.4271,36.7689,0.4589
cuda,hf_Albert,8,2.3158,53.2490,1.1441
cuda,hf_Bart,4,1.6485,114.2705,0.8139
cuda,hf_Bert,4,1.7837,57.2363,0.7957
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,0,0.0000
cuda,hf_GPT2,4,1.7528,70.1210,0.9858
cuda,hf_GPT2_large,4,1.7074,153.3621,0.8955
cuda,hf_Longformer,2,1.1053,34.6505,0.7681
cuda,hf_Reformer,4,1.0617,39.6263,0.3196
cuda,hf_T5,8,1.8617,89.7730,1.1117
cuda,hf_T5_base,0,0.0000
cuda,hf_T5_large,2,2.2665,346.6378,0.7371
cuda,lennard_jones,1000,1.8788,3.6559,0.9925
cuda,mnasnet1_0,32,2.3469,111.0691,0.7606
cuda,mobilenet_v2,96,1.5556,80.4012,1.0101
cuda,mobilenet_v3_large,32,2.7098,118.4839,0.8007
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8621,9.2552,0.7219
cuda,pytorch_CycleGAN_and_pix2pix,1,2.5229,22.2727,0.7534
cuda,pytorch_stargan,16,1.2995,137.6495,0.7736
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,1.3467,37.6286,0.8648
cuda,resnet18,16,2.8742,49.0596,0.5978
cuda,resnet50,32,1.6200,39.3849,0.8538
cuda,resnext50_32x4d,8,3.0564,70.9123,0.7291
cuda,shufflenet_v2_x1_0,128,1.5512,75.1622,0.8569
cuda,soft_actor_critic,256,1.7091,4.3730,0.6960
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.3666,21.9296,0.8607
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.4375,94.2032,1.2928
cuda,timm_nfnet,128,1.5022,86.8306,1.0953
cuda,timm_regnet,32,1.2609,88.7005,0.9267
cuda,timm_resnest,32,1.7922,181.9559,0.7722
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.7430,83.5712,0.8313
cuda,tts_angular,64,1.0270,2.3159,0.9981
cuda,vgg16,64,1.2550,16.2193,0.7403
cuda,yolov3,0,0.0000
