dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.545661,4.952873
cuda,AlbertForQuestionAnswering,2,1.576375,4.903569
cuda,AllenaiLongformerBase,1,1.439593,2.002911
cuda,BartForCausalLM,2,1.494158,4.312422
cuda,BartForConditionalGeneration,1,3.720310,12.773257
cuda,BertForMaskedLM,64,1.759029,4.589632
cuda,BertForQuestionAnswering,64,1.751982,4.518302
cuda,BlenderbotSmallForCausalLM,64,1.080214,2.925910
cuda,BlenderbotSmallForConditionalGeneration,32,2.504089,7.987297
cuda,CamemBert,1,1.757165,4.502659
cuda,DebertaForMaskedLM,4,5.021389,5.224841
cuda,DebertaForQuestionAnswering,4,5.022154,5.114725
cuda,DistilBertForMaskedLM,16,0.955518,2.212844
cuda,DistilBertForQuestionAnswering,32,0.999314,2.298160
cuda,DistillGPT2,1,1.064828,2.003942
cuda,ElectraForCausalLM,1,1.741072,4.447667
cuda,ElectraForQuestionAnswering,64,1.743249,4.460146
cuda,GPT2ForSequenceClassification,4,1.802932,4.279617
cuda,LayoutLMForMaskedLM,16,2.031940,4.544308
cuda,LayoutLMForSequenceClassification,16,1.866716,4.737960
cuda,M2M100ForConditionalGeneration,2,3.868218,11.953374
cuda,MBartForCausalLM,16,1.518977,4.337790
cuda,MBartForConditionalGeneration,8,3.802861,12.551663
cuda,MT5ForConditionalGeneration,2,3.773128,10.212202
cuda,MegatronBertForCausalLM,2,3.678085,9.429870
cuda,MegatronBertForQuestionAnswering,8,3.583765,9.273095
cuda,MobileBertForMaskedLM,16,8.561324,23.911660
cuda,MobileBertForQuestionAnswering,32,8.725084,24.086717
cuda,OPTForCausalLM,4,1.569744,4.453774
cuda,PLBartForCausalLM,16,1.000863,2.174667
cuda,PLBartForConditionalGeneration,8,1.972349,6.039826
cuda,PegasusForCausalLM,8,1.546506,4.354128
cuda,PegasusForConditionalGeneration,4,3.581157,11.664462
cuda,RobertaForCausalLM,4,1.764921,4.802547
cuda,RobertaForQuestionAnswering,64,1.759754,4.426369
cuda,Speech2Text2ForCausalLM,64,1.021685,2.179770
cuda,T5ForConditionalGeneration,4,2.491534,6.660485
cuda,T5Small,1,2.476259,6.570098
cuda,TrOCRForCausalLM,8,1.480410,4.260537
cuda,XGLMForCausalLM,1,2.918627,9.226144
