dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.302648,15.053262,8.602535,1.375231,25.223354,2.945899,0.996270,0.129335,8.340117,26.435422
cuda,AlbertForQuestionAnswering,2,1.291968,11.571879,5.215959,1.341551,8.110565,2.925817,0.996972,0.129406,0.602417,4.937151
cuda,AllenaiLongformerBase,1,1.383486,11.673225,7.939551,1.068462,15.890108,2.515520,0.910696,0.131586,6.865626,15.996080
cuda,BartForCausalLM,2,1.412507,27.955962,20.873032,1.388842,42.077835,2.794923,1.175613,0.155080,7.737540,30.711027
cuda,BartForConditionalGeneration,1,4.033447,60.015704,40.071323,3.139300,72.563479,7.482487,2.502014,0.380598,1.007603,36.925474
cuda,BertForMaskedLM,64,1.616537,32.991323,25.475697,1.494220,36.127407,3.618264,1.286561,0.180352,5.231494,17.498664
cuda,BertForQuestionAnswering,64,1.603057,12.407279,5.174102,1.448138,8.061102,3.460585,1.272745,0.181148,0.485119,4.939723
cuda,BlenderbotSmallForCausalLM,64,1.012758,18.323059,13.478720,1.186813,29.184026,1.977529,0.853009,0.112455,5.725470,22.694921
cuda,BlenderbotSmallForConditionalGeneration,32,2.382585,37.121802,24.762458,2.647286,50.564446,5.522988,2.115818,0.288180,9.356101,37.995899
cuda,CamemBert,1,1.611329,29.834342,22.562819,1.265051,31.624375,3.191649,1.112734,0.170290,3.411451,13.861448
cuda,DistillGPT2,1,0.844586,14.925825,12.027073,0.852109,20.903743,1.482771,0.604779,0.083659,0.000013,9.783352
cuda,ElectraForCausalLM,1,1.620804,30.924267,23.658347,1.277153,35.735695,3.220598,1.135732,0.175439,3.714259,17.190082
cuda,ElectraForQuestionAnswering,64,1.636219,38.688491,31.210335,1.510786,44.830352,3.616836,1.327560,0.188496,3.642229,18.895933
cuda,GPT2ForSequenceClassification,4,1.719317,30.602470,24.510164,1.555029,34.882282,3.865976,1.267334,0.162208,5.884320,17.919430
cuda,LayoutLMForMaskedLM,16,1.726147,29.487481,22.007090,1.514042,26.825729,3.619955,1.305205,0.181118,0.000010,6.454772
cuda,LayoutLMForSequenceClassification,16,1.734521,14.883071,7.227305,1.493341,15.269874,4.225470,1.370968,0.181415,0.000009,9.657583
cuda,M2M100ForConditionalGeneration,2,3.286573,58.753496,43.094351,3.347611,108.210489,8.208675,3.086175,0.404668,39.823203,108.543534
cuda,MBartForCausalLM,16,1.414402,26.365669,19.319703,1.867149,40.809447,3.618712,1.340646,0.163138,7.993077,31.462873
cuda,MBartForConditionalGeneration,8,3.838760,59.441832,40.116861,4.173741,82.770609,9.159388,3.156319,0.402457,14.250216,61.378757
cuda,MT5ForConditionalGeneration,2,3.771481,62.434468,49.139095,2.357047,76.297946,6.231609,1.795266,0.306038,41.617735,71.338824
cuda,MegatronBertForCausalLM,2,3.577663,69.743784,54.847698,3.793189,68.664459,8.394667,2.721135,0.364855,6.238935,24.095838
cuda,MegatronBertForQuestionAnswering,8,3.473870,67.261382,52.726378,3.051481,62.900917,8.068696,2.477732,0.337229,0.917491,14.814458
cuda,MobileBertForMaskedLM,16,8.672227,64.836367,35.787145,4.064591,66.482481,11.937660,4.299507,0.712736,20.128220,55.310870
cuda,MobileBertForQuestionAnswering,32,8.700576,65.555656,36.166109,4.115183,60.312586,11.992380,4.282176,0.711317,10.464993,39.146744
cuda,OPTForCausalLM,4,1.477049,23.690630,17.116865,1.661047,36.442470,3.988164,1.378944,0.154403,18.081323,39.174005
cuda,PLBartForCausalLM,16,0.756881,17.247671,13.338219,0.828110,25.527746,1.618843,0.692570,0.084413,9.722618,22.801774
cuda,PLBartForConditionalGeneration,8,1.910059,37.923374,28.191063,2.206819,56.770705,4.327518,1.689107,0.229646,29.908549,60.843679
cuda,PegasusForCausalLM,8,1.446542,12.598616,5.558927,1.541086,15.081521,3.560767,1.291470,0.161766,13.273995,24.461828
cuda,PegasusForConditionalGeneration,4,3.543672,44.024040,25.863071,3.828319,65.179448,9.139853,3.360850,0.433759,19.823591,63.273415
cuda,RobertaForCausalLM,4,1.652477,33.759818,26.015441,1.616103,32.381781,3.647490,1.339169,0.181170,19.949964,28.056340
cuda,RobertaForQuestionAnswering,64,1.640442,11.961532,4.443152,1.455417,6.724885,3.578793,1.300880,0.183611,0.519874,4.379075
cuda,Speech2Text2ForCausalLM,64,0.813409,16.913240,13.649444,0.714367,26.809076,1.474576,0.678684,0.085184,9.466996,23.399320
cuda,T5ForConditionalGeneration,4,2.698341,48.374422,39.620357,1.607454,62.387046,3.937101,1.318970,0.217825,18.704015,43.219882
cuda,T5Small,1,2.577408,44.460774,35.813479,1.682265,54.667866,3.199667,1.106380,0.207513,17.312450,37.990420
cuda,TrOCRForCausalLM,8,1.386296,13.323705,6.001986,1.656602,9.147842,2.811951,1.146847,0.150530,0.459173,5.372713
cuda,XGLMForCausalLM,1,2.867031,53.734632,38.493175,2.873005,165.608536,6.790245,2.262553,0.308059,24.390309,154.621068
