dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.725977,7.837435,7.785823
cuda,Background_Matting,4,8.334625,5.513673,5.496963
cuda,LearningToPaint,96,3.094429,1.996837,1.982978
cuda,Super_SloMo,6,8.003086,5.728282,5.714403
cuda,alexnet,128,0.745917,0.386016,0.372399
cuda,attention_is_all_you_need_pytorch,256,11.337342,7.865711,7.851262
cuda,dcgan,32,0.699277,0.375851,0.361783
cuda,demucs,4,2.129056,1.091544,1.076759
cuda,densenet121,4,20.133629,13.434759,13.417070
cuda,dlrm,1024,0.766189,0.445764,0.431705
cuda,drq,1,1.009435,0.480698,0.466131
cuda,fastNLP_Bert,6,11.526177,7.399093,7.382675
cuda,functorch_dp_cifar10,64,2.502755,1.564691,1.550769
cuda,hf_Albert,8,8.531436,6.382993,6.368111
cuda,hf_Bart,4,17.447896,9.458364,9.439648
cuda,hf_Bert,4,11.853200,7.122418,7.107024
cuda,hf_Bert_large,4,24.331921,13.961360,13.944736
cuda,hf_BigBird,2,37.317148,26.198977,26.174130
cuda,hf_DistilBert,8,5.957970,3.728036,3.712188
cuda,hf_GPT2,4,9.924753,6.361094,6.345710
cuda,hf_GPT2_large,4,30.993520,19.029316,19.011040
cuda,hf_Longformer,2,32.817405,22.598787,22.560138
cuda,hf_Reformer,4,5.267297,2.540701,2.522572
cuda,hf_T5,8,12.736058,8.098588,8.082310
cuda,hf_T5_large,2,51.699533,31.584105,31.562683
cuda,lennard_jones,1000,0.577958,0.287050,0.273238
cuda,mnasnet1_0,32,7.509429,4.966938,4.951528
cuda,mobilenet_v2,96,7.830449,5.227245,5.211481
cuda,mobilenet_v3_large,32,8.567426,5.757021,5.742013
cuda,nvidia_deeprecommender,256,0.742195,0.379011,0.365507
cuda,phlippe_densenet,128,7.915359,5.271261,5.254930
cuda,phlippe_resnet,128,2.963691,1.899620,1.885248
cuda,pytorch_CycleGAN_and_pix2pix,1,3.054584,2.120912,2.106978
cuda,pytorch_stargan,16,3.301116,2.334320,2.319829
cuda,pytorch_struct,200,1.348814,0.795995,0.782594
cuda,pytorch_unet,1,3.873773,2.530475,2.516366
cuda,resnet152,32,25.398345,15.595652,15.575396
cuda,resnet18,16,2.960209,1.901836,1.887869
cuda,resnet50,32,7.844157,5.165343,5.149744
cuda,resnext50_32x4d,8,7.795326,5.156096,5.140167
cuda,shufflenet_v2_x1_0,128,8.636990,5.652975,5.636996
cuda,soft_actor_critic,256,0.562522,0.229684,0.215727
cuda,speech_transformer,32,14.731790,9.613310,9.596451
cuda,squeezenet1_1,32,1.774795,0.997239,0.983767
cuda,timm_efficientdet,1,43.679458,24.407306,24.386645
cuda,timm_efficientnet,32,11.127707,6.753000,6.737597
cuda,timm_nfnet,128,12.061008,7.067954,7.051434
cuda,timm_regnet,32,13.034719,7.542629,7.526751
cuda,timm_resnest,32,4.188825,2.608488,2.594183
cuda,timm_vision_transformer,8,7.679655,5.068007,5.053349
cuda,timm_vision_transformer_large,8,27.103514,16.688506,16.669502
cuda,timm_vovnet,32,6.397904,3.763434,3.749659
cuda,tts_angular,64,0.489341,0.184698,0.171259
cuda,vgg16,64,1.239360,0.682943,0.668748
cuda,yolov3,16,11.903609,7.485237,7.468796
