dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,49.533044,44.444313,40.393949,25.263393,5.625131,36.847753,11.115015,4.950690,0.653474,46.931574,103.749755,64.595757
cuda,beit_base_patch16_224,64,29.582547,26.110228,22.126197,14.343703,2.116782,20.964144,4.865956,2.135074,0.321197,0.922736,3.247199,9.872814
cuda,botnet26t_256,128,31.323327,28.954596,25.313547,19.430879,2.573617,28.775723,6.505197,2.501422,0.170649,27.244959,53.788987,39.337391
cuda,cait_m36_384,4,78.219153,62.484977,58.562235,29.685872,8.337530,47.091292,19.264654,8.766104,2.509163,8.719543,21.507067,35.255617
cuda,coat_lite_mini,128,33.853322,31.027912,27.362282,20.063956,2.752008,36.672580,8.303731,3.237160,0.277521,15.574722,44.450857,35.134460
cuda,convit_base,64,30.440080,27.254114,23.608603,15.217974,2.654996,25.342317,5.841888,2.754284,0.343442,6.268113,9.721236,19.276833
cuda,convmixer_768_32,32,22.426616,20.978837,17.357583,7.686701,3.135647,14.381121,3.637917,1.795450,0.332878,3.980511,14.315836,3.173158
cuda,convnext_base,64,37.393634,31.644949,27.879188,17.545300,4.549705,29.956063,7.046921,3.145765,0.616179,13.514823,31.967626,30.809373
cuda,crossvit_9_240,128,40.320080,35.330166,31.099256,18.651970,3.822244,34.567948,8.838400,3.704216,0.539527,18.937789,33.649407,39.002936
cuda,cspdarknet53,64,36.861301,32.314011,28.466104,17.005164,4.043694,25.416336,5.695269,2.593762,0.381938,26.970254,56.939733,39.767207
cuda,deit_base_distilled_patch16_224,64,27.569293,24.893072,20.669449,13.865387,1.927932,26.735258,4.647937,2.000018,0.280124,2.446505,3.723499,17.442603
cuda,dla102,128,48.085809,42.374235,38.482740,21.940328,5.925601,30.929691,9.341349,3.878934,0.646179,18.736624,41.766516,34.165036
cuda,dm_nfnet_f0,128,33.969923,29.225180,25.503951,14.537365,4.402712,24.439750,6.661688,2.467437,0.362812,24.633862,30.280099,39.249529
cuda,dpn107,32,59.219780,51.124553,47.310607,27.606103,6.614838,39.594139,9.635228,4.434942,0.660377,16.959809,31.155541,36.132916
cuda,eca_botnext26ts_256,128,33.129808,30.599128,26.954638,20.178707,3.095139,29.851971,6.573633,2.773900,0.188965,33.206348,59.416646,46.176085
cuda,ese_vovnet19b_dw,128,23.145061,21.218278,17.568922,13.222991,1.835784,20.979326,3.654210,1.592696,0.148316,28.819770,51.619967,38.542457
cuda,fbnetc_100,128,37.038412,32.839200,29.059590,19.326550,3.722639,27.978555,5.737160,2.559258,0.351425,46.329511,99.813262,59.001362
cuda,fbnetv3_b,128,56.856235,49.399801,45.462292,26.741055,6.674343,38.003497,10.475163,4.317668,0.751677,56.090085,109.030686,74.825749
