dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9964,160.6713,5.8119,0.9825,7.4412,7.5739,317,2,13,7
cuda,beit_base_patch16_224,64,0.9964,101.5309,3.9641,0.9949,8.0382,8.0796,472,2,13,7
cuda,botnet26t_256,128,0.9724,101.9472,3.0059,0.9842,6.5538,6.6591,340,2,15,7
cuda,cait_m36_384,4,0.9948,167.7845,13.7524,0.9998,13.2405,13.2435,1345,2,13,7
cuda,coat_lite_mini,128,0.9971,113.1918,3.3372,1.0337,7.4215,7.1793,463,2,13,7
cuda,convit_base,64,0.9982,163.2423,3.4233,0.9967,11.7728,11.8123,501,2,13,7
cuda,convmixer_768_32,32,0.9987,300.8405,1.7169,0.9981,6.9724,6.9855,234,2,7,5
cuda,convnext_base,64,0.9835,124.1755,6.6991,1.0010,9.3938,9.3847,498,2,13,7
cuda,crossvit_9_240,128,0.9902,82.8178,5.9052,0.9851,6.2898,6.3851,603,2,13,7
cuda,cspdarknet53,64,0.9326,94.8649,5.9298,0.9909,5.7233,5.7759,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,0.9963,84.9269,3.1703,0.9942,7.6517,7.6962,380,2,13,7
cuda,dla102,128,0.9959,172.6174,6.2267,0.9634,9.7714,10.1432,419,2,13,7
cuda,dm_nfnet_f0,128,0.9867,128.4885,6.1417,0.9742,7.5870,7.7878,619,2,13,7
cuda,dpn107,32,0.9314,113.8251,9.9348,0.9932,6.1719,6.2143,746,2,15,7
cuda,eca_botnext26ts_256,128,0.9733,108.6780,3.0830,0.9881,8.7111,8.8160,370,2,15,7
cuda,ese_vovnet19b_dw,128,0.9584,64.5115,2.5224,0.9861,5.5337,5.6116,161,3,15,8
cuda,fbnetc_100,128,0.9470,83.2598,5.1711,0.9819,3.7569,3.8263,384,3,15,8
cuda,fbnetv3_b,128,0.9490,115.5832,8.4731,0.9857,5.8569,5.9417,610,2,15,7
cuda,gernet_l,128,0.9350,77.6619,4.9993,0.9781,4.6338,4.7374,409,2,15,7
cuda,ghostnet_100,128,0.9923,90.9719,7.5582,0.9748,2.9281,3.0037,328,2,15,7
cuda,gluon_inception_v3,128,0.9967,160.9913,5.7914,0.9825,7.4412,7.5739,317,2,13,7
cuda,gluon_xception65,32,0.9924,99.7809,7.8693,0.9954,7.2849,7.3189,356,2,13,7
cuda,gmixer_24_224,128,0.9951,118.0687,5.6697,0.9928,9.0260,9.0916,635,2,13,7
cuda,gmlp_s16_224,128,0.9944,137.9815,5.6314,0.9951,12.2402,12.3001,491,2,13,7
cuda,hrnet_w18,128,0.9924,281.7728,9.5791,0.9909,8.6762,8.7558,1373,2,7,5
cuda,inception_v3,128,0.9963,160.7000,5.7627,0.9825,7.4412,7.5739,317,2,13,7
cuda,jx_nest_base,32,0.9872,101.6391,6.8444,0.9985,8.8309,8.8442,862,2,13,7
cuda,lcnet_050,128,0.9418,31.7207,2.5072,0.9447,1.3628,1.4426,168,2,15,7
cuda,mixer_b16_224,128,0.9977,116.7474,2.6996,0.9919,9.5366,9.6144,227,2,13,7
cuda,mixnet_l,128,0.9763,185.6640,8.6658,0.9900,7.8238,7.9030,677,2,15,7
cuda,mnasnet_100,128,0.9462,64.5489,4.0670,0.9777,3.1775,3.2501,305,3,15,8
cuda,mobilenetv2_100,128,0.9482,65.7166,4.0394,0.9865,5.3429,5.4161,304,2,15,7
cuda,mobilenetv3_large_100,128,0.9489,61.5025,4.3650,0.9777,3.1753,3.2477,315,2,15,7
cuda,mobilevit_s,64,0.9610,84.7711,5.3085,0.9929,7.1866,7.2377,520,3,15,8
cuda,nfnet_l0,128,0.9893,112.9654,5.3320,0.9892,6.5084,6.5798,550,2,13,7
cuda,pit_b_224,64,0.9947,118.7009,3.3954,0.9969,10.8027,10.8359,426,2,13,7
cuda,pnasnet5large,16,0.9863,199.0165,8.1153,1.0590,10.5997,10.0087,958,2,9,5
cuda,poolformer_m36,64,0.9864,146.7207,7.6195,0.9981,10.7806,10.8012,699,2,13,7
cuda,regnety_002,128,0.9516,40.5074,5.0140,0.9523,1.5587,1.6368,368,2,15,7
cuda,repvgg_a2,128,0.9349,77.7607,4.8529,0.9761,3.1051,3.1811,397,2,15,7
cuda,res2net101_26w_4s,64,0.9993,100.0332,10.5855,0.9937,5.9741,6.0119,807,2,13,7
cuda,res2net50_14w_8s,128,0.9989,141.1296,9.1489,0.9912,8.2633,8.3365,703,2,13,7
cuda,res2next50,128,0.9987,126.1762,4.9538,0.9913,8.4846,8.5595,399,2,13,7
cuda,resmlp_12_224,128,0.9932,53.4265,2.8047,0.9826,4.3940,4.4718,203,2,13,7
cuda,resnest101e,64,0.9953,164.6903,11.3351,0.9947,9.8296,9.8817,1022,2,13,7
cuda,rexnet_100,128,0.9514,80.2831,5.6666,0.9898,6.2473,6.3113,404,2,15,7
cuda,sebotnet33ts_256,64,0.9567,80.5691,4.1881,0.9925,7.0407,7.0942,465,3,15,8
cuda,selecsls42b,128,0.9981,60.0436,2.4831,0.9806,3.5485,3.6187,136,2,13,7
cuda,spnasnet_100,128,0.9397,70.6752,5.0192,0.9796,3.4748,3.5473,376,2,15,7
cuda,swin_base_patch4_window7_224,64,0.9908,147.3648,8.3300,0.9976,10.6109,10.6366,1382,2,13,7
cuda,swsl_resnext101_32x16d,32,0.9979,118.9437,6.2349,0.9980,8.6451,8.6623,415,2,13,7
cuda,tf_efficientnet_b0,128,0.9599,84.8842,5.1467,0.9863,6.0664,6.1509,371,2,15,7
cuda,tf_mixnet_l,128,0.9759,194.4533,9.1605,0.9905,8.5537,8.6355,692,2,15,7
cuda,tinynet_a,128,0.9452,73.8946,5.9863,0.9892,4.8898,4.9433,435,2,15,7
cuda,tnt_s_patch16_224,128,0.9990,323.3371,6.4444,0.9947,14.0769,14.1525,826,2,13,7
cuda,twins_pcpvt_base,64,0.9984,122.2228,10.5580,0.9961,7.6505,7.6805,1022,2,13,7
cuda,visformer_small,128,0.9960,91.2041,2.5924,0.9896,6.9708,7.0438,317,2,13,7
cuda,vit_base_patch16_224,64,0.9963,86.8872,3.0226,0.9949,7.5881,7.6273,377,2,13,7
cuda,volo_d1_224,64,0.9940,120.9638,5.1622,0.9959,7.4831,7.5142,618,2,13,7
cuda,xcit_large_24_p8_224,5,0.9892,123.2020,12.7190,0.9983,6.7350,6.7465,1195,2,13,7
