dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.004255,34.156489,30.022877,17.196588,4.890084,26.797454,9.888791,5.085619,0.593002,43.105662,97.518094,57.983546
cuda,beit_base_patch16_224,64,23.095195,19.030347,14.899656,8.897850,1.687356,14.310909,4.061973,2.057818,0.272729,0.770498,3.239192,8.042198
cuda,botnet26t_256,128,25.424729,22.362757,18.552621,13.585253,2.568980,20.694888,5.882026,3.020980,0.142865,25.595247,50.138762,35.420020
cuda,cait_m36_384,4,57.140593,43.005297,40.124731,17.545093,5.988363,34.340320,15.978848,7.539680,2.151711,8.266791,21.294564,31.678751
cuda,coat_lite_mini,128,27.469908,23.955009,19.686088,13.699826,2.371679,26.271570,8.014014,3.192820,0.231969,13.829587,43.788486,28.938883
cuda,convit_base,64,24.448018,20.624375,16.563327,9.539145,2.106602,18.729367,5.316934,2.449629,0.285348,5.909265,9.120790,17.393342
cuda,convmixer_768_32,32,20.533180,18.818558,15.427454,6.479609,3.064099,10.856717,3.586331,2.036901,0.304999,3.548051,11.254671,3.011292
cuda,convnext_base,64,29.099953,22.258440,18.290368,9.909656,3.619576,18.907745,5.505376,3.123869,0.505880,6.378989,12.873917,19.242253
cuda,crossvit_9_240,128,31.710516,26.057739,21.957763,11.954344,3.155041,24.883630,7.362331,3.555595,0.448158,18.088106,33.051252,34.438277
cuda,cspdarknet53,64,31.111476,25.243324,21.157866,11.381105,3.966565,17.476971,5.203993,2.656280,0.325039,25.603952,54.466404,35.964391
cuda,dla102,128,37.576622,31.054609,28.288045,14.096391,5.102911,21.031599,7.843100,3.860719,0.575637,18.908204,43.470906,31.363619
cuda,dm_nfnet_f0,128,28.346780,21.921442,18.595581,8.598267,3.524183,16.643382,5.530738,2.336600,0.282887,23.473288,29.282658,35.303479
cuda,dpn107,32,47.012898,37.404573,33.571397,16.757989,5.433243,25.499968,7.933800,4.369067,0.564804,15.266199,28.666270,30.225820
cuda,eca_botnext26ts_256,128,27.394764,24.145656,20.022897,14.324148,2.960415,21.706656,6.238446,2.975485,0.159703,33.174163,57.942228,43.699267
cuda,ese_vovnet19b_dw,128,18.980403,16.441804,12.321682,8.852520,1.605940,14.045712,3.429234,1.600052,0.118713,24.644969,47.451244,31.553629
cuda,fbnetc_100,128,30.034654,25.010009,21.019762,12.763078,3.295836,18.757779,4.935372,2.509819,0.294931,43.721081,94.112995,53.260794
cuda,fbnetv3_b,128,44.259619,35.993434,32.386231,16.987882,5.762432,25.645834,8.647883,4.242721,0.631796,52.983379,103.898389,68.196665
cuda,gernet_l,128,24.792310,19.793956,15.808459,8.486646,2.753309,12.590323,2.937464,1.861373,0.229146,22.127095,45.640354,29.201357
cuda,ghostnet_100,128,41.304228,33.736325,29.874335,17.377497,4.760030,28.914862,8.545537,4.221631,0.484527,101.009651,179.213483,117.679128
cuda,gluon_inception_v3,128,39.890342,33.946363,29.876360,17.230000,5.175416,26.652844,9.600494,5.055905,0.578774,41.974889,97.541045,56.962505
cuda,gluon_xception65,32,42.525830,34.815572,31.214777,14.108116,5.814144,19.991390,7.511836,3.605553,0.707792,15.003464,31.211111,27.214274
cuda,gmixer_24_224,128,29.119447,22.930204,18.799285,9.496869,2.701205,17.616094,5.745972,2.997198,0.398922,0.002647,7.089492,11.078825
cuda,gmlp_s16_224,128,30.475795,24.148764,20.004598,10.870671,3.061876,20.320914,6.276418,3.158240,0.444889,0.002579,13.191594,12.777037
cuda,hrnet_w18,128,103.336490,93.719949,89.566616,41.564933,18.986592,60.275763,29.987088,12.289089,5.025910,36.478426,82.660433,75.544075
cuda,inception_v3,128,39.535065,33.700150,29.656530,17.030600,4.950635,26.735328,9.887795,5.050225,0.591787,43.313026,97.821906,58.351021
cuda,jx_nest_base,32,37.156860,30.407482,26.350955,15.176944,4.128355,28.135293,10.899043,4.230538,0.596143,12.531946,24.584305,29.965483
cuda,lcnet_050,128,19.459683,17.024967,13.130023,8.399131,1.987537,12.913611,3.028429,1.529841,0.125031,35.323421,65.004877,41.961870
cuda,mixer_b16_224,128,18.439971,15.476512,11.949369,7.047302,1.389146,11.604806,2.221542,1.301887,0.146964,0.002475,6.221789,6.239545
cuda,mixnet_l,128,39.843441,30.960001,27.465671,15.589011,4.003546,25.021585,7.096542,4.343211,0.541780,61.627393,97.994807,75.401399
cuda,mnasnet_100,128,25.823486,21.774336,18.142202,11.025836,2.465703,16.109985,4.061254,2.060586,0.216456,36.540615,83.561626,44.291087
cuda,mobilenetv2_100,128,26.119046,22.086223,18.338886,10.801617,2.621686,15.740613,4.153107,2.062882,0.230373,40.721250,93.308140,48.498395
cuda,mobilenetv3_large_100,128,27.331476,23.159219,19.870211,12.400113,2.933693,19.950837,5.008052,2.446403,0.253020,58.580453,112.722198,69.281456
cuda,mobilevit_s,64,37.324450,31.942371,28.824413,19.709363,4.335487,36.295688,14.073322,6.148637,0.385849,52.458036,98.315495,73.641533
cuda,nfnet_l0,128,25.134838,19.630798,16.442399,8.050188,3.041557,15.861203,5.024686,2.217436,0.273694,30.224241,38.957689,41.307064
cuda,pit_b_224,64,22.380282,18.614318,15.412172,8.995146,1.842571,15.398980,4.423436,2.105509,0.258930,0.002663,11.351832,8.416878
cuda,pnasnet5large,16,72.630846,64.283269,61.062443,29.761274,10.970845,45.823534,21.984975,10.086205,1.943026,26.596975,48.897947,54.540463
cuda,poolformer_m36,64,40.155839,32.554052,29.797369,16.846029,5.719552,30.282604,14.803849,6.660485,0.605186,16.635890,33.279724,36.179283
cuda,regnety_002,128,23.713026,18.988500,16.164135,9.368865,2.458125,14.974533,3.866123,2.344677,0.236326,40.094484,69.903737,48.353563
cuda,repvgg_a2,128,23.044593,18.230862,15.429789,8.107839,2.881408,11.607084,3.317407,1.669746,0.208737,13.248242,26.476271,19.842057
cuda,res2net101_26w_4s,64,60.957847,50.608013,47.803926,22.598036,8.568135,32.661273,14.799900,7.086876,1.471682,28.289483,59.826703,47.633665
cuda,res2net50_14w_8s,128,54.205818,45.333380,42.571735,20.066142,7.254054,31.527189,14.048045,6.645216,1.210931,20.655681,39.595579,39.986464
cuda,res2next50,128,33.019044,27.890540,25.002384,13.107563,4.391568,20.316284,7.499483,3.871500,0.480750,16.349747,36.198701,28.295411
cuda,resmlp_12_224,128,14.549720,11.738213,8.846714,5.679617,0.985164,19.137962,2.118716,1.558886,0.127567,0.002225,7.864123,14.532045
cuda,resnest101e,64,57.206472,45.506129,42.646341,19.472327,7.292253,30.803743,12.839115,6.218534,1.159213,44.223481,79.610996,63.508671
cuda,rexnet_100,128,34.287671,28.645988,25.824831,16.207277,3.611032,27.211503,6.462870,3.495874,0.314020,140.439321,228.841470,155.336652
cuda,sebotnet33ts_256,64,30.120237,25.834324,23.022425,15.790017,3.586358,23.854738,8.343370,3.296802,0.218649,35.553372,59.498897,47.422757
cuda,selecsls42b,128,20.156229,17.700258,14.902058,9.474377,2.102157,15.754280,4.360328,2.092367,0.170704,27.592098,59.295897,36.134067
cuda,spnasnet_100,128,27.285880,22.510783,19.564353,11.587664,3.195595,17.384435,4.941370,2.421878,0.284372,45.267775,95.883669,54.502903
cuda,swin_base_patch4_window7_224,64,43.595461,35.180742,32.319437,18.287094,4.875908,37.107098,14.046922,6.448135,0.721545,23.485331,31.292771,47.575762
cuda,swsl_resnext101_32x16d,32,33.820876,27.762718,24.837310,11.166391,4.810412,15.973706,6.085424,2.956424,0.466137,7.113060,11.117021,17.132613
cuda,tf_efficientnet_b0,128,28.834435,23.849118,20.934688,12.452033,3.414821,20.285644,5.635003,2.738820,0.298315,67.896004,114.364234,79.396944
cuda,tf_mixnet_l,128,39.726520,30.574040,27.707460,15.713596,4.052280,25.242252,7.688427,4.249439,0.529468,65.204248,103.137459,79.128624
cuda,tinynet_a,128,32.372830,26.462761,23.632640,13.483729,3.919134,21.322474,6.456293,3.109780,0.372673,65.523678,111.703306,77.576941
cuda,tnt_s_patch16_224,128,35.319810,28.296937,25.493765,12.720762,3.613927,22.079198,8.126941,3.846124,0.727463,8.030401,13.205779,21.625050
cuda,twins_pcpvt_base,64,48.449843,37.632933,34.779340,17.353041,5.154480,32.020410,13.473965,5.511580,1.352493,38.024858,68.428995,58.314005
cuda,visformer_small,128,21.120528,18.362845,15.437648,9.890475,2.374480,14.762061,3.245873,1.638128,0.211582,18.834515,35.229416,26.251028
cuda,vit_base_patch16_224,64,18.933696,15.748372,12.785171,7.460214,1.564619,18.648619,3.466108,1.761618,0.229106,2.367123,3.896202,15.264291
cuda,volo_d1_224,64,30.078366,25.034281,22.059544,12.299387,3.293329,22.055593,7.735456,3.497261,0.441857,13.379509,23.938912,26.704694
cuda,xcit_large_24_p8_224,5,58.817378,45.760884,42.862674,20.135677,7.737945,36.658660,17.261061,7.453952,2.070750,0.002625,37.034673,24.898939
