dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,botnet26t_256,128,1.225324,2.525376
cuda,cait_m36_384,2,3.748830,16.322360
cuda,coat_lite_mini,128,1.337548,3.911352
cuda,convit_base,32,1.256667,4.435576
cuda,convnext_base,32,1.708102,5.117242
cuda,crossvit_9_240,64,1.632812,5.576484
cuda,cspdarknet53,64,2.171197,4.012629
cuda,deit_base_distilled_patch16_224,64,0.991072,2.952733
cuda,dla102,64,1.578818,6.454043
cuda,dpn107,32,3.722836,9.030110
cuda,eca_botnext26ts_256,64,1.286938,2.873576
cuda,eca_halonext26ts,64,1.346841,3.110691
cuda,ese_vovnet19b_dw,128,1.050620,1.758103
cuda,fbnetc_100,128,2.073780,3.397476
cuda,fbnetv3_b,128,2.989229,6.364266
cuda,gernet_l,128,1.901213,3.132975
cuda,ghostnet_100,128,2.085527,5.331101
cuda,gmixer_24_224,64,1.477813,5.201575
cuda,gmlp_s16_224,64,1.406657,4.511966
cuda,hrnet_w18,2,5.292685,27.771881
cuda,jx_nest_base,32,2.289092,7.904447
cuda,lcnet_050,128,0.996912,1.503322
cuda,mixer_b16_224,64,0.877670,1.917848
cuda,mixnet_l,64,5.404509,7.052117
cuda,mnasnet_100,128,1.481854,2.750395
cuda,mobilenetv2_100,128,1.488115,2.610995
cuda,mobilenetv3_large_100,128,1.476544,2.985483
cuda,mobilevit_s,32,1.725090,4.605026
cuda,nfnet_l0,64,1.713328,5.074069
cuda,regnety_002,128,1.497491,3.455582
cuda,repvgg_a2,128,1.936264,2.688313
cuda,res2net101_26w_4s,64,2.740918,13.283196
cuda,res2net50_14w_8s,2,2.526314,11.810333
cuda,res2next50,2,1.388720,5.474479
cuda,resmlp_12_224,128,0.850487,1.774488
cuda,resnest101e,32,3.151206,12.564211
cuda,selecsls42b,128,0.705685,2.211508
cuda,spnasnet_100,128,1.932089,3.493303
cuda,tf_mixnet_l,64,5.712762,6.962384
cuda,tinynet_a,128,2.089036,4.985069
cuda,tnt_s_patch16_224,64,2.025554,8.319373
cuda,twins_pcpvt_base,32,2.905149,10.715064
cuda,visformer_small,128,0.901439,2.717353
cuda,vit_base_patch16_224,64,0.983672,3.046327
cuda,volo_d1_224,64,1.639093,5.788931
cuda,xcit_large_24_p8_224,5,3.299870,14.729198
