dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.218452,10.390827,3.783690,1.488783,5.418260,3.698817,1.119283,0.185927,12.855641,16.089873
cuda,Background_Matting,4,0.491586,8.212895,3.132859,1.374190,5.130567,3.150094,1.575828,0.123735,0.000008,3.452188
cuda,LearningToPaint,96,0.263111,3.042699,1.122152,0.456642,1.546914,0.893214,0.388921,0.055398,23.413380,24.326874
cuda,Super_SloMo,6,0.596382,9.115449,4.547842,1.138388,5.096801,3.446270,1.241941,0.077005,25.458166,27.210851
cuda,alexnet,128,0.146631,0.813366,0.468304,0.102228,0.641027,0.367594,0.161188,0.012030,5.928941,6.209191
cuda,attention_is_all_you_need_pytorch,256,0.950269,10.090194,3.452158,1.854764,5.712441,3.336164,1.689876,0.214551,36.077436,40.311621
cuda,dcgan,32,0.141679,0.620367,0.253578,0.094043,0.292364,0.134130,0.055315,0.010923,4.768284,4.907564
cuda,densenet121,4,1.193512,25.701133,10.359785,3.054861,15.583962,10.864259,3.278211,0.348878,0.000006,8.499360
cuda,dlrm,2048,0.408912,0.765285,0.387887,0.290750,0.554416,0.350725,0.093636,0.014109,9.479945,9.944302
cuda,drq,1,0.216812,0.572521,0.181835,0.066387,0.225604,0.091686,0.038327,0.012720,7.118291,7.236412
cuda,fastNLP_Bert,6,1.306786,8.578731,2.941704,1.368096,4.871480,3.138954,1.193042,0.182379,2.519572,5.927956
cuda,functorch_dp_cifar10,64,0.249872,3.808266,1.477817,0.577482,2.528013,1.752905,0.501775,0.051668,25.389471,27.061227
cuda,hf_Albert,8,0.978908,7.083310,1.911460,1.172024,3.846047,2.653824,0.875051,0.119176,30.371844,33.563596
cuda,hf_Bart,4,1.253443,11.616418,3.483410,1.993251,6.170214,3.538304,1.821011,0.222117,48.487479,53.298641
cuda,hf_Bert,4,1.128309,8.659012,2.949514,1.332243,4.510624,2.936469,1.062544,0.177176,8.014394,11.006595
cuda,hf_DistilBert,8,0.469268,4.614091,1.654169,0.765912,2.445078,1.604498,0.551581,0.089466,10.964698,12.572488
cuda,hf_GPT2,4,1.178913,7.597247,2.659943,1.413307,3.978909,2.490457,1.016674,0.153760,12.086262,14.904771
cuda,lennard_jones,1000,0.134548,0.289577,0.101151,0.047035,0.126169,0.039124,0.022116,0.005766,1.811054,1.886919
cuda,mnasnet1_0,32,0.429188,8.179400,3.249927,1.082104,4.391428,2.735274,1.112713,0.136505,51.122069,53.425872
cuda,mobilenet_v2,96,0.439367,8.528796,3.535464,1.292353,5.001822,3.111590,1.310562,0.144404,55.686688,58.534682
cuda,mobilenet_v2_quantized_qat,96,2.045378,18.500775,5.992128,2.562709,8.730013,5.811989,1.990890,0.274574,5.455768
cuda,mobilenet_v3_large,32,0.495095,8.733397,3.477536,1.233781,5.000418,3.111451,1.230067,0.151753,51.156386,54.002801
cuda,nvidia_deeprecommender,256,0.150931,0.364249,0.128342,0.064240,0.201922,0.085495,0.037373,0.008010,5.797277,5.940610
cuda,pytorch_CycleGAN_and_pix2pix,1,0.258138,4.016688,1.262823,0.496566,2.382072,1.524011,0.650572,0.057432,8.988592,10.646781
cuda,pytorch_stargan,16,0.267224,3.147579,0.845754,0.385224,1.127655,0.710411,0.244637,0.044505,30.472440,31.172360
cuda,pytorch_struct,200,0.189890,0.780047,0.243985,0.125614,0.322843,0.144636,0.071274,0.017766,23.692592,23.906784
cuda,pytorch_unet,1,0.277474,3.731125,1.597807,0.492180,2.310934,1.525571,0.500208,0.055323,17.358178,18.597948
cuda,resnet18,16,0.257244,3.473249,1.534763,0.474375,2.011699,1.247776,0.498703,0.053763,23.128004,24.109864
cuda,resnet50,32,0.494670,8.378472,2.922875,1.051699,3.942278,2.512561,0.984678,0.132622,29.606743,31.765828
cuda,resnet50_quantized_qat,32,1.757027,17.225708,5.131627,2.317426,7.691681,5.224078,1.700146,0.260238,5.028562
cuda,resnext50_32x4d,8,0.482161,7.720876,2.482461,0.954868,3.443059,2.195518,0.830699,0.124022,31.148860,33.145173
cuda,shufflenet_v2_x1_0,128,0.560240,9.392542,3.713195,1.458729,5.883276,3.526865,1.846392,0.151759,0.000005,3.721538
cuda,soft_actor_critic,256,0.177268,0.296202,0.111149,0.051503,0.145926,0.046580,0.023979,0.005702,2.454031,2.546672
cuda,squeezenet1_1,32,0.224629,1.830765,0.812946,0.264497,0.991181,0.549589,0.284682,0.030336,11.099211,11.554744
cuda,timm_efficientnet,32,1.275126,10.096792,3.766073,1.386842,6.098674,3.631945,1.773302,0.168292,53.249801,57.078124
cuda,timm_nfnet,128,1.469330,16.307086,6.210480,2.166260,7.172994,5.018391,1.506476,0.208309,43.696407,46.980728
cuda,timm_regnet,32,1.659979,11.446114,3.267431,1.249777,4.636870,2.985835,1.121098,0.187360,33.432420,36.174083
cuda,timm_resnest,32,0.343275,5.211010,2.624152,0.749017,4.218257,2.684842,1.092917,0.078943,47.217063,49.602418
cuda,timm_vision_transformer,8,0.580773,6.233432,2.118388,1.066353,3.571727,2.369851,0.916014,0.129857,0.000005,2.592107
cuda,timm_vovnet,32,1.196527,7.221999,3.199934,0.934521,5.138635,3.282597,1.329204,0.110547,0.000005,2.936661
cuda,vgg16,64,0.172056,1.228624,0.598690,0.146223,0.914447,0.599803,0.192589,0.018920,7.129694,7.600488
