,Compiler,torchbench,huggingface,timm_models
eager,eager,1.81,2.58,2.03
aot_eager,aot_eager,6.03,8.93,8.01
aot_cudagraphs,aot_cudagraphs,7.83,16.30,13.76
nvprims_nvfuser,nvprims_nvfuser,61.87,89.81,140.94
inductor,inductor,32.84,36.18,37.32
inductor_no_cudagraphs,inductor_no_cudagraphs,32.77,30.82,36.22
